Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
MD00G1000700,MD06G1014200,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0321474,0.1187,0.270828,6.01306e-05
MD00G1001000,MD06G1014700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0971792,0.168499,0.576734,0.0324015
MD00G1001400,MD06G1014800,gbM,gbM,wgd,Same,gbM-gbM,0.0285662,0.155136,0.184136,1.37336e-12
MD00G1001500,MD06G1015000,gbM,gbM,wgd,Same,gbM-gbM,0.0244056,0.113115,0.215759,1.92938e-11
MD00G1002600,MD01G1191600,unM,unM,wgd,Same,unM-unM,0.641138,1.67024,0.383859,1.00745e-07
MD00G1003400,MD01G1192000,unM,unM,wgd,Same,unM-unM,0.0403352,0.201205,0.200468,2.85616e-29
MD00G1003600,MD01G1192100,unM,unM,wgd,Same,unM-unM,0.0294786,0.138847,0.21231,1.13273e-08
MD00G1003800,MD01G1192300,gbM,gbM,wgd,Same,gbM-gbM,0.0231984,0.110248,0.21042,1.04865e-11
MD00G1004100,MD01G1193000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0207932,0.211044,0.0985253,1.00017e-16
MD00G1004200,MD01G1193100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.018878,0.114483,0.164898,1.62636e-06
MD00G1004300,MD01G1193200,unM,unM,wgd,Same,unM-unM,0.0576645,0.113582,0.507693,0.000132974
MD00G1004400,MD01G1193300,unM,unM,wgd,Same,unM-unM,0.183843,0.13301,1.38218,0.226664
MD00G1004800,MD01G1193700,unM,unM,wgd,Same,unM-unM,0.0615592,0.172959,0.355918,9.33138e-05
MD00G1004900,MD01G1194100,unM,unM,wgd,Same,unM-unM,0.0824119,0.191412,0.430546,0.000103718
MD00G1005200,MD01G1194300,unM,unM,wgd,Same,unM-unM,0.0505366,0.109856,0.460028,0.0152276
MD00G1005300,MD01G1194400,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0638595,0.18341,0.348179,0.0130414
MD00G1005600,MD01G1194600,unM,unM,wgd,Same,unM-unM,0.0545715,0.222986,0.244731,2.17339e-10
MD00G1007200,MD08G1183500,unM,teM,wgd,Different,unM-teM,0.418648,2.15124,0.194608,2.27628e-18
MD00G1007200,MD10G1273700,unM,unM,wgd,Same,unM-unM,0.0348894,0.136609,0.255397,3.8089e-06
MD00G1007300,MD10G1273900,unM,unM,wgd,Same,unM-unM,0.0736792,0.391871,0.188019,4.84086e-16
MD00G1007700,MD10G1274200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0114142,0.186257,0.0612819,2.8486e-18
MD00G1007800,MD10G1274400,gbM,unM,wgd,Different,gbM-unM,0.0663707,0.122893,0.540071,0.00743526
MD00G1008100,MD10G1274600,unM,unM,wgd,Same,unM-unM,0.0360784,0.16902,0.213456,1.53611e-18
MD00G1008400,MD10G1274800,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0750432,0.178291,0.420904,0.00812248
MD00G1008600,MD10G1275000,unM,unM,wgd,Same,unM-unM,0.0570846,0.202337,0.282126,2.79892e-10
MD00G1008600,MD11G1265400,unM,unM,wgd,Same,unM-unM,0.392256,4.32418,0.0907124,2.55569e-64
MD00G1008700,MD10G1275100,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0131151,0.261377,0.0501771,6.67377e-56
MD00G1008800,MD10G1275200,unM,unM,wgd,Same,unM-unM,0.0996156,0.445536,0.223586,2.80686e-10
MD00G1009000,MD10G1275300,gbM,unM,wgd,Different,gbM-unM,0.0286141,0.191517,0.149408,3.0375e-17
MD00G1009700,MD08G1184300,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0706287,0.123531,0.571749,0.00212464
MD00G1009800,MD08G1184400,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0695662,0.141684,0.490997,1.90993e-05
MD00G1009900,MD08G1184600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0341152,0.302328,0.112841,4.50779e-14
MD00G1010000,MD08G1184700,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0212624,0.106058,0.20048,7.31417e-13
MD00G1010200,MD08G1184900,unM,unM,wgd,Same,unM-unM,0.0364336,0.115617,0.315123,0.000102439
MD00G1012300,MD03G1092200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0411641,0.198164,0.207727,2.50265e-12
MD00G1012400,MD03G1092100,unM,unM,wgd,Same,unM-unM,0.0612635,0.187928,0.325994,2.00663e-08
MD00G1012500,MD03G1092000,unM,unM,wgd,Same,unM-unM,0.0528011,0.515115,0.102504,7.76186e-07
MD00G1012800,MD03G1090900,teM,teM,wgd,Same,teM-teM,0.0820774,0.200205,0.409966,6.37767e-06
MD00G1013600,MD03G1090700,unM,unM,wgd,Same,unM-unM,0.0237773,0.264046,0.0900499,4.94916e-16
MD00G1013800,MD03G1090600,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.208895,0.725366,0.287986,4.56279e-35
MD00G1026000,MD02G1056000,unM,unM,wgd,Same,unM-unM,0.136173,0.146632,0.92867,0.759123
MD00G1026100,MD02G1041200,gbM,unM,wgd,Different,gbM-unM,0.340875,0.401681,0.848621,0.579379
MD00G1026200,MD02G1040400,unM,unM,wgd,Same,unM-unM,0.197152,0.274128,0.719196,0.400617
MD00G1026500,MD02G1055500,teM,teM,wgd,Same,teM-teM,0.240261,0.306408,0.784122,0.230152
MD00G1027800,MD02G1038500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.28176,0.728605,0.386711,0.000609195
MD00G1027800,MD02G1054400,unM,teM,wgd,Different,unM-teM,0.346065,0.349772,0.989401,0.659461
MD00G1028000,MD02G1051200,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.273781,0.424136,0.645504,0.0232255
MD00G1028200,MD02G1038400,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.161993,0.470038,0.344639,1.34574e-06
MD00G1028200,MD02G1050400,unM,teM,wgd,Different,unM-teM,0.239549,0.658576,0.363738,0.000249296
MD00G1028400,MD15G1344700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0122646,0.103255,0.11878,2.65797e-07
MD00G1028500,MD15G1344800,unM,unM,wgd,Same,unM-unM,0.064495,0.124527,0.517918,0.0380694
MD00G1028700,MD15G1345100,gbM,gbM,wgd,Same,gbM-gbM,0.0252485,0.135031,0.186983,1.24757e-44
MD00G1028800,MD15G1345300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0484443,0.201829,0.240026,4.74997e-09
MD00G1029000,MD15G1345600,unM,unM,wgd,Same,unM-unM,0.043341,0.132262,0.327691,2.29817e-05
MD00G1029100,MD15G1345700,unM,unM,wgd,Same,unM-unM,0.0613203,0.254242,0.241188,2.12546e-15
MD00G1032300,MD11G1146600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0147542,0.0874313,0.168752,7.18058e-05
MD00G1032400,MD11G1146500,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0755857,0.209973,0.359978,1.53217e-08
MD00G1032600,MD11G1146200,unM,unM,wgd,Same,unM-unM,0.0506396,0.153137,0.330681,9.25702e-06
MD00G1032700,MD11G1146100,gbM,unM,wgd,Different,gbM-unM,0.0125139,0.16298,0.0767818,3.67584e-09
MD00G1033000,MD11G1145900,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0382268,0.134678,0.283838,0.000521551
MD00G1033600,MD11G1145400,gbM,gbM,wgd,Same,gbM-gbM,0.0109195,0.196,0.0557116,3.23306e-30
MD00G1033700,MD11G1145300,unM,unM,wgd,Same,unM-unM,0.0760386,0.177233,0.429032,0.0115441
MD00G1038300,MD08G1038900,unM,unM,wgd,Same,unM-unM,0.0626563,0.242777,0.258082,9.77081e-19
MD00G1038400,MD08G1038600,unM,unM,wgd,Same,unM-unM,0.0428312,0.300864,0.14236,4.03677e-26
MD00G1038700,MD08G1038300,unM,unM,wgd,Same,unM-unM,0.197945,0.334051,0.592561,0.0212582
MD00G1038900,MD08G1038000,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0249441,0.183986,0.135576,2.53557e-29
MD00G1039400,MD08G1037600,unM,unM,wgd,Same,unM-unM,0.0641958,0.197423,0.325169,1.17227e-09
MD00G1039600,MD08G1037200,gbM,gbM,wgd,Same,gbM-gbM,0.0252964,0.120302,0.210275,2.24189e-10
MD00G1051200,MD12G1232500,gbM,gbM,wgd,Same,gbM-gbM,0.0357484,0.127631,0.280093,2.55213e-11
MD00G1051300,MD12G1232400,gbM,gbM,wgd,Same,gbM-gbM,0.0225733,0.203418,0.11097,9.6396e-24
MD00G1051400,MD12G1231700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.096428,0.146957,0.656166,0.00792487
MD00G1051500,MD12G1231600,gbM,gbM,wgd,Same,gbM-gbM,0.0488658,0.213295,0.229099,2.29033e-05
