Feature	Duplication
Cla97C00G000010	dispersed
Cla97C07G136000	dispersed
Cla97C00G000020	dispersed
Cla97C05G100670	dispersed
Cla97C00G000050	dispersed
Cla97C01G022200	dispersed
Cla97C07G139550	dispersed
Cla97C00G000060	dispersed
Cla97C02G028270	dispersed
Cla97C00G000070	dispersed
Cla97C07G141240	dispersed
Cla97C08G146520	dispersed
Cla97C00G000120	dispersed
Cla97C00G000430	dispersed
Cla97C00G000200	dispersed
Cla97C01G009440	dispersed
Cla97C00G000220	dispersed
Cla97C04G068780	dispersed
Cla97C00G000330	dispersed
Cla97C01G008420	dispersed
Cla97C00G000390	dispersed
Cla97C01G006770	dispersed
Cla97C01G006910	dispersed
Cla97C07G134280	dispersed
Cla97C00G000440	dispersed
Cla97C01G020520	dispersed
Cla97C02G036390	dispersed
Cla97C08G152060	dispersed
Cla97C00G000500	dispersed
Cla97C02G039260	dispersed
Cla97C00G000510	dispersed
Cla97C00G000530	dispersed
Cla97C02G035260	dispersed
Cla97C03G065100	dispersed
Cla97C04G068690	dispersed
Cla97C05G086460	dispersed
Cla97C08G145000	dispersed
Cla97C01G000080	dispersed
Cla97C10G191980	dispersed
Cla97C01G000090	dispersed
Cla97C03G067680	dispersed
Cla97C09G168380	dispersed
Cla97C01G000100	dispersed
Cla97C04G076900	dispersed
Cla97C01G000110	dispersed
Cla97C05G108440	dispersed
Cla97C01G000320	dispersed
Cla97C02G026880	dispersed
Cla97C01G000370	dispersed
Cla97C01G016530	dispersed
Cla97C01G000420	dispersed
Cla97C05G080840	dispersed
Cla97C01G000660	dispersed
Cla97C05G081380	dispersed
Cla97C01G000730	dispersed
Cla97C05G088490	dispersed
Cla97C08G151450	dispersed
Cla97C10G187620	dispersed
Cla97C11G213710	dispersed
Cla97C01G000800	dispersed
Cla97C02G034430	dispersed
Cla97C06G110860	dispersed
Cla97C01G000900	dispersed
Cla97C10G188570	dispersed
Cla97C01G000910	dispersed
Cla97C04G069760	dispersed
Cla97C04G070120	dispersed
Cla97C01G001130	dispersed
Cla97C10G195450	dispersed
Cla97C01G001140	dispersed
Cla97C04G070110	dispersed
Cla97C01G001170	dispersed
Cla97C06G112330	dispersed
Cla97C01G001210	dispersed
Cla97C07G138840	dispersed
Cla97C01G001230	dispersed
Cla97C01G010480	dispersed
Cla97C02G026990	dispersed
Cla97C01G001250	dispersed
Cla97C05G082280	dispersed
Cla97C05G089850	dispersed
Cla97C01G001370	dispersed
Cla97C07G144530	dispersed
Cla97C01G001440	dispersed
Cla97C01G011560	dispersed
Cla97C01G001510	dispersed
Cla97C10G199900	dispersed
Cla97C01G001520	dispersed
Cla97C10G185400	dispersed
Cla97C01G001600	dispersed
Cla97C01G019830	dispersed
Cla97C01G001610	dispersed
Cla97C05G080720	dispersed
Cla97C01G001740	dispersed
Cla97C05G080980	dispersed
Cla97C01G002070	dispersed
Cla97C09G172470	dispersed
Cla97C01G002090	dispersed
Cla97C05G081410	dispersed
Cla97C01G002100	dispersed
Cla97C01G020890	dispersed
Cla97C10G188690	dispersed
Cla97C11G213620	dispersed
Cla97C01G002330	dispersed
Cla97C07G134970	dispersed
Cla97C11G206420	dispersed
Cla97C01G002440	dispersed
Cla97C07G135120	dispersed
Cla97C01G002500	dispersed
Cla97C09G181020	dispersed
Cla97C01G002590	dispersed
Cla97C02G028570	dispersed
Cla97C01G002640	dispersed
Cla97C04G073680	dispersed
Cla97C01G002760	dispersed
Cla97C10G199500	dispersed
Cla97C01G002800	dispersed
Cla97C09G169160	dispersed
Cla97C01G002840	dispersed
Cla97C02G045830	dispersed
Cla97C04G074030	dispersed
Cla97C07G135190	dispersed
Cla97C01G002900	dispersed
Cla97C04G071210	dispersed
Cla97C01G002950	dispersed
Cla97C07G135170	dispersed
Cla97C01G002990	dispersed
Cla97C07G135150	dispersed
Cla97C09G175660	dispersed
Cla97C01G003090	dispersed
Cla97C10G188000	dispersed
Cla97C01G003370	dispersed
Cla97C09G181090	dispersed
Cla97C01G003580	dispersed
Cla97C09G166580	dispersed
Cla97C01G003810	dispersed
Cla97C01G014600	dispersed
Cla97C01G003860	dispersed
Cla97C01G005430	dispersed
Cla97C01G009010	dispersed
Cla97C05G094740	dispersed
Cla97C01G003910	dispersed
Cla97C06G118420	dispersed
Cla97C08G160600	dispersed
Cla97C01G003970	dispersed
Cla97C01G005940	dispersed
Cla97C01G004520	dispersed
Cla97C02G040020	dispersed
Cla97C03G062140	dispersed
Cla97C01G004560	dispersed
Cla97C06G120090	dispersed
Cla97C01G004650	dispersed
Cla97C05G090220	dispersed
Cla97C08G144750	dispersed
Cla97C01G004660	dispersed
Cla97C09G166040	dispersed
Cla97C01G004710	dispersed
Cla97C05G093530	dispersed
Cla97C06G113200	dispersed
Cla97C01G004740	dispersed
Cla97C08G149740	dispersed
Cla97C08G157660	dispersed
Cla97C01G004800	dispersed
Cla97C09G178380	dispersed
Cla97C01G005000	dispersed
Cla97C01G006710	dispersed
Cla97C01G005080	dispersed
Cla97C07G144260	dispersed
Cla97C01G005190	dispersed
Cla97C03G053320	dispersed
Cla97C01G005210	dispersed
Cla97C09G177380	dispersed
Cla97C01G005230	dispersed
Cla97C02G027410	dispersed
Cla97C05G108280	dispersed
Cla97C08G147860	dispersed
Cla97C01G005280	dispersed
Cla97C03G061090	dispersed
Cla97C01G005320	dispersed
Cla97C05G089340	dispersed
Cla97C01G005380	dispersed
Cla97C05G082800	dispersed
Cla97C01G005400	dispersed
Cla97C05G089290	dispersed
Cla97C01G005420	dispersed
Cla97C04G079870	dispersed
Cla97C01G005460	dispersed
Cla97C05G094400	dispersed
Cla97C01G005540	dispersed
Cla97C05G093290	dispersed
Cla97C01G005620	dispersed
Cla97C06G119770	dispersed
Cla97C10G202270	dispersed
Cla97C01G005820	dispersed
Cla97C03G055270	dispersed
Cla97C09G175910	dispersed
Cla97C10G195030	dispersed
Cla97C10G200020	dispersed
Cla97C01G005850	dispersed
Cla97C05G082290	dispersed
Cla97C10G188280	dispersed
Cla97C01G005870	dispersed
Cla97C05G082300	dispersed
Cla97C01G005880	dispersed
Cla97C05G089830	dispersed
Cla97C01G005910	dispersed
Cla97C10G188260	dispersed
Cla97C01G006000	dispersed
Cla97C05G105830	dispersed
Cla97C01G006040	dispersed
Cla97C01G017130	dispersed
Cla97C11G212220	dispersed
Cla97C01G006190	dispersed
Cla97C04G077690	dispersed
Cla97C01G006270	dispersed
Cla97C11G210620	dispersed
Cla97C01G006340	dispersed
Cla97C07G134460	dispersed
Cla97C01G006550	dispersed
Cla97C04G072300	dispersed
Cla97C01G006570	dispersed
Cla97C08G144780	dispersed
Cla97C11G221600	dispersed
Cla97C01G006600	dispersed
Cla97C05G092940	dispersed
Cla97C05G093650	dispersed
Cla97C01G006670	dispersed
Cla97C05G093550	dispersed
Cla97C01G006800	dispersed
Cla97C03G059980	dispersed
Cla97C06G109790	dispersed
Cla97C07G133970	dispersed
Cla97C01G006830	dispersed
Cla97C03G060010	dispersed
Cla97C01G006860	dispersed
Cla97C02G032860	dispersed
Cla97C05G093380	dispersed
Cla97C06G123830	dispersed
Cla97C07G133920	dispersed
Cla97C01G006880	dispersed
Cla97C04G072570	dispersed
Cla97C05G082230	dispersed
Cla97C10G188070	dispersed
Cla97C10G199420	dispersed
Cla97C01G006960	dispersed
Cla97C07G133780	dispersed
Cla97C01G007020	dispersed
Cla97C01G008950	dispersed
Cla97C06G112600	dispersed
Cla97C01G007030	dispersed
Cla97C11G207380	dispersed
Cla97C01G007050	dispersed
Cla97C05G092860	dispersed
Cla97C11G207390	dispersed
Cla97C01G007070	dispersed
Cla97C09G166270	dispersed
Cla97C01G007170	dispersed
Cla97C09G168750	dispersed
Cla97C11G207050	dispersed
Cla97C01G007180	dispersed
Cla97C01G014900	dispersed
Cla97C01G007440	dispersed
Cla97C07G138420	dispersed
Cla97C01G007470	dispersed
Cla97C02G036860	dispersed
Cla97C05G096400	dispersed
Cla97C01G007490	dispersed
Cla97C05G089180	dispersed
Cla97C01G007580	dispersed
Cla97C07G142730	dispersed
Cla97C01G007690	dispersed
Cla97C02G035700	dispersed
Cla97C01G007700	dispersed
Cla97C05G105370	dispersed
Cla97C01G007710	dispersed
Cla97C01G007830	dispersed
Cla97C07G144050	dispersed
Cla97C01G007720	dispersed
Cla97C07G143140	dispersed
Cla97C01G007800	dispersed
Cla97C05G105240	dispersed
Cla97C01G007840	dispersed
Cla97C01G007880	dispersed
Cla97C04G071180	dispersed
Cla97C05G109110	dispersed
Cla97C01G007920	dispersed
Cla97C10G198370	dispersed
Cla97C01G007930	dispersed
Cla97C10G198550	dispersed
Cla97C01G008100	dispersed
Cla97C04G070680	dispersed
Cla97C01G008150	dispersed
Cla97C01G019850	dispersed
Cla97C01G008220	dispersed
Cla97C01G008800	dispersed
Cla97C01G008250	dispersed
Cla97C06G110970	dispersed
Cla97C01G008460	dispersed
Cla97C01G008560	dispersed
Cla97C09G171020	dispersed
Cla97C09G183200	dispersed
Cla97C01G008500	dispersed
Cla97C02G039660	dispersed
Cla97C03G063230	dispersed
Cla97C01G008520	dispersed
Cla97C10G202720	dispersed
Cla97C01G008600	dispersed
Cla97C01G022960	dispersed
Cla97C09G172030	dispersed
Cla97C01G008790	dispersed
Cla97C04G079520	dispersed
Cla97C01G008870	dispersed
Cla97C09G180590	dispersed
Cla97C01G008900	dispersed
Cla97C05G094060	dispersed
Cla97C01G008930	dispersed
Cla97C07G142330	dispersed
Cla97C01G009020	dispersed
Cla97C02G033860	dispersed
Cla97C01G009030	dispersed
Cla97C10G197900	dispersed
Cla97C01G009060	dispersed
Cla97C03G055810	dispersed
Cla97C07G134030	dispersed
Cla97C01G009110	dispersed
Cla97C01G025550	dispersed
Cla97C01G009150	dispersed
