"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Zmays"
"2","TEs","Genes",-0.0417677952638042,0,"Zmays"
"3","TE.nucleotidess","Genes",-0.339196203033668,0,"Zmays"
"4","gbM","Genes",0.352015436065596,0,"Zmays"
"5","teM","Genes",0.574074097189601,0,"Zmays"
"6","unM","Genes",0.674428826314127,0,"Zmays"
"7","Unclassified","Genes",0.416161626079811,0,"Zmays"
"8","Genes","TEs",-0.0417677952638042,0,"Zmays"
"9","TEs","TEs",1,NA,"Zmays"
"10","TE.nucleotidess","TEs",0.39318176360506,0,"Zmays"
"11","gbM","TEs",-0.00770011813117836,0.111020599659756,"Zmays"
"12","teM","TEs",-0.017226596100935,0.000363243931678525,"Zmays"
"13","unM","TEs",-0.00281676693256081,0.559925052764765,"Zmays"
"14","Unclassified","TEs",-0.00270306603517901,0.575874146528635,"Zmays"
"15","Genes","TE.nucleotidess",-0.339196203033668,0,"Zmays"
"16","TEs","TE.nucleotidess",0.39318176360506,0,"Zmays"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Zmays"
"18","gbM","TE.nucleotidess",-0.162248152000956,0,"Zmays"
"19","teM","TE.nucleotidess",-0.174063652692718,0,"Zmays"
"20","unM","TE.nucleotidess",-0.237954216890227,0,"Zmays"
"21","Unclassified","TE.nucleotidess",-0.156529088251687,0,"Zmays"
"22","Genes","gbM",0.352015436065596,0,"Zmays"
"23","TEs","gbM",-0.00770011813117836,0.111020599659756,"Zmays"
"24","TE.nucleotidess","gbM",-0.162248152000956,0,"Zmays"
"25","gbM","gbM",1,NA,"Zmays"
"26","teM","gbM",0.0355643121732597,1.80300219199125e-13,"Zmays"
"27","unM","gbM",0.0993048718828163,0,"Zmays"
"28","Unclassified","gbM",0.0712264660781753,0,"Zmays"
"29","Genes","teM",0.574074097189601,0,"Zmays"
"30","TEs","teM",-0.017226596100935,0.000363243931678525,"Zmays"
"31","TE.nucleotidess","teM",-0.174063652692718,0,"Zmays"
"32","gbM","teM",0.0355643121732597,1.80300219199125e-13,"Zmays"
"33","teM","teM",1,NA,"Zmays"
"34","unM","teM",0.0970315144951831,0,"Zmays"
"35","Unclassified","teM",0.0637230007260569,0,"Zmays"
"36","Genes","unM",0.674428826314127,0,"Zmays"
"37","TEs","unM",-0.00281676693256081,0.559925052764765,"Zmays"
"38","TE.nucleotidess","unM",-0.237954216890227,0,"Zmays"
"39","gbM","unM",0.0993048718828163,0,"Zmays"
"40","teM","unM",0.0970315144951831,0,"Zmays"
"41","unM","unM",1,NA,"Zmays"
"42","Unclassified","unM",0.142864988339161,0,"Zmays"
"43","Genes","Unclassified",0.416161626079811,0,"Zmays"
"44","TEs","Unclassified",-0.00270306603517901,0.575874146528635,"Zmays"
"45","TE.nucleotidess","Unclassified",-0.156529088251687,0,"Zmays"
"46","gbM","Unclassified",0.0712264660781753,0,"Zmays"
"47","teM","Unclassified",0.0637230007260569,0,"Zmays"
"48","unM","Unclassified",0.142864988339161,0,"Zmays"
"49","Unclassified","Unclassified",1,NA,"Zmays"
