Feature	Duplication
Brara.A00002	dispersed
Brara.B03757	dispersed
Brara.C02508	dispersed
Brara.F03921	dispersed
Brara.A00003	dispersed
Brara.C01776	dispersed
Brara.F03924	dispersed
Brara.J00641	dispersed
Brara.A00017	dispersed
Brara.A00349	dispersed
Brara.G00327	dispersed
Brara.A00038	dispersed
Brara.K00698	dispersed
Brara.A00049	dispersed
Brara.D00881	dispersed
Brara.A00053	dispersed
Brara.D01656	dispersed
Brara.A00067	dispersed
Brara.H01788	dispersed
Brara.A00076	dispersed
Brara.B02310	dispersed
Brara.E01825	dispersed
Brara.K01711	dispersed
Brara.A00077	dispersed
Brara.K01904	dispersed
Brara.A00078	dispersed
Brara.K01905	dispersed
Brara.A00086	dispersed
Brara.A00448	dispersed
Brara.G03573	dispersed
Brara.I03314	dispersed
Brara.A00090	dispersed
Brara.I01890	dispersed
Brara.A00093	dispersed
Brara.C03027	dispersed
Brara.A00153	dispersed
Brara.I05562	dispersed
Brara.A00154	dispersed
Brara.I04537	dispersed
Brara.A00200	dispersed
Brara.G00175	dispersed
Brara.A00213	dispersed
Brara.I04756	dispersed
Brara.A00295	dispersed
Brara.H00979	dispersed
Brara.K01164	dispersed
Brara.A00307	dispersed
Brara.J01416	dispersed
Brara.A00310	dispersed
Brara.I01696	dispersed
Brara.K00956	dispersed
Brara.A00326	dispersed
Brara.F01674	dispersed
Brara.A00336	dispersed
Brara.I00142	dispersed
Brara.A00337	dispersed
Brara.B02980	dispersed
Brara.A00396	dispersed
Brara.H00467	dispersed
Brara.A00413	dispersed
Brara.E00835	dispersed
Brara.J02727	dispersed
Brara.A00425	dispersed
Brara.K00512	dispersed
Brara.A00428	dispersed
Brara.G02928	dispersed
Brara.K01464	dispersed
Brara.A00435	dispersed
Brara.A01903	dispersed
Brara.C03190	dispersed
Brara.D00370	dispersed
Brara.E01860	dispersed
Brara.E01874	dispersed
Brara.A00451	dispersed
Brara.G03517	dispersed
Brara.J00676	dispersed
Brara.A00461	dispersed
Brara.E02280	dispersed
Brara.A00467	dispersed
Brara.E01103	dispersed
Brara.K00557	dispersed
Brara.A00477	dispersed
Brara.A00503	dispersed
Brara.A00497	dispersed
Brara.E02183	dispersed
Brara.I01190	dispersed
Brara.I04409	dispersed
Brara.K01264	dispersed
Brara.A00513	dispersed
Brara.A00534	dispersed
Brara.A00523	dispersed
Brara.H01306	dispersed
Brara.A00530	dispersed
Brara.F02019	dispersed
Brara.A00580	dispersed
Brara.F03168	dispersed
Brara.A00588	dispersed
Brara.A00627	dispersed
Brara.D02314	dispersed
Brara.A00596	dispersed
Brara.K00785	dispersed
Brara.A00626	dispersed
Brara.H00365	dispersed
Brara.D02443	dispersed
Brara.I03786	dispersed
Brara.A00689	dispersed
Brara.F02424	dispersed
Brara.A00702	dispersed
Brara.A01991	dispersed
Brara.E02120	dispersed
Brara.A00703	dispersed
Brara.B02442	dispersed
Brara.B03398	dispersed
Brara.E02121	dispersed
Brara.F01886	dispersed
Brara.G01170	dispersed
Brara.H00668	dispersed
Brara.I02536	dispersed
Brara.J00577	dispersed
Brara.J00853	dispersed
Brara.K01685	dispersed
Brara.K01840	dispersed
Brara.A00734	dispersed
Brara.B00443	dispersed
Brara.B01567	dispersed
Brara.I01149	dispersed
Brara.K01677	dispersed
Brara.A00735	dispersed
Brara.D01432	dispersed
Brara.A00737	dispersed
Brara.G03738	dispersed
Brara.A00796	dispersed
Brara.A01996	dispersed
Brara.C02695	dispersed
Brara.A00849	dispersed
Brara.C03362	dispersed
Brara.I02985	dispersed
Brara.K01625	dispersed
Brara.A00851	dispersed
Brara.F03779	dispersed
Brara.A00856	dispersed
Brara.F01923	dispersed
Brara.F02407	dispersed
Brara.I02517	dispersed
Brara.A00859	dispersed
Brara.H02866	dispersed
Brara.A00898	dispersed
Brara.D00406	dispersed
Brara.A00929	dispersed
Brara.E02473	dispersed
Brara.A00983	dispersed
Brara.B00951	dispersed
Brara.D00705	dispersed
Brara.D01648	dispersed
Brara.F01067	dispersed
Brara.F01619	dispersed
Brara.I03962	dispersed
Brara.I04209	dispersed
Brara.I04422	dispersed
Brara.A01011	dispersed
Brara.F00763	dispersed
Brara.F02368	dispersed
Brara.A01025	dispersed
Brara.J00171	dispersed
Brara.A01026	dispersed
Brara.B02748	dispersed
Brara.A01042	dispersed
Brara.I03489	dispersed
Brara.A01043	dispersed
Brara.K01766	dispersed
Brara.A01060	dispersed
Brara.E02381	dispersed
Brara.A01068	dispersed
Brara.I02734	dispersed
Brara.A01074	dispersed
Brara.D01879	dispersed
Brara.E00655	dispersed
Brara.A01081	dispersed
Brara.I01863	dispersed
Brara.A01102	dispersed
Brara.H01033	dispersed
Brara.A01104	dispersed
Brara.K01798	dispersed
Brara.A01130	dispersed
Brara.A01761	dispersed
Brara.A02695	dispersed
Brara.B03217	dispersed
Brara.C00049	dispersed
Brara.C03859	dispersed
Brara.E01917	dispersed
Brara.E02844	dispersed
Brara.F01074	dispersed
Brara.G00053	dispersed
Brara.G00324	dispersed
Brara.I00113	dispersed
Brara.I00589	dispersed
Brara.I00884	dispersed
Brara.I01744	dispersed
Brara.I02560	dispersed
Brara.I03572	dispersed
Brara.A01149	dispersed
Brara.B03138	dispersed
Brara.D02053	dispersed
Brara.E01323	dispersed
Brara.E01438	dispersed
Brara.E01751	dispersed
Brara.F00497	dispersed
Brara.F01963	dispersed
Brara.F02971	dispersed
Brara.F03349	dispersed
Brara.F03480	dispersed
Brara.J02567	dispersed
Brara.A01154	dispersed
Brara.I02129	dispersed
Brara.A01159	dispersed
Brara.B02576	dispersed
Brara.G02013	dispersed
Brara.A01166	dispersed
Brara.I02141	dispersed
Brara.A01189	dispersed
Brara.F02119	dispersed
Brara.A01214	dispersed
Brara.E01128	dispersed
Brara.G00301	dispersed
Brara.A01231	dispersed
Brara.A02253	dispersed
Brara.B02840	dispersed
Brara.C00363	dispersed
Brara.F02276	dispersed
Brara.K01534	dispersed
Brara.K01704	dispersed
Brara.A01233	dispersed
Brara.A02255	dispersed
Brara.A01260	dispersed
Brara.A02047	dispersed
Brara.A02062	dispersed
Brara.A02340	dispersed
Brara.A02354	dispersed
Brara.D00940	dispersed
Brara.D01319	dispersed
Brara.E01418	dispersed
Brara.E02567	dispersed
Brara.F01421	dispersed
Brara.G00680	dispersed
Brara.H00223	dispersed
Brara.H00257	dispersed
Brara.I02148	dispersed
Brara.I02218	dispersed
Brara.I02365	dispersed
Brara.I03549	dispersed
Brara.J00074	dispersed
Brara.J02593	dispersed
Brara.J02917	dispersed
Brara.A01283	dispersed
Brara.B02145	dispersed
Brara.I01461	dispersed
Brara.J00780	dispersed
Brara.A01306	dispersed
Brara.I02294	dispersed
Brara.A01313	dispersed
Brara.E01845	dispersed
Brara.I02291	dispersed
Brara.A01315	dispersed
Brara.B02700	dispersed
Brara.I02568	dispersed
Brara.A01323	dispersed
Brara.B02758	dispersed
Brara.A01343	dispersed
Brara.I02332	dispersed
Brara.A01361	dispersed
Brara.J01526	dispersed
Brara.A01385	dispersed
Brara.I02554	dispersed
Brara.A01398	dispersed
Brara.H01756	dispersed
Brara.A01421	dispersed
Brara.B02468	dispersed
Brara.A01439	dispersed
Brara.G03079	dispersed
Brara.A01445	dispersed
Brara.C02522	dispersed
Brara.A01446	dispersed
Brara.D01024	dispersed
Brara.A01471	dispersed
Brara.K01487	dispersed
Brara.A01483	dispersed
Brara.F02218	dispersed
Brara.A01484	dispersed
Brara.G00910	dispersed
Brara.A01494	dispersed
Brara.B00440	dispersed
Brara.I02599	dispersed
Brara.A01501	dispersed
Brara.A02397	dispersed
Brara.G00497	dispersed
Brara.A01502	dispersed
Brara.I01874	dispersed
Brara.K00403	dispersed
Brara.A01519	dispersed
Brara.J02387	dispersed
Brara.A01544	dispersed
Brara.C03037	dispersed
Brara.A01547	dispersed
Brara.B01667	dispersed
Brara.B02483	dispersed
Brara.C03903	dispersed
Brara.D01872	dispersed
Brara.E00664	dispersed
Brara.E03099	dispersed
Brara.F00329	dispersed
Brara.F00867	dispersed
Brara.F01456	dispersed
Brara.F02942	dispersed
Brara.F03326	dispersed
Brara.H01450	dispersed
Brara.I02408	dispersed
Brara.I05350	dispersed
Brara.J00009	dispersed
Brara.A01569	dispersed
Brara.B01504	dispersed
Brara.J01645	dispersed
Brara.A01588	dispersed
Brara.C02519	dispersed
Brara.J00697	dispersed
Brara.A01666	dispersed
Brara.C04018	dispersed
Brara.E00328	dispersed
Brara.A01671	dispersed
Brara.H02682	dispersed
Brara.A01674	dispersed
Brara.B03761	dispersed
Brara.A01682	dispersed
Brara.E01655	dispersed
Brara.A01688	dispersed
Brara.A02324	dispersed
Brara.B02648	dispersed
Brara.B02801	dispersed
Brara.D00460	dispersed
Brara.E01761	dispersed
Brara.E02279	dispersed
Brara.F02010	dispersed
Brara.G00477	dispersed
Brara.I01956	dispersed
Brara.I02896	dispersed
Brara.K00590	dispersed
Brara.K01266	dispersed
Brara.A01712	dispersed
Brara.A02516	dispersed
Brara.A01716	dispersed
Brara.C01379	dispersed
Brara.A01732	dispersed
Brara.F01823	dispersed
Brara.A01735	dispersed
Brara.B01605	dispersed
Brara.A01740	dispersed
Brara.K00912	dispersed
Brara.A01786	dispersed
Brara.K00112	dispersed
Brara.A01797	dispersed
Brara.A02575	dispersed
Brara.B01409	dispersed
Brara.B02690	dispersed
Brara.B02799	dispersed
Brara.D00177	dispersed
Brara.D00817	dispersed
Brara.E01964	dispersed
Brara.E02015	dispersed
Brara.F01907	dispersed
Brara.G00086	dispersed
Brara.G00259	dispersed
Brara.G00332	dispersed
Brara.G02813	dispersed
Brara.G02903	dispersed
Brara.H00754	dispersed
Brara.I01376	dispersed
Brara.I02400	dispersed
Brara.K01247	dispersed
Brara.K01668	dispersed
Brara.A01831	dispersed
Brara.J01233	dispersed
Brara.A01870	dispersed
Brara.E01777	dispersed
Brara.A01880	dispersed
Brara.G01235	dispersed
Brara.A01883	dispersed
Brara.I01876	dispersed
Brara.A01891	dispersed
Brara.A02003	dispersed
Brara.A02318	dispersed
Brara.A03057	dispersed
Brara.A03761	dispersed
Brara.C03944	dispersed
Brara.C04269	dispersed
Brara.D00118	dispersed
Brara.E01247	dispersed
Brara.G00406	dispersed
Brara.G01294	dispersed
Brara.I01664	dispersed
Brara.I02939	dispersed
Brara.J00677	dispersed
Brara.K00006	dispersed
Brara.K01268	dispersed
Brara.K01480	dispersed
Brara.A01914	dispersed
Brara.B03386	dispersed
Brara.C03724	dispersed
Brara.H00007	dispersed
Brara.H00978	dispersed
Brara.A01919	dispersed
Brara.C02357	dispersed
Brara.A01925	dispersed
Brara.A03028	dispersed
Brara.A01932	dispersed
Brara.C03624	dispersed
Brara.A01940	dispersed
Brara.E02058	dispersed
Brara.A01944	dispersed
Brara.G00003	dispersed
Brara.A01956	dispersed
Brara.I03424	dispersed
Brara.A01974	dispersed
Brara.J02680	dispersed
Brara.A01987	dispersed
Brara.F01581	dispersed
Brara.F02820	dispersed
Brara.G01001	dispersed
Brara.G01062	dispersed
Brara.I02642	dispersed
Brara.J00261	dispersed
Brara.B02926	dispersed
Brara.A02023	dispersed
Brara.K01168	dispersed
Brara.A02036	dispersed
Brara.D00993	dispersed
Brara.A02043	dispersed
Brara.D01128	dispersed
Brara.G00999	dispersed
Brara.I00618	dispersed
Brara.I01525	dispersed
Brara.K00583	dispersed
Brara.A02046	dispersed
Brara.D00010	dispersed
Brara.K00232	dispersed
Brara.K01366	dispersed
Brara.J01092	dispersed
Brara.A02101	dispersed
Brara.I04284	dispersed
Brara.A02108	dispersed
Brara.I04404	dispersed
Brara.A02126	dispersed
Brara.C01714	dispersed
Brara.A02132	dispersed
Brara.C04595	dispersed
Brara.A02140	dispersed
Brara.B02697	dispersed
Brara.A02155	dispersed
Brara.F03821	dispersed
Brara.J02332	dispersed
Brara.A02167	dispersed
Brara.B03109	dispersed
Brara.E01698	dispersed
Brara.H00511	dispersed
Brara.H00937	dispersed
Brara.A02172	dispersed
Brara.I03380	dispersed
Brara.A02178	dispersed
Brara.B03681	dispersed
Brara.A02181	dispersed
Brara.F02659	dispersed
Brara.A02182	dispersed
Brara.I02198	dispersed
Brara.A02185	dispersed
Brara.H01222	dispersed
Brara.I01788	dispersed
Brara.K01847	dispersed
Brara.A02199	dispersed
Brara.C00722	dispersed
Brara.A02201	dispersed
Brara.B02657	dispersed
