Feature	Duplication
VIT_200s0120g00100	dispersed
VIT_216s0013g00080	dispersed
VIT_200s0120g00120	dispersed
VIT_205s0062g00160	dispersed
VIT_200s0120g00270	dispersed
VIT_210s0042g00320	dispersed
VIT_218s0075g00420	dispersed
VIT_200s0125g00270	dispersed
VIT_218s0001g12980	dispersed
VIT_219s0027g01670	dispersed
VIT_200s0125g00330	dispersed
VIT_202s0025g03960	dispersed
VIT_200s0125g00380	dispersed
VIT_203s0038g02720	dispersed
VIT_200s0125g00430	dispersed
VIT_209s0002g02200	dispersed
VIT_210s0116g00810	dispersed
VIT_200s0125g00440	dispersed
VIT_203s0038g01500	dispersed
VIT_204s0044g00670	dispersed
VIT_213s0106g00530	dispersed
VIT_219s0015g02470	dispersed
VIT_200s0131g00070	dispersed
VIT_210s0042g00900	dispersed
VIT_200s0131g00140	dispersed
VIT_200s0131g00220	dispersed
VIT_200s0131g00195	dispersed
VIT_209s0018g00930	dispersed
VIT_200s0131g00210	dispersed
VIT_200s0131g00320	dispersed
VIT_203s0017g01740	dispersed
VIT_200s0131g00250	dispersed
VIT_200s1569g00010	dispersed
VIT_200s0131g00280	dispersed
VIT_201s0026g00016	dispersed
VIT_203s0114g00008	dispersed
VIT_205s0124g00190	dispersed
VIT_216s0013g02204	dispersed
VIT_219s0027g00060	dispersed
VIT_200s0131g00300	dispersed
VIT_200s0362g00022	dispersed
VIT_202s0033g00835	dispersed
VIT_208s0058g00030	dispersed
VIT_210s0071g01215	dispersed
VIT_214s0006g01950	dispersed
VIT_200s0131g00330	dispersed
VIT_209s0018g01810	dispersed
VIT_214s0036g01100	dispersed
VIT_216s0039g00850	dispersed
VIT_200s0131g00360	dispersed
VIT_212s0055g00370	dispersed
VIT_200s0131g00420	dispersed
VIT_218s0001g06520	dispersed
VIT_200s0131g00430	dispersed
VIT_213s0019g04950	dispersed
VIT_214s0006g02120	dispersed
VIT_219s0093g00140	dispersed
VIT_200s0144g00210	dispersed
VIT_209s0070g00790	dispersed
VIT_200s0144g00230	dispersed
VIT_212s0034g00100	dispersed
VIT_200s0144g00240	dispersed
VIT_204s0069g01150	dispersed
VIT_213s0175g00120	dispersed
VIT_200s0144g00290	dispersed
VIT_216s0022g01150	dispersed
VIT_218s0001g00780	dispersed
VIT_200s0145g00110	dispersed
VIT_209s0096g00130	dispersed
VIT_209s0096g00380	dispersed
VIT_200s0153g00010	dispersed
VIT_200s0410g00010	dispersed
VIT_200s1627g00010	dispersed
VIT_200s0153g00030	dispersed
VIT_200s0410g00020	dispersed
VIT_200s1627g00020	dispersed
VIT_200s0160g00020	dispersed
VIT_200s0184g00190	dispersed
VIT_200s0857g00010	dispersed
VIT_200s1375g00010	dispersed
VIT_200s0160g00046	dispersed
VIT_219s0027g00042	dispersed
VIT_200s0160g00054	dispersed
VIT_201s0113g00450	dispersed
VIT_209s0002g01610	dispersed
VIT_209s0162g00032	dispersed
VIT_200s0160g00062	dispersed
VIT_210s0003g02690	dispersed
VIT_200s0160g00140	dispersed
VIT_210s0042g00380	dispersed
VIT_200s0160g00240	dispersed
VIT_200s0619g00010	dispersed
VIT_204s0043g00650	dispersed
VIT_218s0117g00620	dispersed
VIT_219s0135g00220	dispersed
VIT_200s0160g00250	dispersed
VIT_204s0044g01730	dispersed
VIT_200s0163g00010	dispersed
VIT_200s0192g00070	dispersed
VIT_212s0057g01620	dispersed
VIT_200s0163g00020	dispersed
VIT_207s0095g00800	dispersed
VIT_200s0163g00030	dispersed
VIT_200s0169g00110	dispersed
VIT_200s0173g00270	dispersed
VIT_205s0051g01080	dispersed
VIT_219s0140g00010	dispersed
VIT_200s0163g00060	dispersed
VIT_202s0025g00030	dispersed
VIT_210s0003g03465	dispersed
VIT_211s0065g00750	dispersed
VIT_212s0134g00350	dispersed
VIT_215s0046g01820	dispersed
VIT_216s0115g00210	dispersed
VIT_200s0163g00070	dispersed
VIT_210s0003g02790	dispersed
VIT_200s0169g00060	dispersed
VIT_215s0107g00560	dispersed
VIT_200s0169g00090	dispersed
VIT_200s0173g00260	dispersed
VIT_200s0198g00010	dispersed
VIT_200s0173g00110	dispersed
VIT_207s0005g05690	dispersed
VIT_214s0036g01210	dispersed
VIT_216s0013g01264	dispersed
VIT_200s0173g00226	dispersed
VIT_218s0075g00260	dispersed
VIT_219s0014g03425	dispersed
VIT_200s0174g00060	dispersed
VIT_205s0165g00180	dispersed
VIT_208s0056g00350	dispersed
VIT_219s0014g01140	dispersed
VIT_200s0174g00080	dispersed
VIT_207s0005g03950	dispersed
VIT_213s0073g00380	dispersed
VIT_200s0174g00100	dispersed
VIT_200s0269g00030	dispersed
VIT_200s0174g00110	dispersed
VIT_200s0269g00020	dispersed
VIT_204s0069g01140	dispersed
VIT_205s0020g00130	dispersed
VIT_213s0019g02700	dispersed
VIT_200s0174g00230	dispersed
VIT_207s0005g05730	dispersed
VIT_212s0035g01490	dispersed
