"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Egrandis"
"2","TEs","Genes",0.284030771862669,0,"Egrandis"
"3","TE.nucleotidess","Genes",0.121142416338022,0,"Egrandis"
"4","gbM","Genes",0.548155251952508,0,"Egrandis"
"5","teM","Genes",0.295640855141993,0,"Egrandis"
"6","unM","Genes",0.745010420869949,0,"Egrandis"
"7","Unclassified","Genes",0.624229678019506,0,"Egrandis"
"8","Genes","TEs",0.284030771862669,0,"Egrandis"
"9","TEs","TEs",1,NA,"Egrandis"
"10","TE.nucleotidess","TEs",0.883446448993333,0,"Egrandis"
"11","gbM","TEs",0.109094551678282,0,"Egrandis"
"12","teM","TEs",0.169761608777938,0,"Egrandis"
"13","unM","TEs",0.268289081388332,0,"Egrandis"
"14","Unclassified","TEs",0.189744137876061,0,"Egrandis"
"15","Genes","TE.nucleotidess",0.121142416338022,0,"Egrandis"
"16","TEs","TE.nucleotidess",0.883446448993333,0,"Egrandis"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Egrandis"
"18","gbM","TE.nucleotidess",-0.021188697188843,0.00462516543878344,"Egrandis"
"19","teM","TE.nucleotidess",0.132098145494069,0,"Egrandis"
"20","unM","TE.nucleotidess",0.134210754943695,0,"Egrandis"
"21","Unclassified","TE.nucleotidess",0.0717145409394611,0,"Egrandis"
"22","Genes","gbM",0.548155251952508,0,"Egrandis"
"23","TEs","gbM",0.109094551678282,0,"Egrandis"
"24","TE.nucleotidess","gbM",-0.021188697188843,0.00462516543878344,"Egrandis"
"25","gbM","gbM",1,NA,"Egrandis"
"26","teM","gbM",0.0403472220681414,6.87806536170399e-08,"Egrandis"
"27","unM","gbM",0.267108558464363,0,"Egrandis"
"28","Unclassified","gbM",0.284634334784399,0,"Egrandis"
"29","Genes","teM",0.295640855141993,0,"Egrandis"
"30","TEs","teM",0.169761608777938,0,"Egrandis"
"31","TE.nucleotidess","teM",0.132098145494069,0,"Egrandis"
"32","gbM","teM",0.0403472220681414,6.87806536170399e-08,"Egrandis"
"33","teM","teM",1,NA,"Egrandis"
"34","unM","teM",0.0397843138130153,1.04334559214436e-07,"Egrandis"
"35","Unclassified","teM",0.0786133693688948,0,"Egrandis"
"36","Genes","unM",0.745010420869949,0,"Egrandis"
"37","TEs","unM",0.268289081388332,0,"Egrandis"
"38","TE.nucleotidess","unM",0.134210754943695,0,"Egrandis"
"39","gbM","unM",0.267108558464363,0,"Egrandis"
"40","teM","unM",0.0397843138130153,1.04334559214436e-07,"Egrandis"
"41","unM","unM",1,NA,"Egrandis"
"42","Unclassified","unM",0.297893832351773,0,"Egrandis"
"43","Genes","Unclassified",0.624229678019506,0,"Egrandis"
"44","TEs","Unclassified",0.189744137876061,0,"Egrandis"
"45","TE.nucleotidess","Unclassified",0.0717145409394611,0,"Egrandis"
"46","gbM","Unclassified",0.284634334784399,0,"Egrandis"
"47","teM","Unclassified",0.0786133693688948,0,"Egrandis"
"48","unM","Unclassified",0.297893832351773,0,"Egrandis"
"49","Unclassified","Unclassified",1,NA,"Egrandis"
