Species,Classification,Duplicate.1,Duplicate.2,Duplicate.1_TE_presence,Duplicate.2_TE_presence,Gene_Count,Gene_Percent,TE_Group
Phallii,unM-unM,unM,unM,0,0,120,0.0254560882477726,0-0
Phallii,unM-unM,unM,unM,1,0,0,0,1-0
Phallii,unM-unM,unM,unM,0,1,902,0.191344929995757,0-1
Phallii,unM-unM,unM,unM,1,1,3692,0.78319898175647,1-1
Phallii,unM-teM,unM,teM,0,0,1,0.0053475935828877,0-0
Phallii,unM-teM,unM,teM,1,0,2,0.0106951871657754,1-0
Phallii,unM-teM,unM,teM,0,1,19,0.101604278074866,0-1
Phallii,unM-teM,unM,teM,1,1,165,0.882352941176471,1-1
Phallii,gbM-unM,gbM,unM,0,0,36,0.0431654676258993,0-0
Phallii,gbM-unM,gbM,unM,1,0,96,0.115107913669065,1-0
Phallii,gbM-unM,gbM,unM,0,1,114,0.136690647482014,0-1
Phallii,gbM-unM,gbM,unM,1,1,588,0.705035971223022,1-1
Phallii,gbM-gbM,gbM,gbM,0,0,25,0.020259319286872,0-0
Phallii,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Phallii,gbM-gbM,gbM,gbM,0,1,290,0.235008103727715,0-1
Phallii,gbM-gbM,gbM,gbM,1,1,919,0.744732576985413,1-1
Phallii,gbM-teM,gbM,teM,0,0,2,0.0132450331125828,0-0
Phallii,gbM-teM,gbM,teM,1,0,5,0.033112582781457,1-0
Phallii,gbM-teM,gbM,teM,0,1,8,0.0529801324503311,0-1
Phallii,gbM-teM,gbM,teM,1,1,136,0.900662251655629,1-1
Phallii,teM-teM,teM,teM,0,0,5,0.0069060773480663,0-0
Phallii,teM-teM,teM,teM,1,0,0,0,1-0
Phallii,teM-teM,teM,teM,0,1,38,0.0524861878453039,0-1
Phallii,teM-teM,teM,teM,1,1,681,0.94060773480663,1-1
