Feature	Duplication
aradu.V14167.gnm1.ann1.Aradu.000JC	dispersed
aradu.V14167.gnm1.ann1.Aradu.2TP67	dispersed
aradu.V14167.gnm1.ann1.Aradu.007YB	dispersed
aradu.V14167.gnm1.ann1.Aradu.1DM8H	dispersed
aradu.V14167.gnm1.ann1.Aradu.31K76	dispersed
aradu.V14167.gnm1.ann1.Aradu.58ANJ	dispersed
aradu.V14167.gnm1.ann1.Aradu.5N5Q7	dispersed
aradu.V14167.gnm1.ann1.Aradu.BCW7I	dispersed
aradu.V14167.gnm1.ann1.Aradu.BX4Y1	dispersed
aradu.V14167.gnm1.ann1.Aradu.E1VV0	dispersed
aradu.V14167.gnm1.ann1.Aradu.E3XTG	dispersed
aradu.V14167.gnm1.ann1.Aradu.E6J8T	dispersed
aradu.V14167.gnm1.ann1.Aradu.EHG44	dispersed
aradu.V14167.gnm1.ann1.Aradu.F9IL2	dispersed
aradu.V14167.gnm1.ann1.Aradu.H2TW1	dispersed
aradu.V14167.gnm1.ann1.Aradu.NFN2K	dispersed
aradu.V14167.gnm1.ann1.Aradu.P86D9	dispersed
aradu.V14167.gnm1.ann1.Aradu.Q82AP	dispersed
aradu.V14167.gnm1.ann1.Aradu.R44P3	dispersed
aradu.V14167.gnm1.ann1.Aradu.R9DJR	dispersed
aradu.V14167.gnm1.ann1.Aradu.SR13Z	dispersed
aradu.V14167.gnm1.ann1.Aradu.W0D20	dispersed
aradu.V14167.gnm1.ann1.Aradu.00992	dispersed
aradu.V14167.gnm1.ann1.Aradu.65XKD	dispersed
aradu.V14167.gnm1.ann1.Aradu.7Z5UA	dispersed
aradu.V14167.gnm1.ann1.Aradu.CJA4E	dispersed
aradu.V14167.gnm1.ann1.Aradu.QRA31	dispersed
aradu.V14167.gnm1.ann1.Aradu.U8GSJ	dispersed
aradu.V14167.gnm1.ann1.Aradu.X31AQ	dispersed
aradu.V14167.gnm1.ann1.Aradu.00CUX	dispersed
aradu.V14167.gnm1.ann1.Aradu.1AR8U	dispersed
aradu.V14167.gnm1.ann1.Aradu.3A1T7	dispersed
aradu.V14167.gnm1.ann1.Aradu.4116R	dispersed
aradu.V14167.gnm1.ann1.Aradu.73KAY	dispersed
aradu.V14167.gnm1.ann1.Aradu.756NV	dispersed
aradu.V14167.gnm1.ann1.Aradu.AMB2K	dispersed
aradu.V14167.gnm1.ann1.Aradu.CAG14	dispersed
aradu.V14167.gnm1.ann1.Aradu.D800J	dispersed
aradu.V14167.gnm1.ann1.Aradu.GVM8D	dispersed
aradu.V14167.gnm1.ann1.Aradu.H2UAK	dispersed
aradu.V14167.gnm1.ann1.Aradu.H563E	dispersed
aradu.V14167.gnm1.ann1.Aradu.HEE4T	dispersed
aradu.V14167.gnm1.ann1.Aradu.IP6R3	dispersed
aradu.V14167.gnm1.ann1.Aradu.S165P	dispersed
aradu.V14167.gnm1.ann1.Aradu.X6IEX	dispersed
aradu.V14167.gnm1.ann1.Aradu.Z2P27	dispersed
aradu.V14167.gnm1.ann1.Aradu.00HR8	dispersed
aradu.V14167.gnm1.ann1.Aradu.5ZW8L	dispersed
aradu.V14167.gnm1.ann1.Aradu.AD5FQ	dispersed
aradu.V14167.gnm1.ann1.Aradu.C3MP1	dispersed
aradu.V14167.gnm1.ann1.Aradu.U4NZY	dispersed
aradu.V14167.gnm1.ann1.Aradu.00IK1	dispersed
aradu.V14167.gnm1.ann1.Aradu.5Z2AP	dispersed
aradu.V14167.gnm1.ann1.Aradu.00KTA	dispersed
aradu.V14167.gnm1.ann1.Aradu.9T44T	dispersed
aradu.V14167.gnm1.ann1.Aradu.010SR	dispersed
aradu.V14167.gnm1.ann1.Aradu.ZF5BJ	dispersed
aradu.V14167.gnm1.ann1.Aradu.012LD	dispersed
aradu.V14167.gnm1.ann1.Aradu.AQ9PW	dispersed
aradu.V14167.gnm1.ann1.Aradu.I4VPY	dispersed
aradu.V14167.gnm1.ann1.Aradu.KFS5I	dispersed
aradu.V14167.gnm1.ann1.Aradu.012LY	dispersed
aradu.V14167.gnm1.ann1.Aradu.TR6H3	dispersed
aradu.V14167.gnm1.ann1.Aradu.014C3	dispersed
aradu.V14167.gnm1.ann1.Aradu.D3WJB	dispersed
aradu.V14167.gnm1.ann1.Aradu.ELX6E	dispersed
aradu.V14167.gnm1.ann1.Aradu.RMH9I	dispersed
aradu.V14167.gnm1.ann1.Aradu.017HZ	dispersed
aradu.V14167.gnm1.ann1.Aradu.39FT3	dispersed
aradu.V14167.gnm1.ann1.Aradu.9H31H	dispersed
aradu.V14167.gnm1.ann1.Aradu.D45R1	dispersed
aradu.V14167.gnm1.ann1.Aradu.D9NSE	dispersed
aradu.V14167.gnm1.ann1.Aradu.E3BM6	dispersed
aradu.V14167.gnm1.ann1.Aradu.H1BIK	dispersed
aradu.V14167.gnm1.ann1.Aradu.QE5JW	dispersed
aradu.V14167.gnm1.ann1.Aradu.S21BA	dispersed
aradu.V14167.gnm1.ann1.Aradu.T6AYC	dispersed
aradu.V14167.gnm1.ann1.Aradu.V1RSV	dispersed
aradu.V14167.gnm1.ann1.Aradu.WVW8J	dispersed
aradu.V14167.gnm1.ann1.Aradu.XVQ3D	dispersed
aradu.V14167.gnm1.ann1.Aradu.017SJ	dispersed
aradu.V14167.gnm1.ann1.Aradu.C9SWB	dispersed
aradu.V14167.gnm1.ann1.Aradu.01A6C	dispersed
aradu.V14167.gnm1.ann1.Aradu.2SD9I	dispersed
aradu.V14167.gnm1.ann1.Aradu.PX793	dispersed
aradu.V14167.gnm1.ann1.Aradu.XS55P	dispersed
aradu.V14167.gnm1.ann1.Aradu.01IYU	dispersed
aradu.V14167.gnm1.ann1.Aradu.VA5QQ	dispersed
aradu.V14167.gnm1.ann1.Aradu.01K82	dispersed
aradu.V14167.gnm1.ann1.Aradu.BD2W3	dispersed
aradu.V14167.gnm1.ann1.Aradu.01KBI	dispersed
aradu.V14167.gnm1.ann1.Aradu.Q14N7	dispersed
aradu.V14167.gnm1.ann1.Aradu.TWB6I	dispersed
aradu.V14167.gnm1.ann1.Aradu.01KLL	dispersed
aradu.V14167.gnm1.ann1.Aradu.1UQ51	dispersed
aradu.V14167.gnm1.ann1.Aradu.GY426	dispersed
aradu.V14167.gnm1.ann1.Aradu.01LIT	dispersed
aradu.V14167.gnm1.ann1.Aradu.J6ULT	dispersed
aradu.V14167.gnm1.ann1.Aradu.UN0WS	dispersed
aradu.V14167.gnm1.ann1.Aradu.01SZZ	dispersed
aradu.V14167.gnm1.ann1.Aradu.AP6DD	dispersed
aradu.V14167.gnm1.ann1.Aradu.01U7T	dispersed
aradu.V14167.gnm1.ann1.Aradu.03JW6	dispersed
aradu.V14167.gnm1.ann1.Aradu.4C43R	dispersed
aradu.V14167.gnm1.ann1.Aradu.5UP8X	dispersed
aradu.V14167.gnm1.ann1.Aradu.6I6D2	dispersed
aradu.V14167.gnm1.ann1.Aradu.7EI5J	dispersed
aradu.V14167.gnm1.ann1.Aradu.7W8KD	dispersed
aradu.V14167.gnm1.ann1.Aradu.8XF51	dispersed
aradu.V14167.gnm1.ann1.Aradu.DZ16T	dispersed
aradu.V14167.gnm1.ann1.Aradu.HCP4Z	dispersed
aradu.V14167.gnm1.ann1.Aradu.J2P5E	dispersed
aradu.V14167.gnm1.ann1.Aradu.LP0SJ	dispersed
aradu.V14167.gnm1.ann1.Aradu.N8XWL	dispersed
aradu.V14167.gnm1.ann1.Aradu.PHH01	dispersed
aradu.V14167.gnm1.ann1.Aradu.RH48Z	dispersed
aradu.V14167.gnm1.ann1.Aradu.SEA7P	dispersed
aradu.V14167.gnm1.ann1.Aradu.TAE3N	dispersed
aradu.V14167.gnm1.ann1.Aradu.020YT	dispersed
aradu.V14167.gnm1.ann1.Aradu.1BA4A	dispersed
aradu.V14167.gnm1.ann1.Aradu.4US62	dispersed
aradu.V14167.gnm1.ann1.Aradu.8QT8H	dispersed
aradu.V14167.gnm1.ann1.Aradu.91A4Z	dispersed
aradu.V14167.gnm1.ann1.Aradu.DA52Z	dispersed
aradu.V14167.gnm1.ann1.Aradu.E4IBR	dispersed
aradu.V14167.gnm1.ann1.Aradu.G2M5K	dispersed
aradu.V14167.gnm1.ann1.Aradu.GL49T	dispersed
aradu.V14167.gnm1.ann1.Aradu.H1NA1	dispersed
aradu.V14167.gnm1.ann1.Aradu.MFS39	dispersed
aradu.V14167.gnm1.ann1.Aradu.NXM6W	dispersed
aradu.V14167.gnm1.ann1.Aradu.U8RC7	dispersed
aradu.V14167.gnm1.ann1.Aradu.V29E0	dispersed
