GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0005622,intracellular,19434,787,656.85,1e-30,3.67e-28
GO:0043226,organelle,17116,708,578.51,2.4e-22,4.404e-20
GO:0005737,cytoplasm,11801,495,398.86,7.3e-10,8.93033333333333e-08
GO:0009532,plastid stroma,682,53,23.05,4.6e-08,4.2205e-06
GO:0000151,ubiquitin ligase complex,181,22,6.12,4.4e-06,0.00032296
GO:0110165,cellular anatomical entity,23469,816,793.23,1.7e-05,0.00103983333333333
GO:1990234,transferase complex,268,28,9.06,2.3e-05,0.001101
GO:0009536,plastid,3978,208,134.45,2.4e-05,0.001101
GO:0048046,apoplast,328,11,11.09,4.9e-05,0.00199811111111111
GO:0098797,plasma membrane protein complex,91,10,3.08,6.9e-05,0.0025323
GO:0031975,envelope,901,54,30.45,7.7e-05,0.002569
GO:0005694,chromosome,125,13,4.22,0.00030,0.009175
GO:0032300,mismatch repair complex,10,4,0.34,0.00046,0.0129861538461538
GO:0005635,nuclear envelope,72,10,2.43,0.00075,0.0196607142857143
GO:1990391,DNA repair complex,11,4,0.37,0.00135,0.0321664705882353
GO:0032991,protein-containing complex,1366,67,46.17,0.00147,0.0321664705882353
GO:0009570,chloroplast stroma,655,51,22.14,0.00149,0.0321664705882353
GO:0005643,nuclear pore,19,5,0.64,0.00197,0.0395973684210526
GO:0009330,DNA topoisomerase type II (double strand...,7,3,0.24,0.00205,0.0395973684210526
GO:0019897,extrinsic component of plasma membrane,72,7,2.43,0.00232,0.042572
GO:0009898,cytoplasmic side of plasma membrane,74,7,2.5,0.00260,0.0454380952380952
