GO.ID,Term,Annotated,Significant,Expected,Fisher,fdr
GO:0009987,cellular process,13853,921,742.54,2.1e-30,5.1852e-27
GO:0006259,DNA metabolic process,520,119,27.87,2.9e-30,5.1852e-27
GO:0008152,metabolic process,10856,754,581.9,3.3e-25,3.9336e-22
GO:0006974,cellular response to DNA damage stimulus,375,95,20.1,3.6e-24,2.64624e-21
GO:0006396,RNA processing,844,135,45.24,3.7e-24,2.64624e-21
GO:0034660,ncRNA metabolic process,471,81,25.25,1.3e-15,7.748e-13
GO:0033554,cellular response to stress,1201,133,64.38,2.4e-15,1.22605714285714e-12
GO:0009451,RNA modification,292,59,15.65,6.3e-15,2.8161e-12
GO:0071840,cellular component organization or bioge...,3134,303,167.99,8.5e-14,3.37733333333333e-11
GO:0022402,cell cycle process,479,74,25.68,5.8e-12,2.07408e-09
GO:0046907,intracellular transport,732,85,39.24,1.1e-11,3.576e-09
GO:0006996,organelle organization,1824,224,97.77,1.6e-11,4.768e-09
GO:0051649,establishment of localization in cell,782,88,41.92,2.2e-11,6.05169230769231e-09
GO:0010608,posttranscriptional regulation of gene e...,243,35,13.03,8.6e-11,2.19668571428571e-08
GO:0007049,cell cycle,581,81,31.14,1.1e-10,2.6224e-08
GO:0006260,DNA replication,165,31,8.84,8.9e-10,1.98915e-07
GO:0006139,nucleobase-containing compound metabolic...,4206,375,225.45,9.8e-10,2.06145882352941e-07
GO:0045184,establishment of protein localization,637,73,34.14,3.2e-09,6.35733333333333e-07
GO:0046483,heterocycle metabolic process,4522,396,242.39,2.2e-08,4.14063157894737e-06
GO:0006950,response to stress,3309,235,177.37,5.8e-08,1.00468571428571e-05
GO:0022414,reproductive process,1959,159,105.01,5.9e-08,1.00468571428571e-05
GO:0000003,reproduction,1968,159,105.49,7.9e-08,1.28410909090909e-05
GO:0016071,mRNA metabolic process,471,64,25.25,1.0e-07,1.55478260869565e-05
GO:0090304,nucleic acid metabolic process,3842,351,205.94,1.4e-07,2.086e-05
GO:0007059,chromosome segregation,135,27,7.24,2.1e-07,3.00384e-05
GO:0009793,embryo development ending in seed dorman...,547,69,29.32,2.3e-07,3.16338461538462e-05
GO:0009790,embryo development,579,73,31.04,2.7e-07,3.576e-05
