Feature	Duplication
p5.00_sc00001_p0001	dispersed
p5.00_sc00016_p0224	dispersed
p5.00_sc00174_p0001	dispersed
p5.00_sc01877_p0002	dispersed
p5.00_sc05353_p0001	dispersed
p5.00_sc08580_p0001	dispersed
p5.00_sc09839_p0001	dispersed
p5.00_sc09859_p0001	dispersed
p5.00_sc13781_p0001	dispersed
p5.00_sc17596_p0001	dispersed
p5.00_sc20948_p0001	dispersed
p5.00_sc00001_p0002	dispersed
p5.00_sc00036_p0215	dispersed
p5.00_sc00001_p0040	dispersed
p5.00_sc00004_p0149	dispersed
p5.00_sc00001_p0041	dispersed
p5.00_sc00039_p0119	dispersed
p5.00_sc00142_p0019	dispersed
p5.00_sc00001_p0043	dispersed
p5.00_sc00029_p0024	dispersed
p5.00_sc00001_p0052	dispersed
p5.00_sc00028_p0053	dispersed
p5.00_sc00074_p0064	dispersed
p5.00_sc00142_p0021	dispersed
p5.00_sc00001_p0072	dispersed
p5.00_sc00059_p0092	dispersed
p5.00_sc00148_p0055	dispersed
p5.00_sc00001_p0077	dispersed
p5.00_sc00044_p0125	dispersed
p5.00_sc00001_p0081	dispersed
p5.00_sc00012_p0025	dispersed
p5.00_sc00001_p0143	dispersed
p5.00_sc10884_p0001	dispersed
p5.00_sc00001_p0173	dispersed
p5.00_sc00018_p0038	dispersed
p5.00_sc19166_p0001	dispersed
p5.00_sc00001_p0187	dispersed
p5.00_sc00007_p0063	dispersed
p5.00_sc00001_p0202	dispersed
p5.00_sc00018_p0022	dispersed
p5.00_sc00001_p0208	dispersed
p5.00_sc28416_p0001	dispersed
p5.00_sc00001_p0260	dispersed
p5.00_sc00036_p0234	dispersed
p5.00_sc00001_p0275	dispersed
p5.00_sc00135_p0002	dispersed
p5.00_sc00199_p0013	dispersed
p5.00_sc00242_p0003	dispersed
p5.00_sc00477_p0001	dispersed
p5.00_sc00501_p0002	dispersed
p5.00_sc00645_p0002	dispersed
p5.00_sc00829_p0001	dispersed
p5.00_sc00875_p0003	dispersed
p5.00_sc01632_p0002	dispersed
p5.00_sc01640_p0002	dispersed
p5.00_sc02187_p0001	dispersed
p5.00_sc02659_p0001	dispersed
p5.00_sc04761_p0001	dispersed
p5.00_sc05453_p0001	dispersed
p5.00_sc05604_p0001	dispersed
p5.00_sc06138_p0001	dispersed
p5.00_sc11368_p0001	dispersed
p5.00_sc12230_p0001	dispersed
p5.00_sc14840_p0001	dispersed
p5.00_sc00001_p0373	dispersed
p5.00_sc00018_p0044	dispersed
p5.00_sc00001_p0381	dispersed
p5.00_sc00010_p0091	dispersed
p5.00_sc00190_p0018	dispersed
p5.00_sc00211_p0031	dispersed
p5.00_sc22687_p0001	dispersed
p5.00_sc00001_p0442	dispersed
p5.00_sc00083_p0108	dispersed
p5.00_sc00001_p0443	dispersed
p5.00_sc00078_p0049	dispersed
p5.00_sc27891_p0001	dispersed
p5.00_sc00001_p0480	dispersed
p5.00_sc00405_p0006	dispersed
p5.00_sc00001_p0580	dispersed
