"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Ljaponicus"
"2","TEs","Genes",-0.0847607306728782,8.88178419700125e-16,"Ljaponicus"
"3","TE.nucleotidess","Genes",-0.313576909805464,0,"Ljaponicus"
"4","gbM","Genes",0.557036384233308,0,"Ljaponicus"
"5","TE.like","Genes",0.214783128764934,0,"Ljaponicus"
"6","Unmethylated","Genes",0.567423644904568,0,"Ljaponicus"
"7","Unclassified","Genes",0.443391943617508,0,"Ljaponicus"
"8","Genes","TEs",-0.0847607306728782,8.88178419700125e-16,"Ljaponicus"
"9","TEs","TEs",1,NA,"Ljaponicus"
"10","TE.nucleotidess","TEs",0.450744891749207,0,"Ljaponicus"
"11","gbM","TEs",-0.192868591935901,0,"Ljaponicus"
"12","TE.like","TEs",0.161899920117644,0,"Ljaponicus"
"13","Unmethylated","TEs",0.0120990398457078,0.252679564789488,"Ljaponicus"
"14","Unclassified","TEs",-0.0764301299139304,4.61408689034215e-13,"Ljaponicus"
"15","Genes","TE.nucleotidess",-0.313576909805464,0,"Ljaponicus"
"16","TEs","TE.nucleotidess",0.450744891749207,0,"Ljaponicus"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Ljaponicus"
"18","gbM","TE.nucleotidess",-0.357399775854371,0,"Ljaponicus"
"19","TE.like","TE.nucleotidess",0.11243175904223,0,"Ljaponicus"
"20","Unmethylated","TE.nucleotidess",-0.232269856922818,0,"Ljaponicus"
"21","Unclassified","TE.nucleotidess",-0.196152794018453,0,"Ljaponicus"
"22","Genes","gbM",0.557036384233308,0,"Ljaponicus"
"23","TEs","gbM",-0.192868591935901,0,"Ljaponicus"
"24","TE.nucleotidess","gbM",-0.357399775854371,0,"Ljaponicus"
"25","gbM","gbM",1,NA,"Ljaponicus"
"26","TE.like","gbM",-0.0468964313216416,9.16663183758715e-06,"Ljaponicus"
"27","Unmethylated","gbM",0.257897790170801,0,"Ljaponicus"
"28","Unclassified","gbM",0.249046758081157,0,"Ljaponicus"
"29","Genes","TE.like",0.214783128764934,0,"Ljaponicus"
"30","TEs","TE.like",0.161899920117644,0,"Ljaponicus"
"31","TE.nucleotidess","TE.like",0.11243175904223,0,"Ljaponicus"
"32","gbM","TE.like",-0.0468964313216416,9.16663183758715e-06,"Ljaponicus"
"33","TE.like","TE.like",1,NA,"Ljaponicus"
"34","Unmethylated","TE.like",0.0186954109626943,0.0771298370137883,"Ljaponicus"
"35","Unclassified","TE.like",-0.0128402771488267,0.224767321471036,"Ljaponicus"
"36","Genes","Unmethylated",0.567423644904568,0,"Ljaponicus"
"37","TEs","Unmethylated",0.0120990398457078,0.252679564789488,"Ljaponicus"
"38","TE.nucleotidess","Unmethylated",-0.232269856922818,0,"Ljaponicus"
"39","gbM","Unmethylated",0.257897790170801,0,"Ljaponicus"
"40","TE.like","Unmethylated",0.0186954109626943,0.0771298370137883,"Ljaponicus"
"41","Unmethylated","Unmethylated",1,NA,"Ljaponicus"
"42","Unclassified","Unmethylated",0.194758520328865,0,"Ljaponicus"
"43","Genes","Unclassified",0.443391943617508,0,"Ljaponicus"
"44","TEs","Unclassified",-0.0764301299139304,4.61408689034215e-13,"Ljaponicus"
"45","TE.nucleotidess","Unclassified",-0.196152794018453,0,"Ljaponicus"
"46","gbM","Unclassified",0.249046758081157,0,"Ljaponicus"
"47","TE.like","Unclassified",-0.0128402771488267,0.224767321471036,"Ljaponicus"
"48","Unmethylated","Unclassified",0.194758520328865,0,"Ljaponicus"
"49","Unclassified","Unclassified",1,NA,"Ljaponicus"
