,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Lj0g3v0004399,wgd,NA,Lj0g3v0255379,NA,NA,NA,NA
2,Lj0g3v0004409,wgd,NA,Lj0g3v0255389,NA,NA,NA,NA
3,Lj0g3v0004439,wgd,NA,Lj0g3v0255409,NA,NA,NA,NA
4,Lj0g3v0004479,wgd,NA,Lj0g3v0255459,NA,NA,NA,NA
5,Lj0g3v0004489,wgd,NA,Lj0g3v0057219,NA,NA,NA,NA
6,Lj0g3v0004499,wgd,NA,Lj0g3v0057209,NA,NA,NA,NA
7,Lj0g3v0004519,wgd,NA,Lj0g3v0057189,NA,NA,NA,NA
8,Lj0g3v0004969,wgd,NA,Lj3g3v2576820,NA,NA,NA,NA
9,Lj0g3v0005049,wgd,NA,Lj3g3v2576900,NA,NA,NA,NA
10,Lj0g3v0005079,wgd,NA,Lj3g3v2576930,NA,NA,NA,NA
11,Lj0g3v0005089,wgd,NA,Lj3g3v2576940,NA,NA,NA,NA
12,Lj0g3v0005099,wgd,NA,Lj3g3v2576950,NA,NA,NA,NA
13,Lj0g3v0005109,wgd,NA,Lj3g3v2576960,NA,NA,NA,NA
14,Lj0g3v0005129,wgd,NA,Lj3g3v2576980,NA,NA,NA,NA
15,Lj0g3v0005139,wgd,NA,Lj3g3v2576990,NA,NA,NA,NA
16,Lj0g3v0005239,wgd,NA,Lj3g3v2577050,NA,NA,NA,NA
17,Lj0g3v0005249,wgd,NA,Lj3g3v2577060,NA,NA,NA,NA
18,Lj0g3v0005259,wgd,NA,Lj3g3v2577070,NA,NA,NA,NA
19,Lj0g3v0005269,wgd,NA,Lj3g3v2577080,NA,NA,NA,NA
20,Lj0g3v0005279,wgd,NA,Lj3g3v2577090,NA,NA,NA,NA
21,Lj0g3v0007409,wgd,NA,Lj0g3v0170319,NA,NA,NA,NA
22,Lj0g3v0007429,wgd,NA,Lj0g3v0170409,0.00771879,NA,NA,NA
23,Lj0g3v0007459,wgd,NA,Lj0g3v0170449,NA,NA,NA,NA
24,Lj0g3v0007469,wgd,NA,Lj0g3v0170459,NA,NA,NA,NA
25,Lj0g3v0007479,wgd,NA,Lj0g3v0170469,NA,NA,NA,NA
26,Lj0g3v0007489,wgd,NA,Lj0g3v0170489,NA,NA,NA,NA
27,Lj0g3v0007499,wgd,NA,Lj0g3v0170499,NA,NA,NA,NA
28,Lj0g3v0007529,wgd,NA,Lj0g3v0170519,NA,NA,NA,NA
29,Lj0g3v0008229,wgd,NA,Lj4g3v2121660,NA,NA,NA,NA
30,Lj0g3v0008279,wgd,NA,Lj4g3v2121700,NA,NA,NA,NA
31,Lj0g3v0008319,wgd,NA,Lj4g3v2121760,NA,NA,NA,NA
32,Lj0g3v0008329,wgd,NA,Lj4g3v2121770,NA,NA,NA,NA
33,Lj0g3v0008349,wgd,NA,Lj4g3v2121790,NA,NA,NA,NA
34,Lj0g3v0008809,wgd,NA,Lj6g3v2116850,0.148911,1.33919,0.111195,7.16815e-20
35,Lj0g3v0008819,wgd,Unmethylated,Lj6g3v2116840,0.14223,0.58821,0.241802,0.00028896
36,Lj0g3v0008829,wgd,Unmethylated,Lj6g3v2116830,0.00750229,0.00856385,0.876042,0.573554
37,Lj0g3v0008839,wgd,gbM,Lj6g3v2116820,0.00491699,0.00360669,1.3633,0.899289
38,Lj0g3v0008949,wgd,NA,Lj6g3v2115770,0.0813005,0.209015,0.388969,1.20082e-05
39,Lj0g3v0008959,wgd,gbM,Lj6g3v2105740,NA,NA,NA,NA
