"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Vvinifera"
"2","TEs","Genes",-0.363153058220882,0,"Vvinifera"
"3","TE.nucleotidess","Genes",-0.41650741597795,0,"Vvinifera"
"4","gbM","Genes",0.426481752280313,0,"Vvinifera"
"5","teM","Genes",0.285648636883098,0,"Vvinifera"
"6","unM","Genes",0.766155178605744,0,"Vvinifera"
"7","Unclassified","Genes",0.3892049106967,0,"Vvinifera"
"8","Genes","TEs",-0.363153058220882,0,"Vvinifera"
"9","TEs","TEs",1,NA,"Vvinifera"
"10","TE.nucleotidess","TEs",0.827819736245366,0,"Vvinifera"
"11","gbM","TEs",-0.34174836860764,0,"Vvinifera"
"12","teM","TEs",0.0475055995929029,2.72294357683833e-06,"Vvinifera"
"13","unM","TEs",-0.311164424125064,0,"Vvinifera"
"14","Unclassified","TEs",-0.162508951071341,0,"Vvinifera"
"15","Genes","TE.nucleotidess",-0.41650741597795,0,"Vvinifera"
"16","TEs","TE.nucleotidess",0.827819736245366,0,"Vvinifera"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Vvinifera"
"18","gbM","TE.nucleotidess",-0.399593544872205,0,"Vvinifera"
"19","teM","TE.nucleotidess",0.0585869077035429,7.18460890780648e-09,"Vvinifera"
"20","unM","TE.nucleotidess",-0.366349611095802,0,"Vvinifera"
"21","Unclassified","TE.nucleotidess",-0.192842813828577,0,"Vvinifera"
"22","Genes","gbM",0.426481752280313,0,"Vvinifera"
"23","TEs","gbM",-0.34174836860764,0,"Vvinifera"
"24","TE.nucleotidess","gbM",-0.399593544872205,0,"Vvinifera"
"25","gbM","gbM",1,NA,"Vvinifera"
"26","teM","gbM",-0.11019328108334,0,"Vvinifera"
"27","unM","gbM",0.15661308335171,0,"Vvinifera"
"28","Unclassified","gbM",0.0935028738765408,0,"Vvinifera"
"29","Genes","teM",0.285648636883098,0,"Vvinifera"
"30","TEs","teM",0.0475055995929029,2.72294357683833e-06,"Vvinifera"
"31","TE.nucleotidess","teM",0.0585869077035429,7.18460890780648e-09,"Vvinifera"
"32","gbM","teM",-0.11019328108334,0,"Vvinifera"
"33","teM","teM",1,NA,"Vvinifera"
"34","unM","teM",-0.0312696031254182,0.00202487627381043,"Vvinifera"
"35","Unclassified","teM",0.0571636284054484,1.64469526886535e-08,"Vvinifera"
"36","Genes","unM",0.766155178605744,0,"Vvinifera"
"37","TEs","unM",-0.311164424125064,0,"Vvinifera"
"38","TE.nucleotidess","unM",-0.366349611095802,0,"Vvinifera"
"39","gbM","unM",0.15661308335171,0,"Vvinifera"
"40","teM","unM",-0.0312696031254182,0.00202487627381043,"Vvinifera"
"41","unM","unM",1,NA,"Vvinifera"
"42","Unclassified","unM",0.123421016895396,0,"Vvinifera"
"43","Genes","Unclassified",0.3892049106967,0,"Vvinifera"
"44","TEs","Unclassified",-0.162508951071341,0,"Vvinifera"
"45","TE.nucleotidess","Unclassified",-0.192842813828577,0,"Vvinifera"
"46","gbM","Unclassified",0.0935028738765408,0,"Vvinifera"
"47","teM","Unclassified",0.0571636284054484,1.64469526886535e-08,"Vvinifera"
"48","unM","Unclassified",0.123421016895396,0,"Vvinifera"
"49","Unclassified","Unclassified",1,NA,"Vvinifera"
