"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Fvesca"
"2","TEs","Genes",-0.659257894970414,0,"Fvesca"
"3","TE.nucleotidess","Genes",-0.704695318044214,0,"Fvesca"
"4","gbM","Genes",0.579228596976132,0,"Fvesca"
"5","teM","Genes",0.0390220943234728,0.00944687201623151,"Fvesca"
"6","unM","Genes",0.83389943709762,0,"Fvesca"
"7","Unclassified","Genes",0.515671473542825,0,"Fvesca"
"8","Genes","TEs",-0.659257894970414,0,"Fvesca"
"9","TEs","TEs",1,NA,"Fvesca"
"10","TE.nucleotidess","TEs",0.870357062100467,0,"Fvesca"
"11","gbM","TEs",-0.554104032319994,0,"Fvesca"
"12","teM","TEs",0.195190375509294,0,"Fvesca"
"13","unM","TEs",-0.516586266150605,0,"Fvesca"
"14","Unclassified","TEs",-0.395130957078356,0,"Fvesca"
"15","Genes","TE.nucleotidess",-0.704695318044214,0,"Fvesca"
"16","TEs","TE.nucleotidess",0.870357062100467,0,"Fvesca"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Fvesca"
"18","gbM","TE.nucleotidess",-0.569978197682571,0,"Fvesca"
"19","teM","TE.nucleotidess",0.104562252490219,3.14415160573844e-12,"Fvesca"
"20","unM","TE.nucleotidess",-0.525172123065286,0,"Fvesca"
"21","Unclassified","TE.nucleotidess",-0.412999248903136,0,"Fvesca"
"22","Genes","gbM",0.579228596976132,0,"Fvesca"
"23","TEs","gbM",-0.554104032319994,0,"Fvesca"
"24","TE.nucleotidess","gbM",-0.569978197682571,0,"Fvesca"
"25","gbM","gbM",1,NA,"Fvesca"
"26","teM","gbM",-0.209474819111779,0,"Fvesca"
"27","unM","gbM",0.243258624472438,0,"Fvesca"
"28","Unclassified","gbM",0.232496875227182,0,"Fvesca"
"29","Genes","teM",0.0390220943234728,0.00944687201623151,"Fvesca"
"30","TEs","teM",0.195190375509294,0,"Fvesca"
"31","TE.nucleotidess","teM",0.104562252490219,3.14415160573844e-12,"Fvesca"
"32","gbM","teM",-0.209474819111779,0,"Fvesca"
"33","teM","teM",1,NA,"Fvesca"
"34","unM","teM",-0.199688542646556,0,"Fvesca"
"35","Unclassified","teM",-0.103322234606276,5.6576965334898e-12,"Fvesca"
"36","Genes","unM",0.83389943709762,0,"Fvesca"
"37","TEs","unM",-0.516586266150605,0,"Fvesca"
"38","TE.nucleotidess","unM",-0.525172123065286,0,"Fvesca"
"39","gbM","unM",0.243258624472438,0,"Fvesca"
"40","teM","unM",-0.199688542646556,0,"Fvesca"
"41","unM","unM",1,NA,"Fvesca"
"42","Unclassified","unM",0.255369746589989,0,"Fvesca"
"43","Genes","Unclassified",0.515671473542825,0,"Fvesca"
"44","TEs","Unclassified",-0.395130957078356,0,"Fvesca"
"45","TE.nucleotidess","Unclassified",-0.412999248903136,0,"Fvesca"
"46","gbM","Unclassified",0.232496875227182,0,"Fvesca"
"47","teM","Unclassified",-0.103322234606276,5.6576965334898e-12,"Fvesca"
"48","unM","Unclassified",0.255369746589989,0,"Fvesca"
"49","Unclassified","Unclassified",1,NA,"Fvesca"
