,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,FvH4_1g00720,wgd,gbM,FvH4_2g41200,0.249155,3.60142,0.0691823,9.73334e-110
2,FvH4_1g00890,wgd,gbM,FvH4_2g41140,0.105315,1.50378,0.0700339,5.23076e-122
3,FvH4_1g01070,wgd,Unmethylated,FvH4_2g41050,0.310311,4.09419,0.075793,4.87051e-81
4,FvH4_1g01160,wgd,gbM,FvH4_2g40930,0.168852,3.66642,0.0460535,2.41001e-76
5,FvH4_1g01300,wgd,Unclassified,FvH4_2g40890,0.466077,4.42776,0.105262,1.41868e-55
6,FvH4_1g01330,wgd,Unmethylated,FvH4_2g40880,0.569794,4.11017,0.13863,2.22882e-35
7,FvH4_1g01470,wgd,Unmethylated,FvH4_2g40800,0.273902,0.481179,0.56923,0.00113274
8,FvH4_1g01550,wgd,Unmethylated,FvH4_2g28260,0.771808,3.63685,0.212219,6.45229e-14
9,FvH4_1g01720,wgd,Unmethylated,FvH4_2g28300,0.160567,1.59106,0.100918,2.97324e-47
10,FvH4_1g01740,wgd,Unmethylated,FvH4_2g28320,0.640904,3.39277,0.188903,7.92926e-28
11,FvH4_1g01880,wgd,gbM,FvH4_2g28370,0.321029,1.87282,0.171415,1.45174e-53
12,FvH4_1g01930,wgd,Unmethylated,FvH4_2g28380,0.327708,3.59267,0.0912158,3.55981e-33
13,FvH4_1g01980,wgd,Unclassified,FvH4_2g28590,0.368396,2.8207,0.130605,7.35433e-45
14,FvH4_1g02010,wgd,gbM,FvH4_2g28600,0.258903,1.6897,0.153224,1.54183e-75
15,FvH4_1g02080,wgd,gbM,FvH4_2g28660,0.582674,0.516082,1.12903,0.334924
16,FvH4_1g02100,wgd,Unmethylated,FvH4_2g28720,0.322719,1.87853,0.171793,9.48288e-50
17,FvH4_1g02430,wgd,Unmethylated,FvH4_2g28800,0.445541,1.54713,0.28798,1.92572e-20
18,FvH4_1g02450,wgd,gbM,FvH4_2g28810,0.232299,1.60065,0.145128,2.13143e-66
19,FvH4_1g02490,wgd,gbM,FvH4_2g28820,0.149613,2.11486,0.0707435,3.41513e-145
20,FvH4_1g02630,wgd,gbM,FvH4_2g28960,0.217133,1.86784,0.116248,1.73577e-32
21,FvH4_1g02660,wgd,Unclassified,FvH4_6g29540,0.22873,1.73531,0.131809,8.9701e-34
22,FvH4_1g02700,wgd,Unmethylated,FvH4_2g28970,0.439341,3.63039,0.121018,2.73742e-28
23,FvH4_1g02760,wgd,Unmethylated,FvH4_2g28990,0.215943,2.85437,0.0756536,3.32528e-83
24,FvH4_1g02850,wgd,gbM,FvH4_2g29010,0.459617,2.98638,0.153904,4.4507e-29
25,FvH4_1g02870,wgd,Unmethylated,FvH4_6g29800,0.557261,2.23507,0.249326,1.77586e-07
26,FvH4_1g02990,wgd,gbM,FvH4_6g29810,0.289127,4.15834,0.0695295,2.58282e-65
27,FvH4_1g03080,wgd,Unmethylated,FvH4_6g29850,0.503644,2.06567,0.243817,6.10313e-20
28,FvH4_1g03100,wgd,Unmethylated,FvH4_6g29870,0.443242,1.69681,0.26122,5.12277e-07
29,FvH4_1g03140,wgd,gbM,FvH4_2g29110,0.382696,1.52723,0.250582,7.15533e-08
30,FvH4_1g03160,wgd,Unmethylated,FvH4_6g29910,0.450537,1.87584,0.240179,6.25851e-09
31,FvH4_1g03170,wgd,Unmethylated,FvH4_6g29920,0.178138,2.80172,0.0635816,5.65361e-138
32,FvH4_1g03190,wgd,Unmethylated,FvH4_6g29930,0.284623,3.61876,0.0786521,2.07674e-31
33,FvH4_1g03200,wgd,Unclassified,FvH4_2g29180,0.234425,1.9256,0.121742,2.03483e-35
34,FvH4_1g03260,wgd,Unclassified,FvH4_2g29200,0.393971,2.63956,0.149257,1.45822e-09
35,FvH4_1g03360,wgd,Unmethylated,FvH4_2g29300,0.11371,3.83177,0.0296754,1.72722e-76
36,FvH4_1g03510,wgd,Unmethylated,FvH4_2g29400,0.264463,2.99452,0.0883156,1.59901e-56
37,FvH4_1g03570,wgd,Unmethylated,FvH4_6g30220,0.670219,3.31198,0.202362,1.84255e-08
38,FvH4_1g03590,wgd,Unmethylated,FvH4_6g30270,0.387154,2.47335,0.15653,2.41876e-29
39,FvH4_1g03610,wgd,gbM,FvH4_6g30290,0.708974,3.69801,0.191718,4.801e-29
40,FvH4_1g03630,wgd,gbM,FvH4_6g30320,0.400628,3.32989,0.120313,3.40999e-14
41,FvH4_1g03650,wgd,Unmethylated,FvH4_1g04980,0.515802,1.74009,0.296422,7.35748e-13
42,FvH4_1g03720,wgd,Unmethylated,FvH4_1g04870,0.555019,3.42632,0.161987,7.55325e-13
43,FvH4_1g03730,wgd,Unmethylated,FvH4_1g04850,0.512987,1.76668,0.290368,1.11222e-05
44,FvH4_1g03830,wgd,gbM,FvH4_6g30380,0.475624,1.85553,0.256327,1.57083e-20
45,FvH4_1g03850,wgd,gbM,FvH4_6g30430,0.188866,2.49523,0.0756906,3.19397e-44
46,FvH4_1g03870,wgd,Unmethylated,FvH4_1g04650,0.468963,2.88153,0.162748,8.22306e-21
47,FvH4_1g03920,wgd,gbM,FvH4_2g29670,0.0281924,2.36396,0.0119259,2.48036e-73
48,FvH4_1g03960,wgd,Unclassified,FvH4_2g29700,0.247205,4.76253,0.0519062,1.84624e-131
49,FvH4_1g03970,wgd,Unmethylated,FvH4_2g29730,0.245155,1.7446,0.140523,3.94953e-15
50,FvH4_1g04020,wgd,gbM,FvH4_2g29750,0.101319,2.84603,0.0356001,3.42342e-123
51,FvH4_1g04090,wgd,Unmethylated,FvH4_1g04440,0.857974,3.31682,0.258673,1.35213e-05
52,FvH4_1g04170,wgd,gbM,FvH4_2g29940,0.178409,1.86246,0.0957922,4.56314e-126
53,FvH4_1g04180,wgd,Unmethylated,FvH4_1g04360,0.115541,0.127741,0.904498,0.732724
54,FvH4_1g04200,wgd,teM,FvH4_2g30010,0.443329,4.17337,0.106228,7.10521e-34
55,FvH4_1g04230,wgd,gbM,FvH4_2g30110,0.228634,4.39311,0.0520439,5.07919e-81
56,FvH4_1g04270,wgd,Unmethylated,FvH4_1g04280,0.0912342,0.136484,0.668461,0.0624952
57,FvH4_1g04280,wgd,Unmethylated,FvH4_1g04270,0.0912342,0.136484,0.668461,0.0624952
58,FvH4_1g04360,wgd,Unmethylated,FvH4_1g04180,0.115541,0.127741,0.904498,0.732724
59,FvH4_1g04400,wgd,Unmethylated,FvH4_6g31730,0.274653,2.23425,0.122929,2.66588e-57
60,FvH4_1g04420,wgd,NA,FvH4_6g31660,0.113163,2.39127,0.0473234,7.70523e-18
61,FvH4_1g04440,wgd,Unmethylated,FvH4_1g04090,0.857974,3.31682,0.258673,1.35213e-05
62,FvH4_1g04650,wgd,Unmethylated,FvH4_1g03870,0.468963,2.88153,0.162748,8.22306e-21
63,FvH4_1g04680,wgd,Unclassified,FvH4_6g31540,0.284324,1.69512,0.167731,2.51955e-57
64,FvH4_1g04820,wgd,gbM,FvH4_6g31460,0.184232,2.0367,0.0904562,6.83129e-93
65,FvH4_1g04840,wgd,Unclassified,FvH4_6g31370,0.45964,4.63485,0.0991704,7.12463e-67
66,FvH4_1g04850,wgd,gbM,FvH4_1g03730,0.512987,1.76668,0.290368,1.11222e-05
67,FvH4_1g04870,wgd,Unmethylated,FvH4_1g03720,0.555019,3.42632,0.161987,7.55325e-13
68,FvH4_1g04930,wgd,gbM,FvH4_6g31290,0.474731,4.20247,0.112965,4.69639e-37
69,FvH4_1g04940,wgd,Unmethylated,FvH4_6g31240,0.174497,2.31726,0.0753032,4.74371e-25
70,FvH4_1g04970,wgd,Unmethylated,FvH4_6g31230,0.422361,1.79992,0.234655,3.9547e-10
71,FvH4_1g04980,wgd,Unmethylated,FvH4_1g03650,0.515802,1.74009,0.296422,7.35748e-13
72,FvH4_1g05170,wgd,gbM,FvH4_6g31010,0.0854138,2.22196,0.0384408,7.29611e-203
73,FvH4_1g05670,wgd,Unmethylated,FvH4_2g35740,0.471772,4.54399,0.103823,2.73085e-60
74,FvH4_1g05680,wgd,gbM,FvH4_2g35730,0.185578,4.19311,0.0442579,1.67593e-87
75,FvH4_1g05730,wgd,gbM,FvH4_2g35710,0.16866,1.69013,0.0997912,3.1211e-56
76,FvH4_1g05790,wgd,gbM,FvH4_2g35640,0.448763,4.43964,0.101081,9.82399e-60
77,FvH4_1g05820,wgd,Unmethylated,FvH4_2g35620,0.412952,2.60793,0.158344,4.28124e-21
78,FvH4_1g05840,wgd,gbM,FvH4_2g35590,0.243455,2.0646,0.117919,1.77457e-124
79,FvH4_1g05960,wgd,Unmethylated,FvH4_2g35430,0.501489,3.43492,0.145997,6.33134e-14
80,FvH4_1g06000,wgd,gbM,FvH4_2g35330,0.104143,1.80836,0.0575898,1.69993e-117
81,FvH4_1g06050,wgd,Unmethylated,FvH4_2g35290,0.567462,2.39734,0.236705,5.20337e-05
82,FvH4_1g06180,wgd,gbM,FvH4_2g35260,0.373147,4.92116,0.0758251,2.19267e-108
83,FvH4_1g06270,wgd,gbM,FvH4_6g32470,0.15664,1.83313,0.0854491,1.20793e-75
84,FvH4_1g06300,wgd,Unmethylated,FvH4_6g32490,0.316557,4.24643,0.0745467,1.81993e-52
85,FvH4_1g06410,wgd,Unmethylated,FvH4_6g32530,0.318157,2.56104,0.124229,3.1917e-17
86,FvH4_1g06470,wgd,Unmethylated,FvH4_6g32550,0.124641,2.94426,0.0423334,3.70151e-30
87,FvH4_1g06500,wgd,Unmethylated,FvH4_6g32560,0.481492,3.36809,0.142957,4.26244e-19
88,FvH4_1g06570,wgd,gbM,FvH4_6g32610,0.173293,1.49832,0.115658,3.57558e-75
89,FvH4_1g06730,wgd,Unmethylated,FvH4_6g32830,0.222713,2.31051,0.0963912,1.37521e-65
90,FvH4_1g06820,wgd,Unclassified,FvH4_6g32910,0.0750275,3.12832,0.0239833,5.73221e-41
91,FvH4_1g06940,wgd,Unclassified,FvH4_6g33000,0.251649,1.95281,0.128865,2.31411e-15
92,FvH4_1g07090,wgd,gbM,FvH4_2g32080,0.128508,1.84345,0.0697109,3.03471e-51
93,FvH4_1g07100,wgd,gbM,FvH4_2g32070,0.290825,2.75372,0.105612,1.55991e-19
94,FvH4_1g07180,wgd,gbM,FvH4_2g32020,0.138572,1.17022,0.118415,2.68174e-70
95,FvH4_1g07390,wgd,Unmethylated,FvH4_2g31930,0.692764,2.7106,0.255576,4.56711e-14
96,FvH4_1g07560,wgd,Unmethylated,FvH4_2g31830,0.513846,3.62371,0.141801,4.35156e-21
97,FvH4_1g07680,wgd,Unmethylated,FvH4_2g31740,0.363928,1.57893,0.23049,8.44587e-05
98,FvH4_1g07720,wgd,Unmethylated,FvH4_2g31730,0.223892,4.46245,0.0501725,1.89599e-88
99,FvH4_1g07740,wgd,gbM,FvH4_6g33640,0.165919,4.0218,0.041255,3.08877e-67
100,FvH4_1g07790,wgd,Unmethylated,FvH4_6g33730,0.259669,1.58372,0.163962,6.90454e-40
101,FvH4_1g07830,wgd,Unmethylated,FvH4_2g31640,0.31162,2.53608,0.122875,3.79197e-54
102,FvH4_1g07850,wgd,Unmethylated,FvH4_6g33980,0.446699,3.16376,0.141192,1.96979e-14
103,FvH4_1g07860,wgd,gbM,FvH4_6g34010,0.134441,2.43722,0.0551613,8.55427e-93
104,FvH4_1g07900,wgd,Unmethylated,FvH4_2g31530,0.37029,3.21068,0.11533,4.09284e-17
105,FvH4_1g07940,wgd,gbM,FvH4_6g34130,0.413392,1.3144,0.314511,1.75177e-10
106,FvH4_1g07990,wgd,gbM,FvH4_2g31460,0.133633,1.88454,0.0709103,1.08684e-86
107,FvH4_1g08010,wgd,gbM,FvH4_6g34170,0.357874,1.6354,0.21883,2.74886e-36
108,FvH4_1g08050,wgd,gbM,FvH4_6g34190,0.349871,2.64684,0.132184,2.07409e-12
109,FvH4_1g08080,wgd,Unmethylated,FvH4_6g34220,0.534027,4.11742,0.129699,1.89169e-19
110,FvH4_1g08110,wgd,Unclassified,FvH4_6g34290,0.127965,2.19932,0.0581837,8.06517e-75
111,FvH4_1g08130,wgd,gbM,FvH4_2g31410,0.419349,1.61285,0.260005,1.12859e-59
112,FvH4_1g08140,wgd,gbM,FvH4_2g31310,0.50842,1.43024,0.355478,1.14306e-06
113,FvH4_1g08190,wgd,Unclassified,FvH4_6g34460,0.175056,1.68264,0.104036,8.01942e-54
114,FvH4_1g08230,wgd,Unmethylated,FvH4_2g31260,0.465603,4.03844,0.115293,1.00519e-29
115,FvH4_1g08270,wgd,Unmethylated,FvH4_2g31210,0.303072,2.5348,0.119565,1.70355e-12
116,FvH4_1g08290,wgd,Unmethylated,FvH4_2g31200,0.275126,1.81005,0.151999,1.8776e-34
117,FvH4_1g08300,wgd,Unclassified,FvH4_2g31150,0.109778,1.39764,0.0785452,2.15351e-40
118,FvH4_1g08320,wgd,NA,FvH4_6g34620,0.126139,3.14766,0.0400739,2.40031e-24
119,FvH4_1g08390,wgd,Unmethylated,FvH4_2g31060,0.410647,2.46514,0.166582,3.98051e-19
120,FvH4_1g08440,wgd,Unmethylated,FvH4_6g34730,0.360299,2.6016,0.138491,1.18937e-28
121,FvH4_1g08640,wgd,gbM,FvH4_2g30890,0.49156,2.66967,0.184128,4.69851e-16
122,FvH4_1g08770,wgd,Unmethylated,FvH4_2g30840,0.236066,4.26252,0.0553819,4.80932e-73
123,FvH4_1g08900,wgd,Unmethylated,FvH4_2g30810,0.558169,3.35371,0.166433,2.92077e-22
124,FvH4_1g08960,wgd,gbM,FvH4_6g35050,0.385336,1.90517,0.202258,4.68691e-43
125,FvH4_1g09000,wgd,Unmethylated,FvH4_6g35070,0.471815,2.12436,0.222097,1.61912e-16
126,FvH4_1g09010,wgd,gbM,FvH4_6g35080,0.188377,1.36323,0.138184,2.89576e-14
127,FvH4_1g09030,wgd,Unmethylated,FvH4_6g35120,0.422203,2.96582,0.142356,6.02959e-58
128,FvH4_1g09070,wgd,Unmethylated,FvH4_6g35140,0.474061,3.58482,0.132241,5.02299e-20
129,FvH4_1g09080,wgd,gbM,FvH4_6g35150,0.107667,1.50576,0.0715034,1.56607e-72
130,FvH4_1g09200,wgd,gbM,FvH4_6g35220,0.177653,1.5683,0.113277,1.51418e-73
131,FvH4_1g09300,wgd,Unmethylated,FvH4_6g35410,0.283183,3.15328,0.089806,2.2018e-21
132,FvH4_1g09400,wgd,gbM,FvH4_6g35480,0.223705,2.13076,0.104988,3.47401e-112
133,FvH4_1g09420,wgd,Unmethylated,FvH4_6g35700,0.661592,3.82015,0.173185,2.78907e-24
134,FvH4_1g09530,wgd,gbM,FvH4_6g35770,0.244616,2.22647,0.109867,3.25316e-222
135,FvH4_1g09820,wgd,teM,FvH4_2g17160,0.343324,4.59463,0.0747228,5.60751e-105
136,FvH4_1g09980,wgd,Unmethylated,FvH4_5g26180,0.184131,4.16174,0.0442436,2.88827e-79
137,FvH4_1g09990,wgd,Unclassified,FvH4_5g26080,0.281811,1.45267,0.193995,3.43595e-20
138,FvH4_1g10110,wgd,Unmethylated,FvH4_2g16850,0.213434,1.96822,0.10844,3.73021e-105
139,FvH4_1g10140,wgd,Unmethylated,FvH4_2g16840,0.614784,3.45513,0.177934,3.00196e-19
140,FvH4_1g10150,wgd,gbM,FvH4_5g25860,0.302108,1.60535,0.188188,5.24053e-26
141,FvH4_1g10160,wgd,gbM,FvH4_5g25770,0.274112,2.93717,0.093325,4.79068e-16
142,FvH4_1g10210,wgd,Unmethylated,FvH4_2g16810,0.333665,4.84276,0.0688997,8.44466e-114
143,FvH4_1g10220,wgd,gbM,FvH4_5g25660,0.206281,2.2601,0.0912704,1.825e-58
144,FvH4_1g10240,wgd,Unmethylated,FvH4_2g16760,0.232287,3.74081,0.0620953,1.21499e-49
145,FvH4_1g10280,wgd,gbM,FvH4_5g25470,0.303868,1.6389,0.18541,4.40459e-17
146,FvH4_1g10340,wgd,Unmethylated,FvH4_5g25420,0.197131,1.90865,0.103283,1.23729e-14
147,FvH4_1g10470,wgd,gbM,FvH4_2g16680,0.288147,4.20278,0.068561,6.77008e-57
148,FvH4_1g10520,wgd,gbM,FvH4_2g16590,0.307324,1.52285,0.201808,5.15785e-34
149,FvH4_1g10550,wgd,Unmethylated,FvH4_2g16520,0.0921283,1.62427,0.0567199,2.73418e-70
150,FvH4_1g10680,wgd,Unmethylated,FvH4_2g37620,0.954846,1.7137,0.557185,0.0479217
151,FvH4_1g10770,wgd,Unmethylated,FvH4_2g37650,0.216489,4.43191,0.0488478,3.09464e-99
152,FvH4_1g10940,wgd,gbM,FvH4_2g37880,0.244041,2.2803,0.107022,3.11474e-72
153,FvH4_1g11000,wgd,gbM,FvH4_2g37900,0.223633,1.93604,0.115511,1.67485e-104
154,FvH4_1g11060,wgd,Unmethylated,FvH4_2g37950,0.587693,3.67296,0.160005,1.01757e-23
155,FvH4_1g11260,wgd,Unclassified,FvH4_2g38070,0.499612,1.77065,0.282163,4.29178e-22
156,FvH4_1g11270,wgd,Unmethylated,FvH4_2g38080,0.46349,3.58363,0.129335,2.68533e-20
157,FvH4_1g11300,wgd,Unmethylated,FvH4_2g01140,0.133584,2.75777,0.0484392,8.5936e-22
158,FvH4_1g11330,wgd,Unmethylated,FvH4_2g38120,0.477521,3.69622,0.129192,3.1108e-23
159,FvH4_1g11400,wgd,gbM,FvH4_2g38160,0.744044,3.90465,0.190553,6.51937e-14
160,FvH4_1g11410,wgd,gbM,FvH4_2g38180,0.110897,1.3952,0.0794847,1.23645e-114
161,FvH4_1g11420,wgd,gbM,FvH4_2g38190,0.0448928,1.61788,0.027748,1.14922e-54
162,FvH4_1g11490,wgd,Unclassified,FvH4_2g01310,0.162044,2.67356,0.0606097,2.38227e-53
163,FvH4_1g11540,wgd,Unmethylated,FvH4_2g01340,0.264694,1.45483,0.181941,3.35116e-38
164,FvH4_1g11620,wgd,Unclassified,FvH4_2g01440,0.180036,1.66836,0.107912,2.32369e-45
165,FvH4_1g11700,wgd,Unmethylated,FvH4_2g01480,0.266651,2.83334,0.0941119,1.65443e-76
166,FvH4_1g11710,wgd,Unmethylated,FvH4_2g01540,0.230569,1.81614,0.126955,1.30224e-36
167,FvH4_1g11720,wgd,Unmethylated,FvH4_2g01560,0.306751,3.92907,0.0780722,1.0679e-38
168,FvH4_1g11750,wgd,Unmethylated,FvH4_2g01590,0.195828,4.58062,0.0427515,2.95897e-119
