Feature	Duplication
PGSC0003DMG400000023	dispersed
PGSC0003DMG400004771	dispersed
PGSC0003DMG400019262	dispersed
PGSC0003DMG400000027	dispersed
PGSC0003DMG400021654	dispersed
PGSC0003DMG400000036	dispersed
PGSC0003DMG400021646	dispersed
PGSC0003DMG400000049	dispersed
PGSC0003DMG401000201	dispersed
PGSC0003DMG400000050	dispersed
PGSC0003DMG400000162	dispersed
PGSC0003DMG402000201	dispersed
PGSC0003DMG400000080	dispersed
PGSC0003DMG400001497	dispersed
PGSC0003DMG400004139	dispersed
PGSC0003DMG400013409	dispersed
PGSC0003DMG400029340	dispersed
PGSC0003DMG400030915	dispersed
PGSC0003DMG400000123	dispersed
PGSC0003DMG400015546	dispersed
PGSC0003DMG400000134	dispersed
PGSC0003DMG400035001	dispersed
PGSC0003DMG400000150	dispersed
PGSC0003DMG400041513	dispersed
PGSC0003DMG400000152	dispersed
PGSC0003DMG400017702	dispersed
PGSC0003DMG402028101	dispersed
PGSC0003DMG400000167	dispersed
PGSC0003DMG400021647	dispersed
PGSC0003DMG400000202	dispersed
PGSC0003DMG400037668	dispersed
PGSC0003DMG400000212	dispersed
PGSC0003DMG400024072	dispersed
PGSC0003DMG400000227	dispersed
PGSC0003DMG400019972	dispersed
PGSC0003DMG400000242	dispersed
PGSC0003DMG400015338	dispersed
PGSC0003DMG400000246	dispersed
PGSC0003DMG400005505	dispersed
PGSC0003DMG400018760	dispersed
PGSC0003DMG400033370	dispersed
PGSC0003DMG400000252	dispersed
PGSC0003DMG400014295	dispersed
PGSC0003DMG400000259	dispersed
PGSC0003DMG400002338	dispersed
PGSC0003DMG400000273	dispersed
PGSC0003DMG403005720	dispersed
PGSC0003DMG400000284	dispersed
PGSC0003DMG400017039	dispersed
PGSC0003DMG400000286	dispersed
PGSC0003DMG401002397	dispersed
PGSC0003DMG400000288	dispersed
PGSC0003DMG400030097	dispersed
PGSC0003DMG400000293	dispersed
PGSC0003DMG400003623	dispersed
PGSC0003DMG400005206	dispersed
PGSC0003DMG400000302	dispersed
PGSC0003DMG400009601	dispersed
PGSC0003DMG400016448	dispersed
PGSC0003DMG400000304	dispersed
PGSC0003DMG400008659	dispersed
PGSC0003DMG401001693	dispersed
PGSC0003DMG400000308	dispersed
PGSC0003DMG400015636	dispersed
PGSC0003DMG400000323	dispersed
PGSC0003DMG400003348	dispersed
PGSC0003DMG400000337	dispersed
PGSC0003DMG401024557	dispersed
PGSC0003DMG400000342	dispersed
PGSC0003DMG400008200	dispersed
PGSC0003DMG400000343	dispersed
PGSC0003DMG400008431	dispersed
PGSC0003DMG400000345	dispersed
PGSC0003DMG400030537	dispersed
PGSC0003DMG400000353	dispersed
PGSC0003DMG400004957	dispersed
PGSC0003DMG400000372	dispersed
PGSC0003DMG400009606	dispersed
PGSC0003DMG400000374	dispersed
PGSC0003DMG400003139	dispersed
PGSC0003DMG400000375	dispersed
PGSC0003DMG400002550	dispersed
PGSC0003DMG400000379	dispersed
PGSC0003DMG401002542	dispersed
PGSC0003DMG402014514	dispersed
PGSC0003DMG400000394	dispersed
PGSC0003DMG400016389	dispersed
PGSC0003DMG400000400	dispersed
PGSC0003DMG400009022	dispersed
PGSC0003DMG400011625	dispersed
PGSC0003DMG400014996	dispersed
PGSC0003DMG400026521	dispersed
PGSC0003DMG400027608	dispersed
PGSC0003DMG400000401	dispersed
PGSC0003DMG400010740	dispersed
PGSC0003DMG400000407	dispersed
PGSC0003DMG400010906	dispersed
PGSC0003DMG400000408	dispersed
PGSC0003DMG400003866	dispersed
PGSC0003DMG400000416	dispersed
PGSC0003DMG400002267	dispersed
PGSC0003DMG400000419	dispersed
PGSC0003DMG400003459	dispersed
PGSC0003DMG400000451	dispersed
PGSC0003DMG400020871	dispersed
PGSC0003DMG400000465	dispersed
PGSC0003DMG400008407	dispersed
PGSC0003DMG400000481	dispersed
PGSC0003DMG400013332	dispersed
PGSC0003DMG400032124	dispersed
PGSC0003DMG400000510	dispersed
PGSC0003DMG400023633	dispersed
PGSC0003DMG400000511	dispersed
PGSC0003DMG400015584	dispersed
PGSC0003DMG400020494	dispersed
PGSC0003DMG400000516	dispersed
PGSC0003DMG400006644	dispersed
PGSC0003DMG400000529	dispersed
PGSC0003DMG400024591	dispersed
PGSC0003DMG400027450	dispersed
PGSC0003DMG400029552	dispersed
PGSC0003DMG400000559	dispersed
PGSC0003DMG401018293	dispersed
PGSC0003DMG400000570	dispersed
PGSC0003DMG400027948	dispersed
PGSC0003DMG400000581	dispersed
PGSC0003DMG400007720	dispersed
PGSC0003DMG400000600	dispersed
PGSC0003DMG402023061	dispersed
PGSC0003DMG400000636	dispersed
PGSC0003DMG400002889	dispersed
PGSC0003DMG400030228	dispersed
PGSC0003DMG400000646	dispersed
PGSC0003DMG400009055	dispersed
PGSC0003DMG400012094	dispersed
PGSC0003DMG400013580	dispersed
PGSC0003DMG400013767	dispersed
PGSC0003DMG400015929	dispersed
PGSC0003DMG400000647	dispersed
PGSC0003DMG400044407	dispersed
PGSC0003DMG400044884	dispersed
PGSC0003DMG400000671	dispersed
PGSC0003DMG400006144	dispersed
PGSC0003DMG400000720	dispersed
PGSC0003DMG400031141	dispersed
PGSC0003DMG400031206	dispersed
PGSC0003DMG402002542	dispersed
PGSC0003DMG400000729	dispersed
PGSC0003DMG400026137	dispersed
PGSC0003DMG400000748	dispersed
PGSC0003DMG400017066	dispersed
PGSC0003DMG400039341	dispersed
PGSC0003DMG400045022	dispersed
PGSC0003DMG400000750	dispersed
PGSC0003DMG400025800	dispersed
PGSC0003DMG400000773	dispersed
PGSC0003DMG400021302	dispersed
PGSC0003DMG400000786	dispersed
PGSC0003DMG400004062	dispersed
PGSC0003DMG400016116	dispersed
PGSC0003DMG400021361	dispersed
PGSC0003DMG400000787	dispersed
PGSC0003DMG400021343	dispersed
PGSC0003DMG400000791	dispersed
PGSC0003DMG400025560	dispersed
PGSC0003DMG400000803	dispersed
PGSC0003DMG400001180	dispersed
PGSC0003DMG400000866	dispersed
PGSC0003DMG400025847	dispersed
PGSC0003DMG402000911	dispersed
PGSC0003DMG402011559	dispersed
PGSC0003DMG400000873	dispersed
PGSC0003DMG400023258	dispersed
PGSC0003DMG400025964	dispersed
PGSC0003DMG400037565	dispersed
PGSC0003DMG400037689	dispersed
PGSC0003DMG400042800	dispersed
PGSC0003DMG400043182	dispersed
PGSC0003DMG400043944	dispersed
PGSC0003DMG400000881	dispersed
PGSC0003DMG400026114	dispersed
PGSC0003DMG400000883	dispersed
PGSC0003DMG400005683	dispersed
PGSC0003DMG400016137	dispersed
PGSC0003DMG400029323	dispersed
PGSC0003DMG400000884	dispersed
PGSC0003DMG400006698	dispersed
PGSC0003DMG400000889	dispersed
PGSC0003DMG400019928	dispersed
PGSC0003DMG401012062	dispersed
PGSC0003DMG401015682	dispersed
PGSC0003DMG400000891	dispersed
PGSC0003DMG400026076	dispersed
PGSC0003DMG400000893	dispersed
PGSC0003DMG400015775	dispersed
PGSC0003DMG400000904	dispersed
PGSC0003DMG400039991	dispersed
PGSC0003DMG400000913	dispersed
PGSC0003DMG400003877	dispersed
PGSC0003DMG400017112	dispersed
PGSC0003DMG400021226	dispersed
PGSC0003DMG400021730	dispersed
PGSC0003DMG400000930	dispersed
PGSC0003DMG400021208	dispersed
PGSC0003DMG400000937	dispersed
PGSC0003DMG400002423	dispersed
PGSC0003DMG400000939	dispersed
PGSC0003DMG401008771	dispersed
PGSC0003DMG400000965	dispersed
PGSC0003DMG400003291	dispersed
PGSC0003DMG400000969	dispersed
PGSC0003DMG400013138	dispersed
PGSC0003DMG400013861	dispersed
PGSC0003DMG400020880	dispersed
PGSC0003DMG400033180	dispersed
PGSC0003DMG400000978	dispersed
PGSC0003DMG400005223	dispersed
PGSC0003DMG400016331	dispersed
PGSC0003DMG400044730	dispersed
PGSC0003DMG400000987	dispersed
PGSC0003DMG400013469	dispersed
PGSC0003DMG400000995	dispersed
PGSC0003DMG400002182	dispersed
PGSC0003DMG400000998	dispersed
PGSC0003DMG400001519	dispersed
PGSC0003DMG400001003	dispersed
PGSC0003DMG400024876	dispersed
PGSC0003DMG400001015	dispersed
PGSC0003DMG400042168	dispersed
PGSC0003DMG400001026	dispersed
PGSC0003DMG400004209	dispersed
PGSC0003DMG400017979	dispersed
PGSC0003DMG400001028	dispersed
PGSC0003DMG400001380	dispersed
PGSC0003DMG400001030	dispersed
PGSC0003DMG400024428	dispersed
PGSC0003DMG400001039	dispersed
PGSC0003DMG400027629	dispersed
PGSC0003DMG400001049	dispersed
PGSC0003DMG400029910	dispersed
PGSC0003DMG400001056	dispersed
PGSC0003DMG400004174	dispersed
PGSC0003DMG400001059	dispersed
PGSC0003DMG400005689	dispersed
PGSC0003DMG401009323	dispersed
PGSC0003DMG400001066	dispersed
PGSC0003DMG400029083	dispersed
PGSC0003DMG400001073	dispersed
PGSC0003DMG400019552	dispersed
PGSC0003DMG400001081	dispersed
PGSC0003DMG402002242	dispersed
PGSC0003DMG400001082	dispersed
PGSC0003DMG400021620	dispersed
PGSC0003DMG400001089	dispersed
PGSC0003DMG400019879	dispersed
PGSC0003DMG400029820	dispersed
PGSC0003DMG400031876	dispersed
PGSC0003DMG400032292	dispersed
PGSC0003DMG400001098	dispersed
PGSC0003DMG400009836	dispersed
PGSC0003DMG400033617	dispersed
PGSC0003DMG400001106	dispersed
PGSC0003DMG400002243	dispersed
PGSC0003DMG400010858	dispersed
PGSC0003DMG400013742	dispersed
PGSC0003DMG400014927	dispersed
PGSC0003DMG400017378	dispersed
PGSC0003DMG400019192	dispersed
PGSC0003DMG400026147	dispersed
PGSC0003DMG400041755	dispersed
PGSC0003DMG400043060	dispersed
PGSC0003DMG402012435	dispersed
PGSC0003DMG400001122	dispersed
PGSC0003DMG400023095	dispersed
PGSC0003DMG400031489	dispersed
PGSC0003DMG400033862	dispersed
PGSC0003DMG400001136	dispersed
PGSC0003DMG400026991	dispersed
PGSC0003DMG400001162	dispersed
PGSC0003DMG400027997	dispersed
PGSC0003DMG400001165	dispersed
PGSC0003DMG400013047	dispersed
PGSC0003DMG400016298	dispersed
PGSC0003DMG400029950	dispersed
PGSC0003DMG400046411	dispersed
PGSC0003DMG400001171	dispersed
PGSC0003DMG400014751	dispersed
PGSC0003DMG400001177	dispersed
PGSC0003DMG400035091	dispersed
PGSC0003DMG400035770	dispersed
PGSC0003DMG400043207	dispersed
PGSC0003DMG400001179	dispersed
PGSC0003DMG400025105	dispersed
PGSC0003DMG400001203	dispersed
PGSC0003DMG400015196	dispersed
PGSC0003DMG400020225	dispersed
PGSC0003DMG400001214	dispersed
PGSC0003DMG400020931	dispersed
PGSC0003DMG400001221	dispersed
PGSC0003DMG400011596	dispersed
PGSC0003DMG400030357	dispersed
PGSC0003DMG400001229	dispersed
PGSC0003DMG400002188	dispersed
PGSC0003DMG400024755	dispersed
PGSC0003DMG402010918	dispersed
PGSC0003DMG400001232	dispersed
PGSC0003DMG400017655	dispersed
PGSC0003DMG400001234	dispersed
PGSC0003DMG400003365	dispersed
PGSC0003DMG400001247	dispersed
PGSC0003DMG400015187	dispersed
PGSC0003DMG400001252	dispersed
PGSC0003DMG400006880	dispersed
PGSC0003DMG400001253	dispersed
PGSC0003DMG400006499	dispersed
PGSC0003DMG400014991	dispersed
PGSC0003DMG400017950	dispersed
PGSC0003DMG400025344	dispersed
PGSC0003DMG400031418	dispersed
PGSC0003DMG400001257	dispersed
PGSC0003DMG400042747	dispersed
PGSC0003DMG400001259	dispersed
PGSC0003DMG400003502	dispersed
PGSC0003DMG400006247	dispersed
PGSC0003DMG400020675	dispersed
PGSC0003DMG400032834	dispersed
PGSC0003DMG401019602	dispersed
PGSC0003DMG400001282	dispersed
PGSC0003DMG400008129	dispersed
PGSC0003DMG400026275	dispersed
PGSC0003DMG400031771	dispersed
PGSC0003DMG400034574	dispersed
PGSC0003DMG400001283	dispersed
PGSC0003DMG400036091	dispersed
PGSC0003DMG400001286	dispersed
PGSC0003DMG400008450	dispersed
PGSC0003DMG400034120	dispersed
PGSC0003DMG401018953	dispersed
PGSC0003DMG400001288	dispersed
PGSC0003DMG400019944	dispersed
PGSC0003DMG400001295	dispersed
PGSC0003DMG400002531	dispersed
PGSC0003DMG400001298	dispersed
PGSC0003DMG400025855	dispersed
PGSC0003DMG400001303	dispersed
PGSC0003DMG400002374	dispersed
PGSC0003DMG400006647	dispersed
PGSC0003DMG400017393	dispersed
PGSC0003DMG400025087	dispersed
PGSC0003DMG400026507	dispersed
PGSC0003DMG400040825	dispersed
PGSC0003DMG400044307	dispersed
PGSC0003DMG400001321	dispersed
PGSC0003DMG400006555	dispersed
PGSC0003DMG400001323	dispersed
PGSC0003DMG400031266	dispersed
PGSC0003DMG400001332	dispersed
PGSC0003DMG400003421	dispersed
PGSC0003DMG400034522	dispersed
PGSC0003DMG400035187	dispersed
PGSC0003DMG400042411	dispersed
PGSC0003DMG400001336	dispersed
PGSC0003DMG401009622	dispersed
PGSC0003DMG400001388	dispersed
PGSC0003DMG400020103	dispersed
PGSC0003DMG400001390	dispersed
PGSC0003DMG400002346	dispersed
PGSC0003DMG400001391	dispersed
PGSC0003DMG400027066	dispersed
PGSC0003DMG400001412	dispersed
PGSC0003DMG400006743	dispersed
PGSC0003DMG400006744	dispersed
PGSC0003DMG400010532	dispersed
PGSC0003DMG400017955	dispersed
PGSC0003DMG400001445	dispersed
PGSC0003DMG400026777	dispersed
PGSC0003DMG400038445	dispersed
PGSC0003DMG400041680	dispersed
PGSC0003DMG400041815	dispersed
PGSC0003DMG400043442	dispersed
PGSC0003DMG400043630	dispersed
PGSC0003DMG400045426	dispersed
PGSC0003DMG400046934	dispersed
PGSC0003DMG400047266	dispersed
PGSC0003DMG400047325	dispersed
PGSC0003DMG400001449	dispersed
PGSC0003DMG400031200	dispersed
PGSC0003DMG400001451	dispersed
PGSC0003DMG400003534	dispersed
PGSC0003DMG400001452	dispersed
PGSC0003DMG400001639	dispersed
PGSC0003DMG400001475	dispersed
PGSC0003DMG400023779	dispersed
PGSC0003DMG400025169	dispersed
PGSC0003DMG400001503	dispersed
PGSC0003DMG400012676	dispersed
PGSC0003DMG400037381	dispersed
PGSC0003DMG400001507	dispersed
PGSC0003DMG400009232	dispersed
PGSC0003DMG400015946	dispersed
PGSC0003DMG400001508	dispersed
PGSC0003DMG400028710	dispersed
PGSC0003DMG400001516	dispersed
PGSC0003DMG401030895	dispersed
PGSC0003DMG400001525	dispersed
PGSC0003DMG400016826	dispersed
PGSC0003DMG400001534	dispersed
PGSC0003DMG400010052	dispersed
PGSC0003DMG400001557	dispersed
PGSC0003DMG400029251	dispersed
PGSC0003DMG400001562	dispersed
PGSC0003DMG400012454	dispersed
PGSC0003DMG400001585	dispersed
PGSC0003DMG400034324	dispersed
PGSC0003DMG400001600	dispersed
PGSC0003DMG400001652	dispersed
PGSC0003DMG400010163	dispersed
PGSC0003DMG402028242	dispersed
PGSC0003DMG400001618	dispersed
PGSC0003DMG400038943	dispersed
PGSC0003DMG400001634	dispersed
PGSC0003DMG400009937	dispersed
PGSC0003DMG400001676	dispersed
PGSC0003DMG400005436	dispersed
PGSC0003DMG400028022	dispersed
PGSC0003DMG400033650	dispersed
PGSC0003DMG400001685	dispersed
PGSC0003DMG400023456	dispersed
PGSC0003DMG400024963	dispersed
PGSC0003DMG400027265	dispersed
PGSC0003DMG400001692	dispersed
PGSC0003DMG400005261	dispersed
PGSC0003DMG400001695	dispersed
PGSC0003DMG400010508	dispersed
PGSC0003DMG400024489	dispersed
PGSC0003DMG400035160	dispersed
PGSC0003DMG400043398	dispersed
PGSC0003DMG401011506	dispersed
PGSC0003DMG400001713	dispersed
PGSC0003DMG400034090	dispersed
PGSC0003DMG400001746	dispersed
PGSC0003DMG400006291	dispersed
PGSC0003DMG400007834	dispersed
PGSC0003DMG400017258	dispersed
PGSC0003DMG400029115	dispersed
PGSC0003DMG400001753	dispersed
PGSC0003DMG400022611	dispersed
PGSC0003DMG400001766	dispersed
PGSC0003DMG400004235	dispersed
PGSC0003DMG400001788	dispersed
PGSC0003DMG400005079	dispersed
PGSC0003DMG400001790	dispersed
PGSC0003DMG400009372	dispersed
PGSC0003DMG400014444	dispersed
PGSC0003DMG400014528	dispersed
PGSC0003DMG400019817	dispersed
PGSC0003DMG400029268	dispersed
PGSC0003DMG400038092	dispersed
PGSC0003DMG400046574	dispersed
PGSC0003DMG402008881	dispersed
PGSC0003DMG400001794	dispersed
PGSC0003DMG401018797	dispersed
PGSC0003DMG400001806	dispersed
PGSC0003DMG400027005	dispersed
PGSC0003DMG400001809	dispersed
PGSC0003DMG400009300	dispersed
PGSC0003DMG400001814	dispersed
PGSC0003DMG401025826	dispersed
PGSC0003DMG400001822	dispersed
PGSC0003DMG400017863	dispersed
PGSC0003DMG400035478	dispersed
PGSC0003DMG400001823	dispersed
PGSC0003DMG400020499	dispersed
PGSC0003DMG400001834	dispersed
PGSC0003DMG400022957	dispersed
PGSC0003DMG400001860	dispersed
PGSC0003DMG400014583	dispersed
PGSC0003DMG400019381	dispersed
PGSC0003DMG400029041	dispersed
PGSC0003DMG400031431	dispersed
PGSC0003DMG400041568	dispersed
PGSC0003DMG400001863	dispersed
PGSC0003DMG400034293	dispersed
PGSC0003DMG400001864	dispersed
PGSC0003DMG400018655	dispersed
PGSC0003DMG400001865	dispersed
PGSC0003DMG400005810	dispersed
PGSC0003DMG400001878	dispersed
PGSC0003DMG400002595	dispersed
PGSC0003DMG400004330	dispersed
PGSC0003DMG400007342	dispersed
PGSC0003DMG400021141	dispersed
PGSC0003DMG400027476	dispersed
PGSC0003DMG400028077	dispersed
PGSC0003DMG400001905	dispersed
PGSC0003DMG400016650	dispersed
PGSC0003DMG400001906	dispersed
PGSC0003DMG400044568	dispersed
PGSC0003DMG400001920	dispersed
PGSC0003DMG400008670	dispersed
PGSC0003DMG400001932	dispersed
PGSC0003DMG400025121	dispersed
PGSC0003DMG400043373	dispersed
PGSC0003DMG400001934	dispersed
PGSC0003DMG400007182	dispersed
PGSC0003DMG400015504	dispersed
PGSC0003DMG400001943	dispersed
PGSC0003DMG400018058	dispersed
PGSC0003DMG400031910	dispersed
PGSC0003DMG400001972	dispersed
PGSC0003DMG400004211	dispersed
PGSC0003DMG400015861	dispersed
PGSC0003DMG400017848	dispersed
PGSC0003DMG400001974	dispersed
PGSC0003DMG400008725	dispersed
PGSC0003DMG400010648	dispersed
PGSC0003DMG400015480	dispersed
PGSC0003DMG400015631	dispersed
PGSC0003DMG400021776	dispersed
PGSC0003DMG400026698	dispersed
PGSC0003DMG400032773	dispersed
PGSC0003DMG400035713	dispersed
PGSC0003DMG400041031	dispersed
PGSC0003DMG400041473	dispersed
PGSC0003DMG401005306	dispersed
PGSC0003DMG402017944	dispersed
PGSC0003DMG400001987	dispersed
PGSC0003DMG402021334	dispersed
PGSC0003DMG400002008	dispersed
PGSC0003DMG400020534	dispersed
PGSC0003DMG400002010	dispersed
PGSC0003DMG400038930	dispersed
PGSC0003DMG400041953	dispersed
PGSC0003DMG400043829	dispersed
PGSC0003DMG400044452	dispersed
PGSC0003DMG400002011	dispersed
PGSC0003DMG400018716	dispersed
PGSC0003DMG400002016	dispersed
PGSC0003DMG400019475	dispersed
PGSC0003DMG400002019	dispersed
PGSC0003DMG400018706	dispersed
PGSC0003DMG400002020	dispersed
PGSC0003DMG401018705	dispersed
PGSC0003DMG400002038	dispersed
PGSC0003DMG400036882	dispersed
PGSC0003DMG402012981	dispersed
PGSC0003DMG400002049	dispersed
PGSC0003DMG400024362	dispersed
PGSC0003DMG400002070	dispersed
PGSC0003DMG400023886	dispersed
PGSC0003DMG400041107	dispersed
PGSC0003DMG400002091	dispersed
PGSC0003DMG400006537	dispersed
PGSC0003DMG400002099	dispersed
PGSC0003DMG400008144	dispersed
PGSC0003DMG400002102	dispersed
PGSC0003DMG400019498	dispersed
PGSC0003DMG400019723	dispersed
PGSC0003DMG400002105	dispersed
PGSC0003DMG400002110	dispersed
PGSC0003DMG400018328	dispersed
PGSC0003DMG400031328	dispersed
PGSC0003DMG400002126	dispersed
PGSC0003DMG400017725	dispersed
PGSC0003DMG401028529	dispersed
PGSC0003DMG400002142	dispersed
PGSC0003DMG400013038	dispersed
PGSC0003DMG400021586	dispersed
PGSC0003DMG400040108	dispersed
PGSC0003DMG400040395	dispersed
PGSC0003DMG400002150	dispersed
PGSC0003DMG400025019	dispersed
PGSC0003DMG400002183	dispersed
PGSC0003DMG400041580	dispersed
PGSC0003DMG402024038	dispersed
PGSC0003DMG400002196	dispersed
PGSC0003DMG400025293	dispersed
PGSC0003DMG400002212	dispersed
PGSC0003DMG400016019	dispersed
PGSC0003DMG400002216	dispersed
PGSC0003DMG400007650	dispersed
PGSC0003DMG400035177	dispersed
PGSC0003DMG400038255	dispersed
