Feature	Duplication
Carub.0001s0005	dispersed
Carub.0007s1592	dispersed
Carub.0008s2503	dispersed
Carub.0001s0016	dispersed
Carub.0005s2726	dispersed
Carub.0001s0019	dispersed
Carub.0006s3718	dispersed
Carub.0007s0545	dispersed
Carub.0001s0028	dispersed
Carub.0007s0009	dispersed
Carub.0007s0493	dispersed
Carub.0008s0950	dispersed
Carub.0001s0058	dispersed
Carub.0005s2301	dispersed
Carub.0001s0062	dispersed
Carub.0001s0213	dispersed
Carub.0001s0063	dispersed
Carub.0001s4227	dispersed
Carub.0001s0071	dispersed
Carub.0003s0614	dispersed
Carub.0004s0446	dispersed
Carub.0004s1611	dispersed
Carub.0007s0374	dispersed
Carub.0008s2113	dispersed
Carub.0001s0075	dispersed
Carub.0006s2151	dispersed
Carub.0008s1288	dispersed
Carub.0001s0088	dispersed
Carub.0008s2038	dispersed
Carub.0001s0096	dispersed
Carub.0003s1603	dispersed
Carub.0004s1826	dispersed
Carub.0001s0098	dispersed
Carub.0007s3337	dispersed
Carub.0001s0106	dispersed
Carub.0002s1033	dispersed
Carub.0006s0269	dispersed
Carub.0007s3029	dispersed
Carub.0001s0112	dispersed
Carub.0008s0008	dispersed
Carub.0001s0128	dispersed
Carub.0008s1442	dispersed
Carub.0001s0130	dispersed
Carub.0006s0379	dispersed
Carub.0007s3262	dispersed
Carub.0001s0131	dispersed
Carub.0006s0394	dispersed
Carub.0001s0160	dispersed
Carub.0001s0263	dispersed
Carub.0001s0163	dispersed
Carub.0004s3008	dispersed
Carub.0001s0167	dispersed
Carub.0003s0767	dispersed
Carub.0003s1044	dispersed
Carub.0001s0169	dispersed
Carub.0008s0926	dispersed
Carub.0001s0172	dispersed
Carub.0001s0185	dispersed
Carub.0001s0175	dispersed
Carub.0006s3501	dispersed
Carub.0001s0176	dispersed
Carub.0003s3542	dispersed
Carub.0001s0181	dispersed
Carub.0002s0756	dispersed
Carub.0002s0960	dispersed
Carub.0005s0877	dispersed
Carub.0016s0002	dispersed
Carub.0001s0184	dispersed
Carub.0007s0301	dispersed
Carub.0001s0237	dispersed
Carub.0006s1739	dispersed
Carub.0001s0239	dispersed
Carub.0007s2063	dispersed
Carub.0007s2083	dispersed
Carub.0001s0247	dispersed
Carub.0007s2960	dispersed
Carub.0001s0248	dispersed
Carub.0002s0706	dispersed
Carub.0001s0250	dispersed
Carub.0008s1017	dispersed
Carub.0001s0251	dispersed
Carub.0002s0889	dispersed
Carub.0001s0288	dispersed
Carub.0006s1404	dispersed
Carub.0001s0289	dispersed
Carub.0004s0733	dispersed
Carub.0001s0306	dispersed
Carub.0004s1866	dispersed
Carub.0001s0323	dispersed
Carub.0008s0149	dispersed
Carub.0001s0349	dispersed
Carub.0007s2557	dispersed
Carub.0008s1245	dispersed
Carub.0001s0357	dispersed
Carub.0004s0507	dispersed
Carub.0004s0787	dispersed
Carub.0004s1336	dispersed
Carub.0001s0396	dispersed
Carub.0001s0970	dispersed
Carub.0001s0403	dispersed
Carub.0003s2429	dispersed
Carub.0001s0407	dispersed
Carub.0007s2872	dispersed
Carub.0001s0409	dispersed
Carub.0008s0843	dispersed
Carub.0001s0412	dispersed
Carub.0001s3629	dispersed
Carub.0002s2299	dispersed
Carub.0003s1273	dispersed
Carub.0001s0413	dispersed
Carub.0007s2890	dispersed
Carub.0007s2954	dispersed
Carub.0001s0417	dispersed
Carub.0006s3375	dispersed
Carub.0001s0419	dispersed
Carub.0001s4481	dispersed
Carub.0001s0421	dispersed
Carub.0003s2021	dispersed
Carub.0001s0436	dispersed
Carub.0002s0899	dispersed
Carub.0003s0998	dispersed
Carub.0006s0548	dispersed
Carub.0006s2253	dispersed
Carub.0006s3287	dispersed
Carub.0001s0462	dispersed
Carub.0007s3218	dispersed
Carub.0132s0002	dispersed
Carub.0001s0466	dispersed
Carub.0003s0065	dispersed
Carub.0001s0467	dispersed
Carub.0003s0064	dispersed
Carub.0001s0468	dispersed
Carub.0001s0470	dispersed
Carub.0007s2715	dispersed
Carub.0001s0471	dispersed
Carub.0003s2257	dispersed
Carub.0001s0472	dispersed
Carub.0007s3198	dispersed
Carub.0001s0482	dispersed
Carub.0006s0960	dispersed
Carub.0001s0494	dispersed
Carub.0008s0785	dispersed
Carub.0001s0511	dispersed
Carub.0004s2627	dispersed
Carub.0001s0515	dispersed
Carub.0004s2562	dispersed
Carub.0001s0520	dispersed
Carub.0002s1077	dispersed
Carub.0003s0184	dispersed
Carub.0007s3192	dispersed
Carub.0001s0521	dispersed
Carub.0003s1665	dispersed
Carub.0001s0558	dispersed
Carub.0004s1231	dispersed
Carub.0001s0569	dispersed
Carub.0001s2731	dispersed
Carub.0005s2363	dispersed
Carub.0001s0581	dispersed
Carub.0001s2634	dispersed
Carub.0004s0723	dispersed
Carub.0001s0637	dispersed
Carub.0006s0025	dispersed
Carub.0001s0650	dispersed
Carub.0006s3065	dispersed
Carub.0001s0653	dispersed
Carub.0004s0738	dispersed
Carub.0005s1479	dispersed
Carub.0001s0659	dispersed
Carub.0003s2816	dispersed
Carub.0001s0669	dispersed
Carub.0002s0642	dispersed
Carub.0002s0936	dispersed
Carub.0002s1339	dispersed
Carub.0007s3543	dispersed
Carub.0001s0670	dispersed
Carub.0001s0702	dispersed
Carub.0006s3594	dispersed
Carub.0001s0723	dispersed
Carub.0003s0873	dispersed
Carub.0001s0725	dispersed
Carub.0011s0009	dispersed
Carub.0001s0729	dispersed
Carub.0007s3425	dispersed
Carub.0001s0730	dispersed
Carub.0001s1617	dispersed
Carub.0001s0742	dispersed
Carub.0003s0794	dispersed
Carub.0003s1213	dispersed
Carub.0004s1086	dispersed
Carub.0001s0756	dispersed
Carub.0004s0862	dispersed
Carub.0001s0765	dispersed
Carub.0007s2871	dispersed
Carub.0001s0771	dispersed
Carub.0004s0819	dispersed
Carub.0006s2018	dispersed
Carub.0001s0776	dispersed
Carub.0004s0777	dispersed
Carub.0001s0782	dispersed
Carub.0004s0684	dispersed
Carub.0001s0793	dispersed
Carub.0004s1474	dispersed
Carub.0008s2212	dispersed
Carub.0001s0795	dispersed
Carub.0007s1201	dispersed
Carub.0001s0799	dispersed
Carub.0003s0368	dispersed
Carub.0001s0801	dispersed
Carub.0003s0369	dispersed
Carub.0001s0805	dispersed
Carub.0004s1099	dispersed
Carub.0001s0807	dispersed
Carub.0006s1038	dispersed
Carub.0001s0810	dispersed
Carub.0003s1947	dispersed
Carub.0001s0814	dispersed
Carub.0004s1186	dispersed
Carub.0001s0824	dispersed
Carub.0007s3389	dispersed
Carub.0001s0826	dispersed
Carub.0003s0442	dispersed
Carub.0001s0848	dispersed
Carub.0004s3024	dispersed
Carub.0006s2462	dispersed
Carub.0001s0881	dispersed
Carub.0006s3334	dispersed
Carub.0001s0897	dispersed
Carub.0001s3928	dispersed
Carub.0001s0907	dispersed
Carub.0007s0682	dispersed
Carub.0001s0909	dispersed
Carub.0005s2101	dispersed
Carub.0006s0595	dispersed
Carub.0001s0912	dispersed
Carub.0003s0772	dispersed
Carub.0001s0913	dispersed
Carub.0003s0133	dispersed
Carub.0005s0835	dispersed
Carub.0008s2161	dispersed
Carub.0001s0917	dispersed
Carub.0002s2614	dispersed
Carub.0001s0931	dispersed
Carub.0008s2521	dispersed
Carub.0001s0938	dispersed
Carub.0007s3125	dispersed
Carub.0001s0940	dispersed
Carub.0003s1958	dispersed
Carub.0001s0951	dispersed
Carub.0002s0601	dispersed
Carub.0001s0957	dispersed
Carub.0001s2960	dispersed
Carub.0001s0958	dispersed
Carub.0001s2961	dispersed
Carub.0001s0964	dispersed
Carub.0001s3799	dispersed
Carub.0002s2286	dispersed
Carub.0005s1054	dispersed
Carub.0007s0583	dispersed
Carub.0008s0711	dispersed
Carub.0008s2109	dispersed
Carub.0001s0965	dispersed
Carub.0006s2582	dispersed
Carub.0001s0966	dispersed
Carub.0006s2575	dispersed
Carub.0007s2495	dispersed
Carub.0001s0976	dispersed
Carub.0001s3214	dispersed
Carub.0001s4235	dispersed
Carub.0005s0574	dispersed
Carub.0008s1496	dispersed
Carub.0001s0981	dispersed
Carub.0008s0971	dispersed
Carub.0001s0982	dispersed
Carub.0002s2549	dispersed
Carub.0001s0983	dispersed
Carub.0002s0577	dispersed
Carub.0001s0984	dispersed
Carub.0006s1301	dispersed
Carub.0001s0985	dispersed
Carub.0002s0578	dispersed
Carub.0001s0992	dispersed
Carub.0005s2478	dispersed
Carub.0001s1005	dispersed
Carub.0003s2891	dispersed
Carub.0005s0930	dispersed
Carub.0008s2062	dispersed
