,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Glyma.01G001300,wgd,Unclassified,Glyma.08G027000,0.274636,4.65828,0.0589566,1.24128e-120
2,Glyma.01G001800,wgd,Unmethylated,Glyma.05G220900,0.214025,1.17536,0.182093,3.76704e-42
3,Glyma.01G001900,wgd,Unmethylated,Glyma.07G130500,0.0384298,0.19428,0.197806,1.07002e-23
4,Glyma.01G002100,wgd,gbM,Glyma.05G221300,0.144232,0.52407,0.275215,1.90231e-40
5,Glyma.01G002200,wgd,gbM,Glyma.07G130300,0.0360607,0.0622109,0.579653,0.122465
6,Glyma.01G002300,wgd,Unmethylated,Glyma.07G130100,0.126546,0.35415,0.357324,1.49793e-09
7,Glyma.01G002400,wgd,Unmethylated,Glyma.07G129900,0.0387833,0.0362765,1.0691,0.999693
8,Glyma.01G002600,wgd,Unmethylated,Glyma.08G028900,0.202408,2.03889,0.0992738,1.47465e-64
9,Glyma.01G002700,wgd,Unmethylated,Glyma.07G129600,0.0310075,0.117425,0.264062,0.000566677
10,Glyma.01G002800,wgd,Unmethylated,Glyma.07G129500,0.046409,0.0610655,0.759986,0.40825
11,Glyma.01G002902,wgd,Unmethylated,Glyma.07G129200,0.0147444,0.0878739,0.167791,0.000983214
12,Glyma.01G003000,wgd,Unmethylated,Glyma.05G222600,0.252263,0.945078,0.266923,7.11056e-13
13,Glyma.01G003100,wgd,Unclassified,Glyma.07G128900,0.189595,0.256639,0.738763,0.441229
14,Glyma.01G003200,wgd,Unmethylated,Glyma.07G128800,0.0330289,0.0712887,0.463312,0.0906715
15,Glyma.01G003300,wgd,Unclassified,Glyma.07G128700,0.15871,0.425873,0.37267,0.000197925
16,Glyma.01G003400,wgd,Unmethylated,Glyma.07G128600,0.058306,0.107229,0.543753,0.00564715
17,Glyma.01G003500,wgd,Unmethylated,Glyma.05G222800,0.0725375,0.456669,0.158841,5.80188e-16
18,Glyma.01G003600,wgd,Unclassified,Glyma.07G128300,0.0416408,0.0868455,0.479481,0.00202172
19,Glyma.01G003700,wgd,Unclassified,Glyma.07G128200,0.0313944,0.118759,0.264353,2.40104e-05
20,Glyma.01G003800,wgd,Unmethylated,Glyma.07G128100,0.011881,0.0733185,0.162046,2.68381e-06
21,Glyma.01G003900,wgd,Unmethylated,Glyma.05G223000,0.0530375,0.585788,0.0905403,7.10111e-42
22,Glyma.01G004000,wgd,Unmethylated,Glyma.07G127900,0.0334355,0.143857,0.232421,0.000738597
23,Glyma.01G004100,wgd,gbM,Glyma.05G223200,0.238762,0.464207,0.514343,5.70521e-07
24,Glyma.01G004200,wgd,Unmethylated,Glyma.08G030400,0.202713,1.41948,0.142808,1.26076e-21
25,Glyma.01G004300,wgd,Unmethylated,Glyma.07G127500,NA,0.201234,2.69729e-11,NA
26,Glyma.01G004500,wgd,Unclassified,Glyma.08G031200,0.0471649,0.384026,0.122817,1.58921e-16
27,Glyma.01G004600,wgd,NA,Glyma.07G127200,0.0233949,0.0923736,0.253264,0.0598879
28,Glyma.01G004800,wgd,Unmethylated,Glyma.07G127100,0.034763,0.10239,0.339516,2.3457e-08
29,Glyma.01G004900,wgd,Unmethylated,Glyma.07G126900,0.0443943,0.0549511,0.807888,0.578613
30,Glyma.01G005000,wgd,Unmethylated,Glyma.07G126800,0.0433791,0.345521,0.125547,1.32036e-20
31,Glyma.01G005100,wgd,Unmethylated,Glyma.07G126600,0.209396,1.32754,0.157733,6.95992e-24
32,Glyma.01G005300,wgd,Unmethylated,Glyma.05G224800,0.125705,2.81392,0.0446727,2.95425e-19
33,Glyma.01G005400,wgd,Unmethylated,Glyma.07G126400,0.0185849,0.0966224,0.192345,1.34975e-09
34,Glyma.01G005500,wgd,Unmethylated,Glyma.05G225100,0.0444432,0.77655,0.0572316,1.33499e-56
35,Glyma.01G005600,wgd,Unmethylated,Glyma.07G126000,0.0231676,0.118241,0.195935,4.2053e-09
36,Glyma.01G005800,wgd,Unmethylated,Glyma.05G225400,0.120851,1.28588,0.0939829,5.67059e-51
37,Glyma.01G005900,wgd,Unmethylated,Glyma.05G225600,0.0568023,0.600143,0.0946479,1.62136e-14
38,Glyma.01G006000,wgd,Unmethylated,Glyma.05G225900,0.207766,0.88699,0.234238,1.62668e-10
39,Glyma.01G006200,wgd,Unmethylated,Glyma.07G125500,0.044548,0.191224,0.232963,0.0149942
40,Glyma.01G006500,wgd,gbM,Glyma.07G125300,0.0198898,0.0841821,0.236271,7.36583e-14
41,Glyma.01G006600,wgd,gbM,Glyma.07G125200,0.0118183,0.0915733,0.129058,1.62418e-28
42,Glyma.01G006800,wgd,Unmethylated,Glyma.05G226000,0.0965889,0.554496,0.174192,9.30095e-25
43,Glyma.01G007000,wgd,Unmethylated,Glyma.07G124900,0.0469618,0.0762006,0.616291,0.0931796
44,Glyma.01G007100,wgd,Unmethylated,Glyma.05G226400,0.159899,1.87144,0.0854417,3.4798e-44
45,Glyma.01G007200,wgd,Unclassified,Glyma.05G226600,0.082807,0.499211,0.165876,1.39983e-32
46,Glyma.01G007400,wgd,gbM,Glyma.16G078800,0.219563,0.79372,0.276625,2.37789e-38
47,Glyma.01G007700,wgd,Unmethylated,Glyma.16G078500,0.0226601,0.146031,0.155174,2.23975e-05
48,Glyma.01G007900,wgd,Unmethylated,Glyma.08G033600,0.122723,0.637738,0.192434,5.50701e-26
49,Glyma.01G008000,wgd,Unmethylated,Glyma.16G078300,0.0340001,0.135782,0.250403,0.00494947
50,Glyma.01G008100,wgd,Unmethylated,Glyma.05G226900,0.199687,0.511111,0.390692,6.64103e-09
51,Glyma.01G008200,wgd,Unmethylated,Glyma.16G078100,0.0183678,0.118415,0.155114,2.92456e-29
52,Glyma.01G008300,wgd,Unmethylated,Glyma.16G078000,0.136455,0.263399,0.518055,0.206321
53,Glyma.01G008400,wgd,Unmethylated,Glyma.16G077900,0.0334634,0.0960461,0.34841,0.000577394
54,Glyma.01G008500,wgd,Unmethylated,Glyma.05G227400,0.043664,0.640977,0.0681209,4.36662e-67
55,Glyma.01G008600,wgd,Unmethylated,Glyma.16G077700,0.0124617,0.310732,0.0401042,5.81868e-47
56,Glyma.01G008800,wgd,Unmethylated,Glyma.16G077600,0.00913144,0.172407,0.0529644,5.99845e-08
57,Glyma.01G008900,wgd,teM,Glyma.16G077500,0.0196473,0.0642406,0.305839,4.20612e-06
58,Glyma.01G009000,wgd,Unmethylated,Glyma.08G034400,0.247704,3.29697,0.0751308,1.02559e-23
59,Glyma.01G009300,wgd,gbM,Glyma.16G077300,0.0171283,0.0916128,0.186964,1.81616e-13
60,Glyma.01G009400,wgd,Unclassified,Glyma.05G227800,0.158235,0.579013,0.273284,9.56044e-35
61,Glyma.01G009600,wgd,Unmethylated,Glyma.09G211400,0.0409414,0.144759,0.282825,1.41568e-05
62,Glyma.01G009800,wgd,Unmethylated,Glyma.09G211300,0.0387781,0.10426,0.371937,0.0275757
63,Glyma.01G009900,wgd,Unmethylated,Glyma.09G211200,0.020323,0.109424,0.185727,1.0192e-09
64,Glyma.01G010000,wgd,Unmethylated,Glyma.09G211102,0.0886875,0.203663,0.435461,0.0124243
65,Glyma.01G010100,wgd,Unmethylated,Glyma.09G211000,0.0268526,0.0718208,0.373883,5.09554e-06
66,Glyma.01G010200,wgd,Unmethylated,Glyma.09G210900,0.0053244,0.109711,0.048531,2.62077e-14
67,Glyma.01G010300,wgd,teM,Glyma.09G210800,0.0206998,0.110423,0.187459,1.3609e-05
68,Glyma.01G010400,wgd,Unclassified,Glyma.09G210700,0.0215605,0.0734833,0.293406,5.97521e-06
69,Glyma.01G010600,wgd,Unclassified,Glyma.09G210500,0.251939,0.436555,0.577108,0.110925
70,Glyma.01G010800,wgd,Unclassified,Glyma.09G210300,0.0489146,0.122366,0.399741,6.4072e-07
71,Glyma.01G010900,wgd,Unmethylated,Glyma.09G210200,0.0210929,0.157678,0.133772,6.67662e-06
72,Glyma.01G011000,wgd,Unmethylated,Glyma.09G210100,0.0473705,0.0146302,3.23785,0.24799
73,Glyma.01G011100,wgd,gbM,Glyma.09G210000,0.0121767,0.121384,0.100316,1.16152e-12
74,Glyma.01G011200,wgd,gbM,Glyma.09G209900,0.0133765,0.102971,0.129905,7.12992e-20
75,Glyma.01G011300,wgd,NA,Glyma.09G209700,0.0195844,0.137883,0.142036,8.5918e-15
76,Glyma.01G011400,wgd,gbM,Glyma.09G209600,0.0192605,0.152532,0.126272,4.4488e-06
77,Glyma.01G011600,wgd,Unmethylated,Glyma.09G209400,0.0873994,0.172654,0.50621,0.000569766
78,Glyma.01G012300,wgd,teM,Glyma.09G209300,0.0240859,0.142381,0.169165,4.43858e-05
79,Glyma.01G012400,wgd,Unmethylated,Glyma.09G209200,0.0381341,0.117897,0.323453,8.28387e-06
80,Glyma.01G012500,wgd,Unclassified,Glyma.09G209100,0.0149549,0.137226,0.10898,1.23171e-14
81,Glyma.01G013000,wgd,NA,Glyma.09G208700,0.278321,0.500647,0.555922,0.0102718
82,Glyma.01G013600,wgd,gbM,Glyma.09G208500,0.0191207,0.119853,0.159534,8.03816e-10
83,Glyma.01G013800,wgd,Unmethylated,Glyma.09G208400,0.0348592,0.142268,0.245024,2.97719e-11
84,Glyma.01G013900,wgd,Unmethylated,Glyma.09G208300,0.0188869,0.0980348,0.192655,5.58585e-06
85,Glyma.01G014000,wgd,Unmethylated,Glyma.09G208200,0.02503,0.183835,0.136155,2.4238e-36
86,Glyma.01G014100,wgd,Unmethylated,Glyma.09G208000,0.0120897,0.0689841,0.175253,9.41728e-07
87,Glyma.01G014200,wgd,Unclassified,Glyma.09G207900,0.0336873,0.104715,0.321704,8.80779e-06
88,Glyma.01G014400,wgd,Unmethylated,Glyma.09G207700,0.0225585,0.16151,0.139672,3.11663e-10
89,Glyma.01G014500,wgd,Unmethylated,Glyma.09G207600,0.064122,0.0862513,0.743432,0.280868
90,Glyma.01G014600,wgd,Unmethylated,Glyma.09G207500,0.0251049,0.103999,0.241396,2.13463e-12
91,Glyma.01G014700,wgd,gbM,Glyma.09G207400,0.0257486,0.0975151,0.264047,5.13411e-11
92,Glyma.01G014800,wgd,Unmethylated,Glyma.09G207300,0.0177611,0.137984,0.128718,5.22045e-12
93,Glyma.01G015000,wgd,gbM,Glyma.09G207200,0.0239037,0.0839749,0.284652,6.88754e-06
