"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Mesculenta"
"2","TEs","Genes",-0.635436235171175,0,"Mesculenta"
"3","TE.nucleotidess","Genes",-0.686769089507628,0,"Mesculenta"
"4","gbM","Genes",0.586697695994022,0,"Mesculenta"
"5","TE.like","Genes",0.0500575092662643,3.64962460253082e-09,"Mesculenta"
"6","Unmethylated","Genes",0.908992564144373,0,"Mesculenta"
"7","Unclassified","Genes",0.474769301441983,0,"Mesculenta"
"8","Genes","TEs",-0.635436235171175,0,"Mesculenta"
"9","TEs","TEs",1,NA,"Mesculenta"
"10","TE.nucleotidess","TEs",0.90322946092141,0,"Mesculenta"
"11","gbM","TEs",-0.440728859890441,0,"Mesculenta"
"12","TE.like","TEs",0.0158655338005205,0.0616620789338704,"Mesculenta"
"13","Unmethylated","TEs",-0.563343991444575,0,"Mesculenta"
"14","Unclassified","TEs",-0.320743166824529,0,"Mesculenta"
"15","Genes","TE.nucleotidess",-0.686769089507628,0,"Mesculenta"
"16","TEs","TE.nucleotidess",0.90322946092141,0,"Mesculenta"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Mesculenta"
"18","gbM","TE.nucleotidess",-0.487746832636939,0,"Mesculenta"
"19","TE.like","TE.nucleotidess",0.0041256905493625,0.627027507514998,"Mesculenta"
"20","Unmethylated","TE.nucleotidess",-0.605117968292315,0,"Mesculenta"
"21","Unclassified","TE.nucleotidess",-0.353171342448168,0,"Mesculenta"
"22","Genes","gbM",0.586697695994022,0,"Mesculenta"
"23","TEs","gbM",-0.440728859890441,0,"Mesculenta"
"24","TE.nucleotidess","gbM",-0.487746832636939,0,"Mesculenta"
"25","gbM","gbM",1,NA,"Mesculenta"
"26","TE.like","gbM",-0.0316462598487198,0.000192893805091909,"Mesculenta"
"27","Unmethylated","gbM",0.473292664316001,0,"Mesculenta"
"28","Unclassified","gbM",0.2616940764838,0,"Mesculenta"
"29","Genes","TE.like",0.0500575092662643,3.64962460253082e-09,"Mesculenta"
"30","TEs","TE.like",0.0158655338005205,0.0616620789338704,"Mesculenta"
"31","TE.nucleotidess","TE.like",0.0041256905493625,0.627027507514998,"Mesculenta"
"32","gbM","TE.like",-0.0316462598487198,0.000192893805091909,"Mesculenta"
"33","TE.like","TE.like",1,NA,"Mesculenta"
"34","Unmethylated","TE.like",-0.0289504381379915,0.000648628753638025,"Mesculenta"
"35","Unclassified","TE.like",0.0127958821147455,0.131778221125792,"Mesculenta"
"36","Genes","Unmethylated",0.908992564144373,0,"Mesculenta"
"37","TEs","Unmethylated",-0.563343991444575,0,"Mesculenta"
"38","TE.nucleotidess","Unmethylated",-0.605117968292315,0,"Mesculenta"
"39","gbM","Unmethylated",0.473292664316001,0,"Mesculenta"
"40","TE.like","Unmethylated",-0.0289504381379915,0.000648628753638025,"Mesculenta"
"41","Unmethylated","Unmethylated",1,NA,"Mesculenta"
"42","Unclassified","Unmethylated",0.370092117938326,0,"Mesculenta"
"43","Genes","Unclassified",0.474769301441983,0,"Mesculenta"
"44","TEs","Unclassified",-0.320743166824529,0,"Mesculenta"
"45","TE.nucleotidess","Unclassified",-0.353171342448168,0,"Mesculenta"
"46","gbM","Unclassified",0.2616940764838,0,"Mesculenta"
"47","TE.like","Unclassified",0.0127958821147455,0.131778221125792,"Mesculenta"
"48","Unmethylated","Unclassified",0.370092117938326,0,"Mesculenta"
"49","Unclassified","Unclassified",1,NA,"Mesculenta"
