"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Mesculenta"
"2","TEs","Genes",-0.600850915759108,0,"Mesculenta"
"3","TE.nucleotidess","Genes",-0.647324305926801,0,"Mesculenta"
"4","gbM","Genes",0.531128279254085,0,"Mesculenta"
"5","teM","Genes",0.0820245884073432,0,"Mesculenta"
"6","unM","Genes",0.877271393465095,0,"Mesculenta"
"7","Unclassified","Genes",0.425564941151364,0,"Mesculenta"
"8","Genes","TEs",-0.600850915759108,0,"Mesculenta"
"9","TEs","TEs",1,NA,"Mesculenta"
"10","TE.nucleotidess","TEs",0.90322946092141,0,"Mesculenta"
"11","gbM","TEs",-0.398209463101848,0,"Mesculenta"
"12","teM","TEs",0.00544229729396483,0.521533076189054,"Mesculenta"
"13","unM","TEs",-0.54177685588054,0,"Mesculenta"
"14","Unclassified","TEs",-0.275682381984095,0,"Mesculenta"
"15","Genes","TE.nucleotidess",-0.647324305926801,0,"Mesculenta"
"16","TEs","TE.nucleotidess",0.90322946092141,0,"Mesculenta"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Mesculenta"
"18","gbM","TE.nucleotidess",-0.437679032674299,0,"Mesculenta"
"19","teM","TE.nucleotidess",-0.00292127918515718,0.730800258840917,"Mesculenta"
"20","unM","TE.nucleotidess",-0.581545388621544,0,"Mesculenta"
"21","Unclassified","TE.nucleotidess",-0.301332524945861,0,"Mesculenta"
"22","Genes","gbM",0.531128279254085,0,"Mesculenta"
"23","TEs","gbM",-0.398209463101848,0,"Mesculenta"
"24","TE.nucleotidess","gbM",-0.437679032674299,0,"Mesculenta"
"25","gbM","gbM",1,NA,"Mesculenta"
"26","teM","gbM",-0.0222694170487487,0.0087118910810382,"Mesculenta"
"27","unM","gbM",0.419315638102186,0,"Mesculenta"
"28","Unclassified","gbM",0.20182973500902,0,"Mesculenta"
"29","Genes","teM",0.0820245884073432,0,"Mesculenta"
"30","TEs","teM",0.00544229729396483,0.521533076189054,"Mesculenta"
"31","TE.nucleotidess","teM",-0.00292127918515718,0.730800258840917,"Mesculenta"
"32","gbM","teM",-0.0222694170487487,0.0087118910810382,"Mesculenta"
"33","teM","teM",1,NA,"Mesculenta"
"34","unM","teM",-0.00835644665114905,0.325008742015186,"Mesculenta"
"35","Unclassified","teM",0.0276732649911897,0.00111448520059909,"Mesculenta"
"36","Genes","unM",0.877271393465095,0,"Mesculenta"
"37","TEs","unM",-0.54177685588054,0,"Mesculenta"
"38","TE.nucleotidess","unM",-0.581545388621544,0,"Mesculenta"
"39","gbM","unM",0.419315638102186,0,"Mesculenta"
"40","teM","unM",-0.00835644665114905,0.325008742015186,"Mesculenta"
"41","unM","unM",1,NA,"Mesculenta"
"42","Unclassified","unM",0.319117510915865,0,"Mesculenta"
"43","Genes","Unclassified",0.425564941151364,0,"Mesculenta"
"44","TEs","Unclassified",-0.275682381984095,0,"Mesculenta"
"45","TE.nucleotidess","Unclassified",-0.301332524945861,0,"Mesculenta"
"46","gbM","Unclassified",0.20182973500902,0,"Mesculenta"
"47","teM","Unclassified",0.0276732649911897,0.00111448520059909,"Mesculenta"
"48","unM","Unclassified",0.319117510915865,0,"Mesculenta"
"49","Unclassified","Unclassified",1,NA,"Mesculenta"
