Feature	Duplication
araip.K30076.gnm1.ann1.Araip.001AN	dispersed
araip.K30076.gnm1.ann1.Araip.SLU04	dispersed
araip.K30076.gnm1.ann1.Araip.001P3	dispersed
araip.K30076.gnm1.ann1.Araip.78YQN	dispersed
araip.K30076.gnm1.ann1.Araip.UBF68	dispersed
araip.K30076.gnm1.ann1.Araip.Z3L47	dispersed
araip.K30076.gnm1.ann1.Araip.002RW	dispersed
araip.K30076.gnm1.ann1.Araip.056SD	dispersed
araip.K30076.gnm1.ann1.Araip.005L3	dispersed
araip.K30076.gnm1.ann1.Araip.DT4LB	dispersed
araip.K30076.gnm1.ann1.Araip.006QJ	dispersed
araip.K30076.gnm1.ann1.Araip.2FA65	dispersed
araip.K30076.gnm1.ann1.Araip.3FS7Q	dispersed
araip.K30076.gnm1.ann1.Araip.5AF5M	dispersed
araip.K30076.gnm1.ann1.Araip.BIB4Q	dispersed
araip.K30076.gnm1.ann1.Araip.H5HN3	dispersed
araip.K30076.gnm1.ann1.Araip.KTA8L	dispersed
araip.K30076.gnm1.ann1.Araip.RC7DZ	dispersed
araip.K30076.gnm1.ann1.Araip.RW2LG	dispersed
araip.K30076.gnm1.ann1.Araip.WN2I6	dispersed
araip.K30076.gnm1.ann1.Araip.007QB	dispersed
araip.K30076.gnm1.ann1.Araip.88QPZ	dispersed
araip.K30076.gnm1.ann1.Araip.00DYU	dispersed
araip.K30076.gnm1.ann1.Araip.HM9ZT	dispersed
araip.K30076.gnm1.ann1.Araip.00EG6	dispersed
araip.K30076.gnm1.ann1.Araip.03KS4	dispersed
araip.K30076.gnm1.ann1.Araip.09QIQ	dispersed
araip.K30076.gnm1.ann1.Araip.1CY01	dispersed
araip.K30076.gnm1.ann1.Araip.1KU0K	dispersed
araip.K30076.gnm1.ann1.Araip.2II6E	dispersed
araip.K30076.gnm1.ann1.Araip.3M218	dispersed
araip.K30076.gnm1.ann1.Araip.54DK6	dispersed
araip.K30076.gnm1.ann1.Araip.8Z50S	dispersed
araip.K30076.gnm1.ann1.Araip.CMA57	dispersed
araip.K30076.gnm1.ann1.Araip.IPD78	dispersed
araip.K30076.gnm1.ann1.Araip.USB72	dispersed
araip.K30076.gnm1.ann1.Araip.00FD2	dispersed
araip.K30076.gnm1.ann1.Araip.K5VWE	dispersed
araip.K30076.gnm1.ann1.Araip.00G1J	dispersed
araip.K30076.gnm1.ann1.Araip.I2KT2	dispersed
araip.K30076.gnm1.ann1.Araip.00N69	dispersed
araip.K30076.gnm1.ann1.Araip.FW4IJ	dispersed
araip.K30076.gnm1.ann1.Araip.00RKE	dispersed
araip.K30076.gnm1.ann1.Araip.39LYE	dispersed
araip.K30076.gnm1.ann1.Araip.7AY2C	dispersed
araip.K30076.gnm1.ann1.Araip.I8K12	dispersed
araip.K30076.gnm1.ann1.Araip.P9XRI	dispersed
araip.K30076.gnm1.ann1.Araip.SX501	dispersed
araip.K30076.gnm1.ann1.Araip.X5SL4	dispersed
araip.K30076.gnm1.ann1.Araip.Y9M3Z	dispersed
araip.K30076.gnm1.ann1.Araip.00X94	dispersed
araip.K30076.gnm1.ann1.Araip.EXG4L	dispersed
araip.K30076.gnm1.ann1.Araip.0158U	dispersed
araip.K30076.gnm1.ann1.Araip.IDV43	dispersed
araip.K30076.gnm1.ann1.Araip.PFD9B	dispersed
araip.K30076.gnm1.ann1.Araip.0166L	dispersed
araip.K30076.gnm1.ann1.Araip.DEL70	dispersed
araip.K30076.gnm1.ann1.Araip.Z3QMV	dispersed
araip.K30076.gnm1.ann1.Araip.01BAF	dispersed
araip.K30076.gnm1.ann1.Araip.AA5QP	dispersed
araip.K30076.gnm1.ann1.Araip.RE4UW	dispersed
araip.K30076.gnm1.ann1.Araip.XG933	dispersed
araip.K30076.gnm1.ann1.Araip.01CXT	dispersed
araip.K30076.gnm1.ann1.Araip.D3Z3D	dispersed
araip.K30076.gnm1.ann1.Araip.01FEX	dispersed
araip.K30076.gnm1.ann1.Araip.SAW4M	dispersed
araip.K30076.gnm1.ann1.Araip.01GT3	dispersed
araip.K30076.gnm1.ann1.Araip.G0TVN	dispersed
araip.K30076.gnm1.ann1.Araip.K48V4	dispersed
araip.K30076.gnm1.ann1.Araip.01H2N	dispersed
araip.K30076.gnm1.ann1.Araip.A6F54	dispersed
araip.K30076.gnm1.ann1.Araip.S5ADV	dispersed
araip.K30076.gnm1.ann1.Araip.01HLY	dispersed
araip.K30076.gnm1.ann1.Araip.78IC0	dispersed
araip.K30076.gnm1.ann1.Araip.D2E5T	dispersed
araip.K30076.gnm1.ann1.Araip.IZ69Y	dispersed
araip.K30076.gnm1.ann1.Araip.01M9M	dispersed
araip.K30076.gnm1.ann1.Araip.9T0JL	dispersed
araip.K30076.gnm1.ann1.Araip.A3LU7	dispersed
araip.K30076.gnm1.ann1.Araip.A48AA	dispersed
araip.K30076.gnm1.ann1.Araip.F9VLM	dispersed
araip.K30076.gnm1.ann1.Araip.GQ4LI	dispersed
araip.K30076.gnm1.ann1.Araip.I3X9J	dispersed
araip.K30076.gnm1.ann1.Araip.P26T8	dispersed
araip.K30076.gnm1.ann1.Araip.01NIN	dispersed
araip.K30076.gnm1.ann1.Araip.5G0GK	dispersed
araip.K30076.gnm1.ann1.Araip.G7NCS	dispersed
araip.K30076.gnm1.ann1.Araip.IE74N	dispersed
araip.K30076.gnm1.ann1.Araip.L2SP3	dispersed
araip.K30076.gnm1.ann1.Araip.P69FN	dispersed
araip.K30076.gnm1.ann1.Araip.Z1QJG	dispersed
araip.K30076.gnm1.ann1.Araip.01PU9	dispersed
araip.K30076.gnm1.ann1.Araip.57NE6	dispersed
araip.K30076.gnm1.ann1.Araip.EH5PE	dispersed
araip.K30076.gnm1.ann1.Araip.T9K7C	dispersed
araip.K30076.gnm1.ann1.Araip.W6VVQ	dispersed
araip.K30076.gnm1.ann1.Araip.01SAD	dispersed
araip.K30076.gnm1.ann1.Araip.0X1UC	dispersed
araip.K30076.gnm1.ann1.Araip.W2YGT	dispersed
araip.K30076.gnm1.ann1.Araip.01SIU	dispersed
araip.K30076.gnm1.ann1.Araip.AIW9K	dispersed
araip.K30076.gnm1.ann1.Araip.P7U52	dispersed
araip.K30076.gnm1.ann1.Araip.Q2J2B	dispersed
araip.K30076.gnm1.ann1.Araip.01SMR	dispersed
araip.K30076.gnm1.ann1.Araip.1H31M	dispersed
araip.K30076.gnm1.ann1.Araip.01T7B	dispersed
araip.K30076.gnm1.ann1.Araip.I7DLU	dispersed
araip.K30076.gnm1.ann1.Araip.01UVD	dispersed
araip.K30076.gnm1.ann1.Araip.RLF9B	dispersed
araip.K30076.gnm1.ann1.Araip.XZG3N	dispersed
araip.K30076.gnm1.ann1.Araip.01WPA	dispersed
araip.K30076.gnm1.ann1.Araip.W694W	dispersed
araip.K30076.gnm1.ann1.Araip.01Y6R	dispersed
araip.K30076.gnm1.ann1.Araip.AJ2IM	dispersed
