,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,PGSC0003DMG400000004,wgd,gbM,PGSC0003DMG400010260,0.0685298,1.3077,0.0524047,1.50767e-55
2,PGSC0003DMG400000008,wgd,Unmethylated,PGSC0003DMG400010263,0.200699,1.221,0.164372,2.97597e-17
3,PGSC0003DMG400000009,wgd,gbM,PGSC0003DMG402024252,0.437952,3.19979,0.136869,1.72438e-11
4,PGSC0003DMG400000010,wgd,gbM,PGSC0003DMG400010264,0.0829239,1.01234,0.081913,3.66049e-46
5,PGSC0003DMG400000011,wgd,Unmethylated,PGSC0003DMG400024249,0.247243,4.05037,0.0610421,6.98666e-62
6,PGSC0003DMG400000038,wgd,gbM,PGSC0003DMG400015787,0.243233,2.12899,0.114248,4.57707e-57
7,PGSC0003DMG400000043,wgd,gbM,PGSC0003DMG400015790,0.48447,4.70897,0.102882,4.30665e-61
8,PGSC0003DMG400000045,wgd,NA,PGSC0003DMG400012337,0.117302,1.75153,0.066971,1.06248e-45
9,PGSC0003DMG400000053,wgd,Unclassified,PGSC0003DMG400019413,0.125832,1.67109,0.0752992,2.33986e-32
10,PGSC0003DMG400000060,wgd,gbM,PGSC0003DMG400012190,0.261581,3.96846,0.065915,2.49826e-94
11,PGSC0003DMG400000063,wgd,gbM,PGSC0003DMG400019410,0.203936,1.64657,0.123855,1.72827e-17
12,PGSC0003DMG400000064,wgd,Unmethylated,PGSC0003DMG400012318,0.508169,3.68858,0.137768,0
13,PGSC0003DMG400000066,wgd,Unmethylated,PGSC0003DMG400019407,0.239738,1.67983,0.142716,3.18689e-14
14,PGSC0003DMG400000069,wgd,Unmethylated,PGSC0003DMG400020886,0.81027,1.51342,0.535389,0.00063913
15,PGSC0003DMG400000070,wgd,Unmethylated,PGSC0003DMG400019406,0.170521,1.0604,0.160808,1.8587e-19
16,PGSC0003DMG400000072,wgd,Unclassified,PGSC0003DMG402012314,0.182634,3.46315,0.0527364,2.84306e-47
17,PGSC0003DMG400000075,wgd,Unmethylated,PGSC0003DMG400033873,0.205682,0.965572,0.213015,1.17392e-13
18,PGSC0003DMG400000084,wgd,gbM,PGSC0003DMG400012313,0.546893,4.49466,0.121676,2.14536e-51
19,PGSC0003DMG400000085,wgd,gbM,PGSC0003DMG400019403,0.0727642,0.924601,0.078698,4.21085e-61
20,PGSC0003DMG400000086,wgd,Unclassified,PGSC0003DMG400033875,0.0155274,0.722582,0.0214888,2.79003e-25
21,PGSC0003DMG400000088,wgd,gbM,PGSC0003DMG400033876,0.178107,0.822086,0.216652,1.63358e-22
22,PGSC0003DMG400000089,wgd,gbM,PGSC0003DMG400019401,0.135197,0.518984,0.260503,1.14139e-12
23,PGSC0003DMG400000090,wgd,gbM,PGSC0003DMG400019398,0.0155004,0.632752,0.0244968,1.78528e-21
24,PGSC0003DMG400000091,wgd,Unmethylated,PGSC0003DMG400012305,0.534744,3.87103,0.13814,8.8773e-29
25,PGSC0003DMG400000092,wgd,gbM,PGSC0003DMG400009071,0.241826,2.74957,0.0879505,3.53873e-60
26,PGSC0003DMG400000093,wgd,gbM,PGSC0003DMG400012304,0.386662,4.54272,0.0851169,4.74624e-85
27,PGSC0003DMG400000096,wgd,NA,PGSC0003DMG400012302,0.518865,2.92005,0.17769,6.17917e-14
28,PGSC0003DMG400000108,wgd,gbM,PGSC0003DMG400007038,0.242772,0.518618,0.468114,3.23248e-10
29,PGSC0003DMG400000110,wgd,Unmethylated,PGSC0003DMG400009124,0.46289,4.22508,0.109558,2.15036e-39
30,PGSC0003DMG400000114,wgd,gbM,PGSC0003DMG400009125,0.246434,4.41459,0.0558226,1.52542e-85
31,PGSC0003DMG400000115,wgd,Unmethylated,PGSC0003DMG400012142,0.354145,1.51005,0.234525,9.32817e-12
32,PGSC0003DMG400000118,wgd,gbM,PGSC0003DMG400012261,0.334661,2.31898,0.144314,1.22453e-64
33,PGSC0003DMG400000119,wgd,Unmethylated,PGSC0003DMG400018887,0.482568,1.59699,0.302174,6.92726e-07
34,PGSC0003DMG400000120,wgd,Unmethylated,PGSC0003DMG400018886,0.230674,3.50349,0.0658411,7.87086e-34
35,PGSC0003DMG400000121,wgd,gbM,PGSC0003DMG400012247,0.653411,3.21096,0.203494,7.59195e-13
36,PGSC0003DMG400000122,wgd,gbM,PGSC0003DMG400018885,0.298432,1.2604,0.236776,2.49243e-17
37,PGSC0003DMG400000126,wgd,Unmethylated,PGSC0003DMG400005529,0.431559,1.74321,0.247566,8.19857e-09
38,PGSC0003DMG400000127,wgd,Unclassified,PGSC0003DMG400005465,0.345056,1.42723,0.241766,5.98765e-08
39,PGSC0003DMG400000128,wgd,Unmethylated,PGSC0003DMG400005466,NA,1.79145,6.47621e-13,NA
40,PGSC0003DMG400000129,wgd,Unmethylated,PGSC0003DMG400003228,0.339992,3.10206,0.109602,1.70198e-21
41,PGSC0003DMG400000133,wgd,gbM,PGSC0003DMG400010276,0.0798854,0.971936,0.082192,7.23468e-24
42,PGSC0003DMG400000140,wgd,Unmethylated,PGSC0003DMG400007560,0.298359,4.58053,0.0651363,5.84199e-114
43,PGSC0003DMG400000145,wgd,NA,PGSC0003DMG400031019,0.260641,1.77606,0.146753,3.61311e-45
44,PGSC0003DMG400000151,wgd,gbM,PGSC0003DMG400010279,0.0987401,1.0132,0.0974537,1.82099e-35
45,PGSC0003DMG400000155,wgd,teM,PGSC0003DMG400010269,0.104526,1.04432,0.10009,3.86156e-20
46,PGSC0003DMG400000168,wgd,Unclassified,PGSC0003DMG400015795,0.0168411,1.5527,0.0108463,1.87662e-35
47,PGSC0003DMG400000170,wgd,gbM,PGSC0003DMG400015796,0.233018,2.71619,0.0857887,1.69624e-47
48,PGSC0003DMG400000172,wgd,gbM,PGSC0003DMG400012204,0.747188,4.63727,0.161127,1.08068e-36
49,PGSC0003DMG400000177,wgd,gbM,PGSC0003DMG400012198,0.0608596,3.48394,0.0174686,2.74091e-71
50,PGSC0003DMG400000178,wgd,Unmethylated,PGSC0003DMG400021657,0.293406,1.15796,0.253383,1.47016e-21
51,PGSC0003DMG400000180,wgd,gbM,PGSC0003DMG400012196,0.512467,1.7467,0.293391,7.00583e-10
52,PGSC0003DMG400000184,wgd,gbM,PGSC0003DMG400010125,0.366175,1.86136,0.196724,7.47414e-56
