"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Stuberosum"
"2","TEs","Genes",-0.271365404923176,0,"Stuberosum"
"3","TE.nucleotidess","Genes",-0.543319999493626,0,"Stuberosum"
"4","gbM","Genes",0.789892233688581,0,"Stuberosum"
"5","teM","Genes",0.198255965707315,0,"Stuberosum"
"6","unM","Genes",0.646293721130283,0,"Stuberosum"
"7","Unclassified","Genes",0.663729365716834,0,"Stuberosum"
"8","Genes","TEs",-0.271365404923176,0,"Stuberosum"
"9","TEs","TEs",1,NA,"Stuberosum"
"10","TE.nucleotidess","TEs",0.698690322793297,0,"Stuberosum"
"11","gbM","TEs",-0.314840374824001,0,"Stuberosum"
"12","teM","TEs",0.085246768603814,0,"Stuberosum"
"13","unM","TEs",-0.202738397440753,0,"Stuberosum"
"14","Unclassified","TEs",-0.201763776261409,0,"Stuberosum"
"15","Genes","TE.nucleotidess",-0.543319999493626,0,"Stuberosum"
"16","TEs","TE.nucleotidess",0.698690322793297,0,"Stuberosum"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Stuberosum"
"18","gbM","TE.nucleotidess",-0.592337732493395,0,"Stuberosum"
"19","teM","TE.nucleotidess",0.158362760212446,0,"Stuberosum"
"20","unM","TE.nucleotidess",-0.440464715672858,0,"Stuberosum"
"21","Unclassified","TE.nucleotidess",-0.427191475278997,0,"Stuberosum"
"22","Genes","gbM",0.789892233688581,0,"Stuberosum"
"23","TEs","gbM",-0.314840374824001,0,"Stuberosum"
"24","TE.nucleotidess","gbM",-0.592337732493395,0,"Stuberosum"
"25","gbM","gbM",1,NA,"Stuberosum"
"26","teM","gbM",-0.0549815202063715,7.7715611723761e-12,"Stuberosum"
"27","unM","gbM",0.423936050892375,0,"Stuberosum"
"28","Unclassified","gbM",0.465781726332734,0,"Stuberosum"
"29","Genes","teM",0.198255965707315,0,"Stuberosum"
"30","TEs","teM",0.085246768603814,0,"Stuberosum"
"31","TE.nucleotidess","teM",0.158362760212446,0,"Stuberosum"
"32","gbM","teM",-0.0549815202063715,7.7715611723761e-12,"Stuberosum"
"33","teM","teM",1,NA,"Stuberosum"
"34","unM","teM",-0.097933198140691,0,"Stuberosum"
"35","Unclassified","teM",-0.0393669401757553,9.70214851792051e-07,"Stuberosum"
"36","Genes","unM",0.646293721130283,0,"Stuberosum"
"37","TEs","unM",-0.202738397440753,0,"Stuberosum"
"38","TE.nucleotidess","unM",-0.440464715672858,0,"Stuberosum"
"39","gbM","unM",0.423936050892375,0,"Stuberosum"
"40","teM","unM",-0.097933198140691,0,"Stuberosum"
"41","unM","unM",1,NA,"Stuberosum"
"42","Unclassified","unM",0.40226153582706,0,"Stuberosum"
"43","Genes","Unclassified",0.663729365716834,0,"Stuberosum"
"44","TEs","Unclassified",-0.201763776261409,0,"Stuberosum"
"45","TE.nucleotidess","Unclassified",-0.427191475278997,0,"Stuberosum"
"46","gbM","Unclassified",0.465781726332734,0,"Stuberosum"
"47","teM","Unclassified",-0.0393669401757553,9.70214851792051e-07,"Stuberosum"
"48","unM","Unclassified",0.40226153582706,0,"Stuberosum"
"49","Unclassified","Unclassified",1,NA,"Stuberosum"
