"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Ppersica"
"2","TEs","Genes",-0.299236461501249,0,"Ppersica"
"3","TE.nucleotidess","Genes",-0.419854492798557,0,"Ppersica"
"4","gbM","Genes",0.537528856998584,0,"Ppersica"
"5","TE.like","Genes",NA,NA,"Ppersica"
"6","Unmethylated","Genes",0.854311528777498,0,"Ppersica"
"7","Unclassified","Genes",0.540471766308313,0,"Ppersica"
"8","Genes","TEs",-0.299236461501249,0,"Ppersica"
"9","TEs","TEs",1,NA,"Ppersica"
"10","TE.nucleotidess","TEs",0.862620304886033,0,"Ppersica"
"11","gbM","TEs",-0.236094868497018,0,"Ppersica"
"12","TE.like","TEs",NA,NA,"Ppersica"
"13","Unmethylated","TEs",-0.2616040095554,0,"Ppersica"
"14","Unclassified","TEs",-0.17548480341672,0,"Ppersica"
"15","Genes","TE.nucleotidess",-0.419854492798557,0,"Ppersica"
"16","TEs","TE.nucleotidess",0.862620304886033,0,"Ppersica"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Ppersica"
"18","gbM","TE.nucleotidess",-0.309822367139659,0,"Ppersica"
"19","TE.like","TE.nucleotidess",NA,NA,"Ppersica"
"20","Unmethylated","TE.nucleotidess",-0.38346155279753,0,"Ppersica"
"21","Unclassified","TE.nucleotidess",-0.231669018022559,0,"Ppersica"
"22","Genes","gbM",0.537528856998584,0,"Ppersica"
"23","TEs","gbM",-0.236094868497018,0,"Ppersica"
"24","TE.nucleotidess","gbM",-0.309822367139659,0,"Ppersica"
"25","gbM","gbM",1,NA,"Ppersica"
"26","TE.like","gbM",NA,NA,"Ppersica"
"27","Unmethylated","gbM",0.229609290272557,0,"Ppersica"
"28","Unclassified","gbM",0.195421496451692,0,"Ppersica"
"29","Genes","TE.like",NA,NA,"Ppersica"
"30","TEs","TE.like",NA,NA,"Ppersica"
"31","TE.nucleotidess","TE.like",NA,NA,"Ppersica"
"32","gbM","TE.like",NA,NA,"Ppersica"
"33","TE.like","TE.like",1,NA,"Ppersica"
"34","Unmethylated","TE.like",NA,NA,"Ppersica"
"35","Unclassified","TE.like",NA,NA,"Ppersica"
"36","Genes","Unmethylated",0.854311528777498,0,"Ppersica"
"37","TEs","Unmethylated",-0.2616040095554,0,"Ppersica"
"38","TE.nucleotidess","Unmethylated",-0.38346155279753,0,"Ppersica"
"39","gbM","Unmethylated",0.229609290272557,0,"Ppersica"
"40","TE.like","Unmethylated",NA,NA,"Ppersica"
"41","Unmethylated","Unmethylated",1,NA,"Ppersica"
"42","Unclassified","Unmethylated",0.258826704248812,0,"Ppersica"
"43","Genes","Unclassified",0.540471766308313,0,"Ppersica"
"44","TEs","Unclassified",-0.17548480341672,0,"Ppersica"
"45","TE.nucleotidess","Unclassified",-0.231669018022559,0,"Ppersica"
"46","gbM","Unclassified",0.195421496451692,0,"Ppersica"
"47","TE.like","Unclassified",NA,NA,"Ppersica"
"48","Unmethylated","Unclassified",0.258826704248812,0,"Ppersica"
"49","Unclassified","Unclassified",1,NA,"Ppersica"
