"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Bvulgaris"
"2","TEs","Genes",0.545115585741678,0,"Bvulgaris"
"3","TE.nucleotidess","Genes",0.41581986504672,0,"Bvulgaris"
"4","gbM","Genes",0.454696151945788,0,"Bvulgaris"
"5","TE.like","Genes",NA,NA,"Bvulgaris"
"6","Unmethylated","Genes",0.622605741675187,0,"Bvulgaris"
"7","Unclassified","Genes",0.677631141680737,0,"Bvulgaris"
"8","Genes","TEs",0.545115585741678,0,"Bvulgaris"
"9","TEs","TEs",1,NA,"Bvulgaris"
"10","TE.nucleotidess","TEs",0.944502505229307,0,"Bvulgaris"
"11","gbM","TEs",0.297213326079546,0,"Bvulgaris"
"12","TE.like","TEs",NA,NA,"Bvulgaris"
"13","Unmethylated","TEs",0.430116846827845,0,"Bvulgaris"
"14","Unclassified","TEs",0.437805966969295,0,"Bvulgaris"
"15","Genes","TE.nucleotidess",0.41581986504672,0,"Bvulgaris"
"16","TEs","TE.nucleotidess",0.944502505229307,0,"Bvulgaris"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Bvulgaris"
"18","gbM","TE.nucleotidess",0.214690784829878,0,"Bvulgaris"
"19","TE.like","TE.nucleotidess",NA,NA,"Bvulgaris"
"20","Unmethylated","TE.nucleotidess",0.350488109429166,0,"Bvulgaris"
"21","Unclassified","TE.nucleotidess",0.33165597475035,0,"Bvulgaris"
"22","Genes","gbM",0.454696151945788,0,"Bvulgaris"
"23","TEs","gbM",0.297213326079546,0,"Bvulgaris"
"24","TE.nucleotidess","gbM",0.214690784829878,0,"Bvulgaris"
"25","gbM","gbM",1,NA,"Bvulgaris"
"26","TE.like","gbM",NA,NA,"Bvulgaris"
"27","Unmethylated","gbM",0.190696286085638,0,"Bvulgaris"
"28","Unclassified","gbM",0.267658973578253,0,"Bvulgaris"
"29","Genes","TE.like",NA,NA,"Bvulgaris"
"30","TEs","TE.like",NA,NA,"Bvulgaris"
"31","TE.nucleotidess","TE.like",NA,NA,"Bvulgaris"
"32","gbM","TE.like",NA,NA,"Bvulgaris"
"33","TE.like","TE.like",1,NA,"Bvulgaris"
"34","Unmethylated","TE.like",NA,NA,"Bvulgaris"
"35","Unclassified","TE.like",NA,NA,"Bvulgaris"
"36","Genes","Unmethylated",0.622605741675187,0,"Bvulgaris"
"37","TEs","Unmethylated",0.430116846827845,0,"Bvulgaris"
"38","TE.nucleotidess","Unmethylated",0.350488109429166,0,"Bvulgaris"
"39","gbM","Unmethylated",0.190696286085638,0,"Bvulgaris"
"40","TE.like","Unmethylated",NA,NA,"Bvulgaris"
"41","Unmethylated","Unmethylated",1,NA,"Bvulgaris"
"42","Unclassified","Unmethylated",0.314853401192275,0,"Bvulgaris"
"43","Genes","Unclassified",0.677631141680737,0,"Bvulgaris"
"44","TEs","Unclassified",0.437805966969295,0,"Bvulgaris"
"45","TE.nucleotidess","Unclassified",0.33165597475035,0,"Bvulgaris"
"46","gbM","Unclassified",0.267658973578253,0,"Bvulgaris"
"47","TE.like","Unclassified",NA,NA,"Bvulgaris"
"48","Unmethylated","Unclassified",0.314853401192275,0,"Bvulgaris"
"49","Unclassified","Unclassified",1,NA,"Bvulgaris"
