,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Gorai.001G000400,wgd,Unmethylated,Gorai.009G069100,0.135553,0.415247,0.326439,8.62808e-08
2,Gorai.001G001500,wgd,Unclassified,Gorai.009G068400,0.0824805,0.594927,0.13864,1.0616e-26
3,Gorai.001G001600,wgd,gbM,Gorai.009G068300,0.235374,0.537331,0.438044,1.10663e-09
4,Gorai.001G001900,wgd,Unclassified,Gorai.009G067900,0.119549,0.330675,0.361531,1.61827e-09
5,Gorai.001G002000,wgd,gbM,Gorai.009G067800,0.165979,0.395336,0.419843,3.36437e-10
6,Gorai.001G002100,wgd,Unmethylated,Gorai.009G067700,0.693497,0.836969,0.828582,0.251581
7,Gorai.001G002200,wgd,Unmethylated,Gorai.009G066900,0.132054,0.707234,0.18672,1.6652e-22
8,Gorai.001G002300,wgd,gbM,Gorai.009G066800,0.161439,0.330135,0.489007,2.7979e-26
9,Gorai.001G002400,wgd,Unclassified,Gorai.013G233100,0.146649,0.852927,0.171936,9.08464e-16
10,Gorai.001G002500,wgd,Unmethylated,Gorai.010G065600,0.103313,0.978026,0.105634,5.09485e-48
11,Gorai.001G002600,wgd,teM,Gorai.010G065800,0.122295,0.669989,0.182533,4.77435e-32
12,Gorai.001G002700,wgd,Unclassified,Gorai.010G066400,0.101317,1.06572,0.0950688,1.29725e-95
13,Gorai.001G002800,wgd,Unmethylated,Gorai.009G022100,0.124361,0.634844,0.195892,1.45801e-26
14,Gorai.001G003200,wgd,Unmethylated,Gorai.009G022300,0.120186,0.919655,0.130686,3.40625e-57
15,Gorai.001G003300,wgd,gbM,Gorai.010G068500,0.0562255,0.414402,0.135679,4.74744e-29
16,Gorai.001G003600,wgd,Unmethylated,Gorai.009G022800,0.110692,0.490586,0.225633,6.74707e-34
17,Gorai.001G003700,wgd,gbM,Gorai.013G231000,0.0666586,0.490892,0.135791,9.72662e-24
18,Gorai.001G003800,wgd,NA,Gorai.009G023400,0.0637102,0.344718,0.184818,2.50892e-07
19,Gorai.001G003900,wgd,Unclassified,Gorai.009G023600,0.0628787,1.00625,0.062488,6.06048e-53
20,Gorai.001G004000,wgd,Unmethylated,Gorai.009G023700,0.0925499,0.685037,0.135102,1.03786e-71
21,Gorai.001G004100,wgd,teM,Gorai.009G023800,0.145543,1.1707,0.124322,8.38693e-50
22,Gorai.001G004200,wgd,gbM,Gorai.009G133300,0.466781,1.48903,0.31348,2.8349e-15
23,Gorai.001G004300,wgd,Unmethylated,Gorai.010G069600,0.0718966,0.68475,0.104997,1.24924e-49
24,Gorai.001G004600,wgd,Unmethylated,Gorai.009G133500,0.531551,1.1767,0.451729,0.00382565
25,Gorai.001G004700,wgd,Unmethylated,Gorai.010G069800,0.321768,0.750939,0.428488,0.00839336
26,Gorai.001G004800,wgd,Unclassified,Gorai.010G069900,0.158105,0.508932,0.31066,4.62666e-08
27,Gorai.001G004900,wgd,Unclassified,Gorai.010G070100,0.135034,0.937046,0.144106,1.47132e-06
28,Gorai.001G005000,wgd,Unmethylated,Gorai.009G024300,0.0834991,0.662391,0.126057,1.15375e-19
29,Gorai.001G005200,wgd,Unmethylated,Gorai.009G133700,0.569534,2.08092,0.273693,1.36381e-22
30,Gorai.001G005300,wgd,Unmethylated,Gorai.010G071200,0.493364,2.22277,0.221959,1.38909e-05
31,Gorai.001G005400,wgd,Unmethylated,Gorai.009G024900,0.241206,1.51984,0.158704,1.10966e-29
32,Gorai.001G005600,wgd,gbM,Gorai.013G230900,0.0627837,0.79249,0.0792234,1.24632e-57
33,Gorai.001G005700,wgd,gbM,Gorai.010G072000,0.11987,0.795622,0.150662,3.07089e-59
34,Gorai.001G005800,wgd,Unclassified,Gorai.013G230800,0.0785638,0.505463,0.155429,1.51543e-16
35,Gorai.001G005900,wgd,gbM,Gorai.010G072700,0.286494,0.682094,0.420022,8.71222e-15
36,Gorai.001G006000,wgd,gbM,Gorai.003G065200,0.304438,4.29207,0.0709304,4.24788e-77
37,Gorai.001G006300,wgd,Unmethylated,Gorai.010G108700,0.408693,2.46798,0.165598,1.33132e-10
38,Gorai.001G006400,wgd,Unmethylated,Gorai.010G073100,0.198415,1.04651,0.189598,2.74115e-47
39,Gorai.001G006500,wgd,gbM,Gorai.009G025900,0.179275,0.383135,0.467915,4.4916e-08
40,Gorai.001G006600,wgd,Unclassified,Gorai.009G026100,0.136022,0.505445,0.269114,1.19527e-14
41,Gorai.001G007000,wgd,Unmethylated,Gorai.009G135800,0.36499,1.72435,0.211668,1.71082e-18
42,Gorai.001G007200,wgd,gbM,Gorai.004G280900,0.0349262,0.646914,0.0539889,2.39764e-27
43,Gorai.001G007300,wgd,teM,Gorai.009G026800,0.149831,0.505406,0.296456,4.7284e-07
44,Gorai.001G007400,wgd,Unclassified,Gorai.010G074400,0.0523342,0.481707,0.108643,6.02203e-33
45,Gorai.001G007600,wgd,gbM,Gorai.010G074600,0.0687632,0.336388,0.204416,4.22204e-45
46,Gorai.001G007700,wgd,Unmethylated,Gorai.010G074800,0.23011,1.26157,0.1824,5.05222e-36
47,Gorai.001G007800,wgd,Unmethylated,Gorai.010G075100,0.102475,2.34345,0.0437281,1.60186e-120
48,Gorai.001G007900,wgd,gbM,Gorai.010G107300,0.41849,4.44812,0.0940823,1.91277e-75
49,Gorai.001G008100,wgd,Unmethylated,Gorai.003G063500,0.415389,2.45372,0.169289,8.79562e-20
50,Gorai.001G008200,wgd,Unmethylated,Gorai.009G027200,0.169604,1.43671,0.11805,9.25344e-81
51,Gorai.001G008600,wgd,Unmethylated,Gorai.001G026400,0.5142,1.9257,0.267019,1.03036e-09
52,Gorai.001G008700,wgd,Unmethylated,Gorai.010G105500,0.530253,1.71134,0.309847,3.93685e-09
53,Gorai.001G008900,wgd,gbM,Gorai.001G026200,0.0952521,2.10249,0.0453043,1.7519e-126
54,Gorai.001G009200,wgd,Unmethylated,Gorai.009G027800,0.107964,1.55353,0.0694957,2.49462e-62
55,Gorai.001G009300,wgd,Unclassified,Gorai.004G282000,0.157005,1.06875,0.146906,3.44983e-27
56,Gorai.001G009400,wgd,Unmethylated,Gorai.010G077800,0.0696182,0.740793,0.0939779,4.42964e-38
57,Gorai.001G009500,wgd,Unmethylated,Gorai.004G282100,0.0838335,0.557207,0.150453,3.07337e-06
58,Gorai.001G009600,wgd,Unmethylated,Gorai.003G061300,0.37766,2.6319,0.143493,1.58144e-13
59,Gorai.001G009800,wgd,Unmethylated,Gorai.009G028600,0.0813521,1.12222,0.0724922,2.1244e-61
60,Gorai.001G009900,wgd,Unmethylated,Gorai.001G024400,0.322771,4.10767,0.0785776,2.98932e-63
61,Gorai.001G010000,wgd,Unmethylated,Gorai.001G024300,0.345509,3.66517,0.0942681,1.42268e-29
62,Gorai.001G010300,wgd,gbM,Gorai.013G228900,0.0312986,0.446378,0.0701167,3.67215e-20
63,Gorai.001G010500,wgd,gbM,Gorai.010G081100,0.213351,0.65599,0.325236,4.4491e-25
64,Gorai.001G010600,wgd,gbM,Gorai.010G081200,0.128597,1.45252,0.0885337,1.40684e-15
65,Gorai.001G010700,wgd,Unmethylated,Gorai.009G030500,0.0720501,1.71751,0.0419504,3.83866e-70
66,Gorai.001G010900,wgd,gbM,Gorai.009G045900,0.618447,1.68418,0.36721,3.75514e-19
67,Gorai.001G011000,wgd,gbM,Gorai.001G023200,0.133275,1.78521,0.0746549,7.61028e-66
