"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Graimondii"
"2","TEs","Genes",-0.185152399473496,0,"Graimondii"
"3","TE.nucleotidess","Genes",-0.491362033609918,0,"Graimondii"
"4","gbM","Genes",0.674586051759195,0,"Graimondii"
"5","TE.like","Genes",NA,NA,"Graimondii"
"6","Unmethylated","Genes",0.848307604004556,0,"Graimondii"
"7","Unclassified","Genes",0.614569420325685,0,"Graimondii"
"8","Genes","TEs",-0.185152399473496,0,"Graimondii"
"9","TEs","TEs",1,NA,"Graimondii"
"10","TE.nucleotidess","TEs",0.805823517916559,0,"Graimondii"
"11","gbM","TEs",-0.137770519780145,0,"Graimondii"
"12","TE.like","TEs",NA,NA,"Graimondii"
"13","Unmethylated","TEs",-0.116886746252774,0,"Graimondii"
"14","Unclassified","TEs",-0.119304915360111,0,"Graimondii"
"15","Genes","TE.nucleotidess",-0.491362033609918,0,"Graimondii"
"16","TEs","TE.nucleotidess",0.805823517916559,0,"Graimondii"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Graimondii"
"18","gbM","TE.nucleotidess",-0.382526063989629,0,"Graimondii"
"19","TE.like","TE.nucleotidess",NA,NA,"Graimondii"
"20","Unmethylated","TE.nucleotidess",-0.383842209220215,0,"Graimondii"
"21","Unclassified","TE.nucleotidess",-0.313513494808848,0,"Graimondii"
"22","Genes","gbM",0.674586051759195,0,"Graimondii"
"23","TEs","gbM",-0.137770519780145,0,"Graimondii"
"24","TE.nucleotidess","gbM",-0.382526063989629,0,"Graimondii"
"25","gbM","gbM",1,NA,"Graimondii"
"26","TE.like","gbM",NA,NA,"Graimondii"
"27","Unmethylated","gbM",0.360660374063377,0,"Graimondii"
"28","Unclassified","gbM",0.338747656031385,0,"Graimondii"
"29","Genes","TE.like",NA,NA,"Graimondii"
"30","TEs","TE.like",NA,NA,"Graimondii"
"31","TE.nucleotidess","TE.like",NA,NA,"Graimondii"
"32","gbM","TE.like",NA,NA,"Graimondii"
"33","TE.like","TE.like",1,NA,"Graimondii"
"34","Unmethylated","TE.like",NA,NA,"Graimondii"
"35","Unclassified","TE.like",NA,NA,"Graimondii"
"36","Genes","Unmethylated",0.848307604004556,0,"Graimondii"
"37","TEs","Unmethylated",-0.116886746252774,0,"Graimondii"
"38","TE.nucleotidess","Unmethylated",-0.383842209220215,0,"Graimondii"
"39","gbM","Unmethylated",0.360660374063377,0,"Graimondii"
"40","TE.like","Unmethylated",NA,NA,"Graimondii"
"41","Unmethylated","Unmethylated",1,NA,"Graimondii"
"42","Unclassified","Unmethylated",0.380608624898689,0,"Graimondii"
"43","Genes","Unclassified",0.614569420325685,0,"Graimondii"
"44","TEs","Unclassified",-0.119304915360111,0,"Graimondii"
"45","TE.nucleotidess","Unclassified",-0.313513494808848,0,"Graimondii"
"46","gbM","Unclassified",0.338747656031385,0,"Graimondii"
"47","TE.like","Unclassified",NA,NA,"Graimondii"
"48","Unmethylated","Unclassified",0.380608624898689,0,"Graimondii"
"49","Unclassified","Unclassified",1,NA,"Graimondii"
