"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Pvulgaris"
"2","TEs","Genes",-0.473949403241563,0,"Pvulgaris"
"3","TE.nucleotidess","Genes",-0.639976138568934,0,"Pvulgaris"
"4","gbM","Genes",0.310765702177839,0,"Pvulgaris"
"5","TE.like","Genes",NA,NA,"Pvulgaris"
"6","Unmethylated","Genes",0.917734711686223,0,"Pvulgaris"
"7","Unclassified","Genes",0.361733873019863,0,"Pvulgaris"
"8","Genes","TEs",-0.473949403241563,0,"Pvulgaris"
"9","TEs","TEs",1,NA,"Pvulgaris"
"10","TE.nucleotidess","TEs",0.792070370433848,0,"Pvulgaris"
"11","gbM","TEs",-0.214915912878555,0,"Pvulgaris"
"12","TE.like","TEs",NA,NA,"Pvulgaris"
"13","Unmethylated","TEs",-0.452412278368004,0,"Pvulgaris"
"14","Unclassified","TEs",-0.234762714866771,0,"Pvulgaris"
"15","Genes","TE.nucleotidess",-0.639976138568934,0,"Pvulgaris"
"16","TEs","TE.nucleotidess",0.792070370433848,0,"Pvulgaris"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Pvulgaris"
"18","gbM","TE.nucleotidess",-0.270431747428947,0,"Pvulgaris"
"19","TE.like","TE.nucleotidess",NA,NA,"Pvulgaris"
"20","Unmethylated","TE.nucleotidess",-0.621715656770082,0,"Pvulgaris"
"21","Unclassified","TE.nucleotidess",-0.288057638591025,0,"Pvulgaris"
"22","Genes","gbM",0.310765702177839,0,"Pvulgaris"
"23","TEs","gbM",-0.214915912878555,0,"Pvulgaris"
"24","TE.nucleotidess","gbM",-0.270431747428947,0,"Pvulgaris"
"25","gbM","gbM",1,NA,"Pvulgaris"
"26","TE.like","gbM",NA,NA,"Pvulgaris"
"27","Unmethylated","gbM",0.170160653543041,0,"Pvulgaris"
"28","Unclassified","gbM",0.123257293085012,0,"Pvulgaris"
"29","Genes","TE.like",NA,NA,"Pvulgaris"
"30","TEs","TE.like",NA,NA,"Pvulgaris"
"31","TE.nucleotidess","TE.like",NA,NA,"Pvulgaris"
"32","gbM","TE.like",NA,NA,"Pvulgaris"
"33","TE.like","TE.like",1,NA,"Pvulgaris"
"34","Unmethylated","TE.like",NA,NA,"Pvulgaris"
"35","Unclassified","TE.like",NA,NA,"Pvulgaris"
"36","Genes","Unmethylated",0.917734711686223,0,"Pvulgaris"
"37","TEs","Unmethylated",-0.452412278368004,0,"Pvulgaris"
"38","TE.nucleotidess","Unmethylated",-0.621715656770082,0,"Pvulgaris"
"39","gbM","Unmethylated",0.170160653543041,0,"Pvulgaris"
"40","TE.like","Unmethylated",NA,NA,"Pvulgaris"
"41","Unmethylated","Unmethylated",1,NA,"Pvulgaris"
"42","Unclassified","Unmethylated",0.213783386546782,0,"Pvulgaris"
"43","Genes","Unclassified",0.361733873019863,0,"Pvulgaris"
"44","TEs","Unclassified",-0.234762714866771,0,"Pvulgaris"
"45","TE.nucleotidess","Unclassified",-0.288057638591025,0,"Pvulgaris"
"46","gbM","Unclassified",0.123257293085012,0,"Pvulgaris"
"47","TE.like","Unclassified",NA,NA,"Pvulgaris"
"48","Unmethylated","Unclassified",0.213783386546782,0,"Pvulgaris"
"49","Unclassified","Unclassified",1,NA,"Pvulgaris"
