,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Phvul.001G001500,wgd,Unmethylated,Phvul.009G021000,0.0698562,1.28871,0.0542062,2.16531e-87
2,Phvul.001G001700,wgd,Unmethylated,Phvul.009G020800,0.0886369,0.964066,0.0919407,7.48614e-78
3,Phvul.001G002200,wgd,Unmethylated,Phvul.009G019900,0.255175,1.5143,0.16851,1.08083e-23
4,Phvul.001G003400,wgd,Unmethylated,Phvul.009G019300,0.155624,2.02649,0.0767947,6.19402e-21
5,Phvul.001G003600,wgd,Unmethylated,Phvul.009G019100,0.0671162,1.35532,0.0495207,2.90596e-70
6,Phvul.001G003700,wgd,Unmethylated,Phvul.009G019000,0.0921775,1.06853,0.0862655,2.80884e-26
7,Phvul.001G004033,wgd,Unmethylated,Phvul.009G018800,0.244483,1.57686,0.155045,6.08373e-26
8,Phvul.001G004200,wgd,Unmethylated,Phvul.009G018100,0.505374,4.0816,0.123817,9.6844e-34
9,Phvul.001G004800,wgd,Unmethylated,Phvul.009G017300,0.0274642,1.9989,0.0137397,4.14494e-125
10,Phvul.001G004900,wgd,Unmethylated,Phvul.009G017500,0.208077,0.72273,0.287904,5.40493e-23
11,Phvul.001G005000,wgd,Unmethylated,Phvul.009G017700,0.179688,1.55657,0.115439,2.97572e-37
12,Phvul.001G005300,wgd,Unmethylated,Phvul.009G017800,0.250071,3.17194,0.0788385,1.7327e-24
13,Phvul.001G005400,wgd,gbM,Phvul.009G009400,0.240836,0.841334,0.286255,3.61301e-33
14,Phvul.001G005800,wgd,Unmethylated,Phvul.009G009600,0.500759,1.49577,0.334784,2.51873e-08
15,Phvul.001G006300,wgd,teM,Phvul.009G016800,0.125008,1.22818,0.101783,6.62024e-14
16,Phvul.001G006800,wgd,Unmethylated,Phvul.009G016700,0.324568,0.801815,0.404792,1.64405e-14
17,Phvul.001G007300,wgd,Unmethylated,Phvul.009G016200,0.123562,1.04866,0.117828,5.22006e-26
18,Phvul.001G007800,wgd,Unmethylated,Phvul.009G016000,0.0749127,0.624423,0.119971,2.67389e-20
19,Phvul.001G008000,wgd,Unmethylated,Phvul.009G015700,0.155755,0.64153,0.242787,2.05449e-49
20,Phvul.001G008100,wgd,Unmethylated,Phvul.011G038000,0.284419,2.53039,0.112401,5.78047e-17
21,Phvul.001G008400,wgd,Unmethylated,Phvul.009G015500,0.0920339,1.84304,0.049936,1.95336e-65
22,Phvul.001G009000,wgd,Unmethylated,Phvul.011G038200,0.355551,4.43199,0.0802239,2.83043e-69
23,Phvul.001G009200,wgd,Unmethylated,Phvul.009G014800,0.196072,2.17946,0.0899639,1.74022e-83
24,Phvul.001G009400,wgd,Unmethylated,Phvul.009G014600,0.110518,1.07394,0.102908,1.41232e-41
25,Phvul.001G009600,wgd,NA,Phvul.009G014200,0.376652,1.20761,0.3119,4.39648e-05
26,Phvul.001G009700,wgd,Unmethylated,Phvul.009G004200,0.392129,3.72699,0.105213,2.19519e-37
