"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Pxbretschneideri"
"2","TEs","Genes",-0.0998422540132615,0,"Pxbretschneideri"
"3","TE.nucleotidess","Genes",-0.323735969757745,0,"Pxbretschneideri"
"4","gbM","Genes",0.648874151283733,0,"Pxbretschneideri"
"5","teM","Genes",0.264552057608896,0,"Pxbretschneideri"
"6","unM","Genes",0.797730595795877,0,"Pxbretschneideri"
"7","Unclassified","Genes",0.80879655557527,0,"Pxbretschneideri"
"8","Genes","TEs",-0.0998422540132615,0,"Pxbretschneideri"
"9","TEs","TEs",1,NA,"Pxbretschneideri"
"10","TE.nucleotidess","TEs",0.849768417966138,0,"Pxbretschneideri"
"11","gbM","TEs",-0.0933568276707743,0,"Pxbretschneideri"
"12","teM","TEs",0.045005672385104,2.3025008719646e-06,"Pxbretschneideri"
"13","unM","TEs",-0.0454037915759462,1.8724905033185e-06,"Pxbretschneideri"
"14","Unclassified","TEs",-0.0966607284204411,0,"Pxbretschneideri"
"15","Genes","TE.nucleotidess",-0.323735969757745,0,"Pxbretschneideri"
"16","TEs","TE.nucleotidess",0.849768417966138,0,"Pxbretschneideri"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Pxbretschneideri"
"18","gbM","TE.nucleotidess",-0.232254681482586,0,"Pxbretschneideri"
"19","teM","TE.nucleotidess",-0.00738021303816015,0.438680591460881,"Pxbretschneideri"
"20","unM","TE.nucleotidess",-0.252057460378058,0,"Pxbretschneideri"
"21","Unclassified","TE.nucleotidess",-0.271631853877553,0,"Pxbretschneideri"
"22","Genes","gbM",0.648874151283733,0,"Pxbretschneideri"
"23","TEs","gbM",-0.0933568276707743,0,"Pxbretschneideri"
"24","TE.nucleotidess","gbM",-0.232254681482586,0,"Pxbretschneideri"
"25","gbM","gbM",1,NA,"Pxbretschneideri"
"26","teM","gbM",0.130081801564958,0,"Pxbretschneideri"
"27","unM","gbM",0.446649240384285,0,"Pxbretschneideri"
"28","Unclassified","gbM",0.543875906768552,0,"Pxbretschneideri"
"29","Genes","teM",0.264552057608896,0,"Pxbretschneideri"
"30","TEs","teM",0.045005672385104,2.3025008719646e-06,"Pxbretschneideri"
"31","TE.nucleotidess","teM",-0.00738021303816015,0.438680591460881,"Pxbretschneideri"
"32","gbM","teM",0.130081801564958,0,"Pxbretschneideri"
"33","teM","teM",1,NA,"Pxbretschneideri"
"34","unM","teM",0.165886791112206,0,"Pxbretschneideri"
"35","Unclassified","teM",0.174673822044842,0,"Pxbretschneideri"
"36","Genes","unM",0.797730595795877,0,"Pxbretschneideri"
"37","TEs","unM",-0.0454037915759462,1.8724905033185e-06,"Pxbretschneideri"
"38","TE.nucleotidess","unM",-0.252057460378058,0,"Pxbretschneideri"
"39","gbM","unM",0.446649240384285,0,"Pxbretschneideri"
"40","teM","unM",0.165886791112206,0,"Pxbretschneideri"
"41","unM","unM",1,NA,"Pxbretschneideri"
"42","Unclassified","unM",0.578837934633375,0,"Pxbretschneideri"
"43","Genes","Unclassified",0.80879655557527,0,"Pxbretschneideri"
"44","TEs","Unclassified",-0.0966607284204411,0,"Pxbretschneideri"
"45","TE.nucleotidess","Unclassified",-0.271631853877553,0,"Pxbretschneideri"
"46","gbM","Unclassified",0.543875906768552,0,"Pxbretschneideri"
"47","teM","Unclassified",0.174673822044842,0,"Pxbretschneideri"
"48","unM","Unclassified",0.578837934633375,0,"Pxbretschneideri"
"49","Unclassified","Unclassified",1,NA,"Pxbretschneideri"
