,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,evm.TU.supercontig_0.160,wgd,teM,NA,NA,NA,NA,NA
2,evm.TU.supercontig_0.168,wgd,teM,evm.TU.supercontig_24.53,0.489926,2.86568,0.170963,1.5085e-09
3,evm.TU.supercontig_0.176,wgd,teM,evm.TU.supercontig_24.68,0.454636,3.10714,0.14632,1.08699e-10
4,evm.TU.supercontig_0.188,wgd,teM,evm.TU.supercontig_24.72,0.540828,3.47083,0.155821,2.38091e-17
5,evm.TU.supercontig_0.189,wgd,teM,evm.TU.supercontig_24.80,0.364277,0.492981,0.738927,0.55911
6,evm.TU.supercontig_0.191,wgd,teM,evm.TU.supercontig_24.81,0.419175,1.70146,0.246362,9.59187e-11
7,evm.TU.supercontig_1.101,wgd,gbM,evm.TU.supercontig_94.5,0.122779,1.85398,0.0662245,8.66151e-53
8,evm.TU.supercontig_1.103,wgd,Unclassified,evm.TU.supercontig_94.8,0.253136,2.02149,0.125222,2.11979e-25
9,evm.TU.supercontig_1.105,wgd,Unmethylated,evm.TU.supercontig_14.159,0.663927,3.80436,0.174517,1.30561e-21
10,evm.TU.supercontig_1.106,wgd,gbM,evm.TU.supercontig_14.160,0.638788,2.33903,0.273099,1.01213e-14
11,evm.TU.supercontig_1.107,wgd,gbM,evm.TU.supercontig_94.20,0.168743,2.92933,0.0576046,1.29309e-76
12,evm.TU.supercontig_1.118,wgd,Unmethylated,evm.TU.supercontig_94.45,0.381056,2.75022,0.138555,1.86451e-19
13,evm.TU.supercontig_1.120,wgd,gbM,evm.TU.supercontig_14.170,0.261472,1.73624,0.150597,1.17555e-30
14,evm.TU.supercontig_1.126,wgd,Unmethylated,evm.TU.supercontig_94.57,0.555472,2.91796,0.190363,2.93896e-07
15,evm.TU.supercontig_1.138,wgd,gbM,evm.TU.supercontig_94.73,0.276668,1.94126,0.14252,9.4258e-13
16,evm.TU.supercontig_1.154,wgd,Unmethylated,evm.TU.supercontig_14.208,0.218535,2.53538,0.0861941,5.07128e-54
17,evm.TU.supercontig_1.155,wgd,Unmethylated,evm.TU.supercontig_14.209,0.199845,4.31729,0.0462896,7.01196e-83
18,evm.TU.supercontig_1.162,wgd,Unmethylated,evm.TU.supercontig_14.225,0.477685,1.49746,0.318996,1.548e-09
19,evm.TU.supercontig_1.172,wgd,gbM,evm.TU.supercontig_14.244,0.211398,2.1248,0.099491,1.77044e-69
20,evm.TU.supercontig_1.293,wgd,gbM,evm.TU.supercontig_114.59,0.23163,1.55723,0.148745,1.45467e-77
21,evm.TU.supercontig_1.295,wgd,Unclassified,evm.TU.supercontig_114.36,0.271732,5.36568,0.0506426,2.99345e-16
22,evm.TU.supercontig_1.305,wgd,Unmethylated,evm.TU.supercontig_114.19,0.202284,4.69363,0.0430976,1.76307e-168
23,evm.TU.supercontig_1.311,wgd,gbM,evm.TU.supercontig_114.14,0.53613,1.78501,0.300352,4.07654e-14
24,evm.TU.supercontig_1.312,wgd,Unmethylated,evm.TU.supercontig_114.13,0.39842,2.49306,0.159811,8.46589e-26
25,evm.TU.supercontig_1.313,wgd,gbM,evm.TU.supercontig_114.11,0.160266,1.61341,0.0993335,3.83674e-76
26,evm.TU.supercontig_1.317,wgd,gbM,evm.TU.supercontig_114.9,0.523895,2.25345,0.232485,1.09565e-21
27,evm.TU.supercontig_1.328,wgd,Unmethylated,evm.TU.supercontig_114.3,0.588607,1.46516,0.401735,1.40762e-07
28,evm.TU.supercontig_1.330,wgd,Unmethylated,evm.TU.supercontig_114.1,0.357043,1.68131,0.212361,1.17418e-07
29,evm.TU.supercontig_1.351,wgd,gbM,evm.TU.supercontig_190.39,0.136236,3.92794,0.0346837,3.39363e-57
30,evm.TU.supercontig_1.360,wgd,gbM,evm.TU.supercontig_190.29,0.398782,4.1177,0.096846,8.16706e-38
31,evm.TU.supercontig_1.363,wgd,gbM,evm.TU.supercontig_190.26,0.00328739,1.20164,0.00273576,2.5826e-34
32,evm.TU.supercontig_1.364,wgd,gbM,evm.TU.supercontig_190.21,0.0590004,1.96698,0.0299955,2.12049e-28
33,evm.TU.supercontig_1.381,wgd,gbM,evm.TU.supercontig_190.12,0.197372,2.02828,0.0973101,1.84407e-55
34,evm.TU.supercontig_1.382,wgd,Unmethylated,evm.TU.supercontig_190.11,NA,3.29852,3.41847e-11,NA
35,evm.TU.supercontig_1.388,wgd,gbM,evm.TU.supercontig_190.9,0.053234,4.25327,0.012516,2.99355e-71
36,evm.TU.supercontig_1.390,wgd,gbM,evm.TU.supercontig_190.5,0.0940617,0.875158,0.10748,2.15004e-16
37,evm.TU.supercontig_1.391,wgd,gbM,evm.TU.supercontig_190.2,0.164876,2.0649,0.079847,1.7478e-81
38,evm.TU.supercontig_1.401,wgd,gbM,evm.TU.supercontig_81.159,0.0133495,1.92741,0.00692612,7.44e-128
39,evm.TU.supercontig_1.402,wgd,Unmethylated,evm.TU.supercontig_81.157,0.372076,3.82664,0.0972329,1.00977e-31
40,evm.TU.supercontig_1.407,wgd,Unmethylated,evm.TU.supercontig_81.143,0.352765,4.30702,0.0819047,1.13752e-65
