"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Bdistachyon"
"2","TEs","Genes",-0.370713692653017,0,"Bdistachyon"
"3","TE.nucleotidess","Genes",-0.57215405493636,0,"Bdistachyon"
"4","gbM","Genes",0.536205611584274,0,"Bdistachyon"
"5","teM","Genes",0.37586502536185,0,"Bdistachyon"
"6","unM","Genes",0.731043780869224,0,"Bdistachyon"
"7","Unclassified","Genes",0.493559852162652,0,"Bdistachyon"
"8","Genes","TEs",-0.370713692653017,0,"Bdistachyon"
"9","TEs","TEs",1,NA,"Bdistachyon"
"10","TE.nucleotidess","TEs",0.574994548379344,0,"Bdistachyon"
"11","gbM","TEs",-0.315832517365054,0,"Bdistachyon"
"12","teM","TEs",-0.0139426115767955,0.304404119706153,"Bdistachyon"
"13","unM","TEs",-0.265666360103181,0,"Bdistachyon"
"14","Unclassified","TEs",-0.216188683796822,0,"Bdistachyon"
"15","Genes","TE.nucleotidess",-0.57215405493636,0,"Bdistachyon"
"16","TEs","TE.nucleotidess",0.574994548379344,0,"Bdistachyon"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Bdistachyon"
"18","gbM","TE.nucleotidess",-0.433067204256024,0,"Bdistachyon"
"19","teM","TE.nucleotidess",-0.0726775206349275,8.30517692396171e-08,"Bdistachyon"
"20","unM","TE.nucleotidess",-0.440419256767122,0,"Bdistachyon"
"21","Unclassified","TE.nucleotidess",-0.327784089111724,0,"Bdistachyon"
"22","Genes","gbM",0.536205611584274,0,"Bdistachyon"
"23","TEs","gbM",-0.315832517365054,0,"Bdistachyon"
"24","TE.nucleotidess","gbM",-0.433067204256024,0,"Bdistachyon"
"25","gbM","gbM",1,NA,"Bdistachyon"
"26","teM","gbM",0.00838189861700665,0.536967836356083,"Bdistachyon"
"27","unM","gbM",0.122599942063392,0,"Bdistachyon"
"28","Unclassified","gbM",0.145994409390978,0,"Bdistachyon"
"29","Genes","teM",0.37586502536185,0,"Bdistachyon"
"30","TEs","teM",-0.0139426115767955,0.304404119706153,"Bdistachyon"
"31","TE.nucleotidess","teM",-0.0726775206349275,8.30517692396171e-08,"Bdistachyon"
"32","gbM","teM",0.00838189861700665,0.536967836356083,"Bdistachyon"
"33","teM","teM",1,NA,"Bdistachyon"
"34","unM","teM",0.0472955763519814,0.000490946925858271,"Bdistachyon"
"35","Unclassified","teM",0.058243737737586,1.75670791580096e-05,"Bdistachyon"
"36","Genes","unM",0.731043780869224,0,"Bdistachyon"
"37","TEs","unM",-0.265666360103181,0,"Bdistachyon"
"38","TE.nucleotidess","unM",-0.440419256767122,0,"Bdistachyon"
"39","gbM","unM",0.122599942063392,0,"Bdistachyon"
"40","teM","unM",0.0472955763519814,0.000490946925858271,"Bdistachyon"
"41","unM","unM",1,NA,"Bdistachyon"
"42","Unclassified","unM",0.154620302094104,0,"Bdistachyon"
"43","Genes","Unclassified",0.493559852162652,0,"Bdistachyon"
"44","TEs","Unclassified",-0.216188683796822,0,"Bdistachyon"
"45","TE.nucleotidess","Unclassified",-0.327784089111724,0,"Bdistachyon"
"46","gbM","Unclassified",0.145994409390978,0,"Bdistachyon"
"47","teM","Unclassified",0.058243737737586,1.75670791580096e-05,"Bdistachyon"
"48","unM","Unclassified",0.154620302094104,0,"Bdistachyon"
"49","Unclassified","Unclassified",1,NA,"Bdistachyon"
