"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Mtruncatula"
"2","TEs","Genes",0.72230909636141,0,"Mtruncatula"
"3","TE.nucleotidess","Genes",0.449013427403261,0,"Mtruncatula"
"4","gbM","Genes",0.69954871231112,0,"Mtruncatula"
"5","teM","Genes",0.521187386384214,0,"Mtruncatula"
"6","unM","Genes",0.654136054395384,0,"Mtruncatula"
"7","Unclassified","Genes",0.603893075595318,0,"Mtruncatula"
"8","Genes","TEs",0.72230909636141,0,"Mtruncatula"
"9","TEs","TEs",1,NA,"Mtruncatula"
"10","TE.nucleotidess","TEs",0.745781589312889,0,"Mtruncatula"
"11","gbM","TEs",0.452156232786578,0,"Mtruncatula"
"12","teM","TEs",0.460555859369396,0,"Mtruncatula"
"13","unM","TEs",0.470110300769939,0,"Mtruncatula"
"14","Unclassified","TEs",0.398326170296287,0,"Mtruncatula"
"15","Genes","TE.nucleotidess",0.449013427403261,0,"Mtruncatula"
"16","TEs","TE.nucleotidess",0.745781589312889,0,"Mtruncatula"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Mtruncatula"
"18","gbM","TE.nucleotidess",0.161101095168007,0,"Mtruncatula"
"19","teM","TE.nucleotidess",0.354362366856944,0,"Mtruncatula"
"20","unM","TE.nucleotidess",0.221912193901654,0,"Mtruncatula"
"21","Unclassified","TE.nucleotidess",0.198978994251187,0,"Mtruncatula"
"22","Genes","gbM",0.69954871231112,0,"Mtruncatula"
"23","TEs","gbM",0.452156232786578,0,"Mtruncatula"
"24","TE.nucleotidess","gbM",0.161101095168007,0,"Mtruncatula"
"25","gbM","gbM",1,NA,"Mtruncatula"
"26","teM","gbM",0.187768951432483,0,"Mtruncatula"
"27","unM","gbM",0.3612123598484,0,"Mtruncatula"
"28","Unclassified","gbM",0.356100267529905,0,"Mtruncatula"
"29","Genes","teM",0.521187386384214,0,"Mtruncatula"
"30","TEs","teM",0.460555859369396,0,"Mtruncatula"
"31","TE.nucleotidess","teM",0.354362366856944,0,"Mtruncatula"
"32","gbM","teM",0.187768951432483,0,"Mtruncatula"
"33","teM","teM",1,NA,"Mtruncatula"
"34","unM","teM",0.172953042331547,0,"Mtruncatula"
"35","Unclassified","teM",0.213401319638497,0,"Mtruncatula"
"36","Genes","unM",0.654136054395384,0,"Mtruncatula"
"37","TEs","unM",0.470110300769939,0,"Mtruncatula"
"38","TE.nucleotidess","unM",0.221912193901654,0,"Mtruncatula"
"39","gbM","unM",0.3612123598484,0,"Mtruncatula"
"40","teM","unM",0.172953042331547,0,"Mtruncatula"
"41","unM","unM",1,NA,"Mtruncatula"
"42","Unclassified","unM",0.333873787363952,0,"Mtruncatula"
"43","Genes","Unclassified",0.603893075595318,0,"Mtruncatula"
"44","TEs","Unclassified",0.398326170296287,0,"Mtruncatula"
"45","TE.nucleotidess","Unclassified",0.198978994251187,0,"Mtruncatula"
"46","gbM","Unclassified",0.356100267529905,0,"Mtruncatula"
"47","teM","Unclassified",0.213401319638497,0,"Mtruncatula"
"48","unM","Unclassified",0.333873787363952,0,"Mtruncatula"
"49","Unclassified","Unclassified",1,NA,"Mtruncatula"
