,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,MELO3C000043.2,wgd,NA,MELO3C028020.2,0.0990925,0.164249,0.603306,0.303266
2,MELO3C000047.2,wgd,Unmethylated,MELO3C008554.2,0.231352,1.17453,0.196975,2.5169e-21
3,MELO3C000059.2,wgd,NA,MELO3C027634.2,0.214372,0.293735,0.729813,0.504476
4,MELO3C000067.2,wgd,teM,MELO3C028046.2,0.605836,3.26852,0.185355,7.54311e-20
5,MELO3C000082.2,wgd,teM,MELO3C029967.2,0.133002,0.0449892,2.95631,0.401376
6,MELO3C000084.2,wgd,teM,MELO3C000317.2,0.0280737,0.017096,1.64212,0.819489
7,MELO3C000086.2,wgd,teM,MELO3C027159.2,0.126388,0.377586,0.334727,1.11548e-05
8,MELO3C000089.2,wgd,teM,MELO3C020385.2,NA,NA,NA,NA
9,MELO3C000090.2,wgd,NA,MELO3C022700.2,0.186684,0.454853,0.410427,0.0361093
10,MELO3C000109.2,wgd,Unmethylated,MELO3C027418.2,0.16908,1.06009,0.159495,1.66934e-13
11,MELO3C000130.2,wgd,Unmethylated,MELO3C027735.2,NA,NA,NA,NA
12,MELO3C000134.2,wgd,teM,MELO3C000620.2,0.108603,0.837242,0.129715,1.51053e-23
13,MELO3C000141.2,wgd,teM,MELO3C027923.2,0.0480665,NA,NA,NA
14,MELO3C000149.2,wgd,NA,MELO3C000787.2,0.0142975,0.0414148,0.345226,0.0667774
15,MELO3C000175.2,wgd,NA,MELO3C027709.2,0.0241244,0.0756442,0.318919,0.0450628
16,MELO3C000193.2,wgd,NA,MELO3C027703.2,0.100607,0.0494774,2.0334,0.54846
17,MELO3C000196.2,wgd,NA,MELO3C027844.2,NA,NA,NA,NA
18,MELO3C000236.2,wgd,NA,MELO3C029968.2,0.147247,0.125253,1.1756,0.520121
19,MELO3C000242.2,wgd,teM,MELO3C027847.2,0.00773273,0.0607796,0.127226,0.117125
20,MELO3C000295.2,wgd,teM,MELO3C027291.2,0.0814787,0.137004,0.594717,0.171848
21,MELO3C000317.2,wgd,NA,MELO3C000084.2,0.0280737,0.017096,1.64212,0.819489
22,MELO3C000319.2,wgd,Unmethylated,MELO3C027656.2,0.159584,0.118854,1.34268,0.587424
23,MELO3C000336.2,wgd,teM,MELO3C028238.2,0.997725,3.8302,0.260489,3.42783e-10
24,MELO3C000340.2,wgd,NA,MELO3C001768.2,0.21913,2.20121,0.0995495,0
25,MELO3C000387.2,wgd,teM,MELO3C000722.2,0.0567556,0.12309,0.46109,0.0375705
26,MELO3C000409.2,wgd,teM,MELO3C000816.2,0.122332,0.604446,0.202386,5.31104e-14
