"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Cmelo"
"2","TEs","Genes",-0.291788946070326,0,"Cmelo"
"3","TE.nucleotidess","Genes",-0.284325618008389,0,"Cmelo"
"4","gbM","Genes",0.425786399253463,0,"Cmelo"
"5","teM","Genes",0.367150917573336,0,"Cmelo"
"6","unM","Genes",0.704685965207067,0,"Cmelo"
"7","Unclassified","Genes",0.447480106199584,0,"Cmelo"
"8","Genes","TEs",-0.291788946070326,0,"Cmelo"
"9","TEs","TEs",1,NA,"Cmelo"
"10","TE.nucleotidess","TEs",0.947419070651978,0,"Cmelo"
"11","gbM","TEs",-0.283582471017375,0,"Cmelo"
"12","teM","TEs",0.295465121717788,0,"Cmelo"
"13","unM","TEs",-0.429833465526096,0,"Cmelo"
"14","Unclassified","TEs",-0.246574067109897,0,"Cmelo"
"15","Genes","TE.nucleotidess",-0.284325618008389,0,"Cmelo"
"16","TEs","TE.nucleotidess",0.947419070651978,0,"Cmelo"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Cmelo"
"18","gbM","TE.nucleotidess",-0.279617887101125,0,"Cmelo"
"19","teM","TE.nucleotidess",0.309454822334055,0,"Cmelo"
"20","unM","TE.nucleotidess",-0.419679737251761,0,"Cmelo"
"21","Unclassified","TE.nucleotidess",-0.245405941088273,0,"Cmelo"
"22","Genes","gbM",0.425786399253463,0,"Cmelo"
"23","TEs","gbM",-0.283582471017375,0,"Cmelo"
"24","TE.nucleotidess","gbM",-0.279617887101125,0,"Cmelo"
"25","gbM","gbM",1,NA,"Cmelo"
"26","teM","gbM",-0.114459729373172,0,"Cmelo"
"27","unM","gbM",0.257879279859575,0,"Cmelo"
"28","Unclassified","gbM",0.181032345199248,0,"Cmelo"
"29","Genes","teM",0.367150917573336,0,"Cmelo"
"30","TEs","teM",0.295465121717788,0,"Cmelo"
"31","TE.nucleotidess","teM",0.309454822334055,0,"Cmelo"
"32","gbM","teM",-0.114459729373172,0,"Cmelo"
"33","teM","teM",1,NA,"Cmelo"
"34","unM","teM",-0.168908777485954,0,"Cmelo"
"35","Unclassified","teM",-0.0858055155005436,3.99680288865056e-15,"Cmelo"
"36","Genes","unM",0.704685965207067,0,"Cmelo"
"37","TEs","unM",-0.429833465526096,0,"Cmelo"
"38","TE.nucleotidess","unM",-0.419679737251761,0,"Cmelo"
"39","gbM","unM",0.257879279859575,0,"Cmelo"
"40","teM","unM",-0.168908777485954,0,"Cmelo"
"41","unM","unM",1,NA,"Cmelo"
"42","Unclassified","unM",0.292505300757222,0,"Cmelo"
"43","Genes","Unclassified",0.447480106199584,0,"Cmelo"
"44","TEs","Unclassified",-0.246574067109897,0,"Cmelo"
"45","TE.nucleotidess","Unclassified",-0.245405941088273,0,"Cmelo"
"46","gbM","Unclassified",0.181032345199248,0,"Cmelo"
"47","teM","Unclassified",-0.0858055155005436,3.99680288865056e-15,"Cmelo"
"48","unM","Unclassified",0.292505300757222,0,"Cmelo"
"49","Unclassified","Unclassified",1,NA,"Cmelo"
