Feature	Duplication
Medtr0001s0070	dispersed
Medtr0098s0090	dispersed
Medtr0111s0070	dispersed
Medtr0665s0030	dispersed
Medtr1g053175	dispersed
Medtr1g059490	dispersed
Medtr1g108333	dispersed
Medtr2g018005	dispersed
Medtr5g058210	dispersed
Medtr6g046587	dispersed
Medtr6g463840	dispersed
Medtr8g442690	dispersed
Medtr8g467090	dispersed
Medtr0001s0100	dispersed
Medtr4g049300	dispersed
Medtr0001s0120	dispersed
Medtr0009s0270	dispersed
Medtr0032s0190	dispersed
Medtr0123s0010	dispersed
Medtr0138s0070	dispersed
Medtr0211s0060	dispersed
Medtr0230s0040	dispersed
Medtr0315s0080	dispersed
Medtr0351s0020	dispersed
Medtr0566s0010	dispersed
Medtr1g015677	dispersed
Medtr2g059760	dispersed
Medtr2g460960	dispersed
Medtr2g461420	dispersed
Medtr3g048817	dispersed
Medtr6g060620	dispersed
Medtr7g014345	dispersed
Medtr7g034010	dispersed
Medtr0001s0160	dispersed
Medtr8g442440	dispersed
Medtr0001s0200	dispersed
Medtr0009s0040	dispersed
Medtr0017s0190	dispersed
Medtr0061s0090	dispersed
Medtr0432s0030	dispersed
Medtr1350s0010	dispersed
Medtr1g032320	dispersed
Medtr2g056180	dispersed
Medtr3g040610	dispersed
Medtr4g035960	dispersed
Medtr6g461940	dispersed
Medtr7g007030	dispersed
Medtr7g037240	dispersed
Medtr7g059490	dispersed
Medtr0001s0360	dispersed
Medtr0193s0090	dispersed
Medtr0197s0010	dispersed
Medtr0247s0040	dispersed
Medtr7g017260	dispersed
Medtr8g060940	dispersed
Medtr0001s0380	dispersed
Medtr4g062300	dispersed
Medtr7g015160	dispersed
Medtr0001s0510	dispersed
Medtr1g034510	dispersed
Medtr2g438830	dispersed
Medtr3g036800	dispersed
Medtr3g448970	dispersed
Medtr4g068447	dispersed
Medtr5g056560	dispersed
Medtr5g065315	dispersed
Medtr5g090360	dispersed
Medtr7g011640	dispersed
Medtr7g071030	dispersed
Medtr0001s0570	dispersed
Medtr5g007180	dispersed
Medtr7g116160	dispersed
Medtr0001s0580	dispersed
Medtr1g116160	dispersed
Medtr2g058750	dispersed
Medtr3g032490	dispersed
Medtr5g024860	dispersed
Medtr6g044380	dispersed
Medtr8g008790	dispersed
Medtr0001s0660	dispersed
Medtr5g045710	dispersed
Medtr0001s0700	dispersed
Medtr0012s0240	dispersed
Medtr0029s0220	dispersed
Medtr0053s0040	dispersed
Medtr0060s0110	dispersed
Medtr0091s0050	dispersed
Medtr2g460950	dispersed
Medtr3g035270	dispersed
Medtr3g044803	dispersed
Medtr3g450150	dispersed
Medtr6g078050	dispersed
Medtr8g028605	dispersed
Medtr8g464510	dispersed
Medtr0002s0040	dispersed
Medtr0002s1060	dispersed
Medtr0263s0020	dispersed
Medtr0443s0040	dispersed
Medtr1457s0010	dispersed
Medtr8g046730	dispersed
Medtr0002s0050	dispersed
Medtr4g085560	dispersed
Medtr0002s0210	dispersed
Medtr4g006090	dispersed
Medtr6g042190	dispersed
Medtr0002s0280	dispersed
Medtr0625s0020	dispersed
Medtr0002s0300	dispersed
Medtr4g103280	dispersed
Medtr0002s0350	dispersed
Medtr2g098600	dispersed
Medtr4g047920	dispersed
Medtr0002s0420	dispersed
Medtr3g008370	dispersed
Medtr4g022700	dispersed
Medtr4g073360	dispersed
Medtr5g094930	dispersed
Medtr6g033745	dispersed
Medtr6g077905	dispersed
Medtr7g016660	dispersed
Medtr7g026870	dispersed
Medtr8g014470	dispersed
Medtr8g056790	dispersed
Medtr0002s0540	dispersed
Medtr1g109420	dispersed
Medtr4g071050	dispersed
Medtr0002s0550	dispersed
Medtr0212s0040	dispersed
Medtr2g008350	dispersed
Medtr2g020310	dispersed
Medtr3g108390	dispersed
Medtr3g108400	dispersed
Medtr4g079170	dispersed
Medtr0002s0770	dispersed
Medtr8g061130	dispersed
Medtr0002s0860	dispersed
Medtr0225s0020	dispersed
Medtr0002s0880	dispersed
Medtr0043s0050	dispersed
Medtr0912s0020	dispersed
Medtr3g011980	dispersed
Medtr3g040600	dispersed
Medtr3g081050	dispersed
Medtr3g104590	dispersed
Medtr3g462420	dispersed
Medtr4g056980	dispersed
Medtr4g060705	dispersed
Medtr4g076130	dispersed
Medtr4g094385	dispersed
Medtr6g013950	dispersed
Medtr6g033030	dispersed
Medtr6g079500	dispersed
Medtr6g088675	dispersed
Medtr7g065810	dispersed
Medtr8g058405	dispersed
Medtr0002s0890	dispersed
Medtr1g094000	dispersed
Medtr1g094010	dispersed
Medtr0002s0930	dispersed
Medtr1g041215	dispersed
Medtr3g010640	dispersed
Medtr0002s0960	dispersed
Medtr0217s0080	dispersed
Medtr6g033990	dispersed
Medtr6g053050	dispersed
Medtr7g028855	dispersed
Medtr0002s0990	dispersed
Medtr0505s0020	dispersed
Medtr6g069060	dispersed
Medtr0002s1270	dispersed
Medtr0057s0200	dispersed
Medtr0462s0020	dispersed
Medtr2g023630	dispersed
Medtr2g037270	dispersed
Medtr2g086200	dispersed
Medtr2g092960	dispersed
Medtr3g011560	dispersed
Medtr3g028430	dispersed
Medtr4g048180	dispersed
Medtr5g020725	dispersed
Medtr5g077900	dispersed
Medtr6g010930	dispersed
Medtr7g046380	dispersed
Medtr8g017000	dispersed
Medtr8g051620	dispersed
Medtr0003s0010	dispersed
Medtr7g046367	dispersed
Medtr0003s0080	dispersed
Medtr6g074120	dispersed
Medtr0003s0160	dispersed
Medtr0412s0010	dispersed
Medtr0439s0040	dispersed
Medtr0758s0030	dispersed
Medtr1g052045	dispersed
Medtr1g052330	dispersed
Medtr3g049870	dispersed
Medtr3g408370	dispersed
Medtr5g070400	dispersed
Medtr5g073300	dispersed
Medtr6g016455	dispersed
Medtr7g038870	dispersed
Medtr7g046960	dispersed
Medtr8g058830	dispersed
Medtr0003s0280	dispersed
Medtr1g050372	dispersed
Medtr4g104400	dispersed
Medtr0003s0290	dispersed
Medtr1g043690	dispersed
Medtr1g054840	dispersed
Medtr2g450060	dispersed
Medtr3g055660	dispersed
Medtr4g014890	dispersed
Medtr4g070160	dispersed
Medtr4g085760	dispersed
Medtr5g004860	dispersed
Medtr5g041170	dispersed
Medtr5g053590	dispersed
Medtr5g064590	dispersed
Medtr6g055250	dispersed
Medtr6g464080	dispersed
Medtr7g025160	dispersed
Medtr7g052740	dispersed
Medtr7g450880	dispersed
Medtr8g027910	dispersed
Medtr8g076180	dispersed
Medtr0003s0350	dispersed
Medtr1g049020	dispersed
Medtr1g082820	dispersed
Medtr0003s0460	dispersed
Medtr1g059520	dispersed
Medtr1g069910	dispersed
Medtr0003s0470	dispersed
Medtr3g462280	dispersed
Medtr0003s0560	dispersed
Medtr3g034290	dispersed
Medtr0003s0580	dispersed
Medtr3g028060	dispersed
Medtr0003s0650	dispersed
Medtr2g021040	dispersed
Medtr0003s0660	dispersed
Medtr0076s0020	dispersed
Medtr8g069905	dispersed
Medtr0004s0190	dispersed
Medtr1g076750	dispersed
Medtr5g009630	dispersed
Medtr6g087290	dispersed
Medtr7g104380	dispersed
Medtr8g045040	dispersed
Medtr0004s0220	dispersed
Medtr1g066930	dispersed
Medtr0004s0260	dispersed
Medtr1g046830	dispersed
Medtr1g075060	dispersed
Medtr1g100375	dispersed
Medtr2g022120	dispersed
Medtr3g067785	dispersed
Medtr3g464850	dispersed
