Feature	Duplication
FvH4_1g00010	dispersed
FvH4_2g27450	dispersed
FvH4_1g00040	dispersed
FvH4_1g08980	dispersed
FvH4_1g00070	dispersed
FvH4_1g19700	dispersed
FvH4_1g00300	dispersed
FvH4_1g03000	dispersed
FvH4_2g08290	dispersed
FvH4_3g15810	dispersed
FvH4_3g40660	dispersed
FvH4_6g33740	dispersed
FvH4_7g09840	dispersed
FvH4_7g25410	dispersed
FvH4_1g00370	dispersed
FvH4_2g23340	dispersed
FvH4_6g03600	dispersed
FvH4_1g00430	dispersed
FvH4_1g17510	dispersed
FvH4_1g00440	dispersed
FvH4_4g16190	dispersed
FvH4_1g00600	dispersed
FvH4_1g22500	dispersed
FvH4_1g00700	dispersed
FvH4_1g25190	dispersed
FvH4_2g04190	dispersed
FvH4_4g22410	dispersed
FvH4_5g06780	dispersed
FvH4_5g38320	dispersed
FvH4_6g09550	dispersed
FvH4_1g00830	dispersed
FvH4_2g11040	dispersed
FvH4_1g00870	dispersed
FvH4_6g28560	dispersed
FvH4_1g00970	dispersed
FvH4_2g39560	dispersed
FvH4_5g23610	dispersed
FvH4_1g01090	dispersed
FvH4_7g32330	dispersed
FvH4_1g01140	dispersed
FvH4_6g28730	dispersed
FvH4_1g01220	dispersed
FvH4_4g25750	dispersed
FvH4_4g29930	dispersed
FvH4_7g00850	dispersed
FvH4_7g02890	dispersed
FvH4_7g11380	dispersed
FvH4_1g01230	dispersed
FvH4_4g29310	dispersed
FvH4_5g34680	dispersed
FvH4_6g39860	dispersed
FvH4_7g01950	dispersed
FvH4_7g27330	dispersed
FvH4_7g27890	dispersed
FvH4_7g28110	dispersed
FvH4_7g28390	dispersed
FvH4_1g01240	dispersed
FvH4_3g13670	dispersed
FvH4_3g30290	dispersed
FvH4_1g01450	dispersed
FvH4_2g36880	dispersed
FvH4_1g01560	dispersed
FvH4_1g05770	dispersed
FvH4_1g01810	dispersed
FvH4_1g30360	dispersed
FvH4_1g02030	dispersed
FvH4_2g10900	dispersed
FvH4_1g02090	dispersed
FvH4_1g09740	dispersed
FvH4_4g12560	dispersed
FvH4_1g02170	dispersed
FvH4_6g26860	dispersed
FvH4_1g02260	dispersed
FvH4_2g36710	dispersed
FvH4_3g24880	dispersed
FvH4_1g02320	dispersed
FvH4_2g23460	dispersed
FvH4_4g14920	dispersed
FvH4_6g48550	dispersed
FvH4_1g02330	dispersed
FvH4_2g00820	dispersed
FvH4_2g23470	dispersed
FvH4_1g02370	dispersed
FvH4_6g01110	dispersed
FvH4_6g48800	dispersed
FvH4_6g49030	dispersed
FvH4_6g49850	dispersed
FvH4_1g02410	dispersed
FvH4_2g07540	dispersed
FvH4_5g23170	dispersed
FvH4_1g02660	dispersed
FvH4_6g29540	dispersed
FvH4_1g02670	dispersed
FvH4_2g17620	dispersed
FvH4_4g10830	dispersed
FvH4_1g02680	dispersed
FvH4_7g25820	dispersed
FvH4_1g02740	dispersed
FvH4_2g17400	dispersed
FvH4_4g35200	dispersed
FvH4_1g02750	dispersed
FvH4_2g17390	dispersed
FvH4_1g02770	dispersed
FvH4_7g17680	dispersed
FvH4_1g02780	dispersed
FvH4_6g29040	dispersed
FvH4_1g02790	dispersed
FvH4_1g18000	dispersed
FvH4_1g02830	dispersed
FvH4_1g25690	dispersed
FvH4_1g02960	dispersed
FvH4_1g18960	dispersed
FvH4_4g09850	dispersed
FvH4_1g03090	dispersed
FvH4_5g33970	dispersed
FvH4_1g03120	dispersed
FvH4_1g03530	dispersed
FvH4_1g04650	dispersed
FvH4_6g38540	dispersed
FvH4_7g04610	dispersed
FvH4_1g03250	dispersed
FvH4_5g19740	dispersed
FvH4_1g03310	dispersed
FvH4_6g32320	dispersed
FvH4_6g35100	dispersed
FvH4_7g04480	dispersed
FvH4_1g03320	dispersed
FvH4_6g38790	dispersed
FvH4_1g03370	dispersed
FvH4_5g00150	dispersed
FvH4_6g42450	dispersed
FvH4_1g03950	dispersed
FvH4_6g51470	dispersed
FvH4_1g04010	dispersed
FvH4_2g22780	dispersed
FvH4_1g04180	dispersed
FvH4_1g04360	dispersed
FvH4_1g04190	dispersed
