,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,evm.TU.supercontig_1.105,wgd,Unmethylated,evm.TU.supercontig_14.159,0.663927,3.80436,0.174517,1.30561e-21
2,evm.TU.supercontig_1.106,wgd,gbM,evm.TU.supercontig_14.160,0.638788,2.33903,0.273099,1.01213e-14
3,evm.TU.supercontig_1.107,wgd,gbM,evm.TU.supercontig_14.161,0.303215,3.58613,0.0845522,4.86189e-38
4,evm.TU.supercontig_1.120,wgd,gbM,evm.TU.supercontig_14.170,0.261472,1.73624,0.150597,1.17555e-30
5,evm.TU.supercontig_1.138,wgd,Unclassified,evm.TU.supercontig_14.195,0.344735,1.81871,0.18955,9.43303e-12
6,evm.TU.supercontig_1.154,wgd,Unmethylated,evm.TU.supercontig_14.208,0.218535,2.53538,0.0861941,5.07128e-54
7,evm.TU.supercontig_1.155,wgd,Unclassified,evm.TU.supercontig_14.209,0.199845,4.31729,0.0462896,7.01196e-83
8,evm.TU.supercontig_1.156,wgd,Unclassified,evm.TU.supercontig_14.210,0.0682739,1.56524,0.0436189,4.42745e-83
9,evm.TU.supercontig_1.162,wgd,Unmethylated,evm.TU.supercontig_14.222,0.464387,3.77006,0.123178,2.94183e-27
10,evm.TU.supercontig_1.171,wgd,Unclassified,evm.TU.supercontig_14.240,0.292675,4.29954,0.0680711,2.75834e-61
11,evm.TU.supercontig_1.172,wgd,gbM,evm.TU.supercontig_14.244,0.211398,2.1248,0.099491,1.77044e-69
12,evm.TU.supercontig_1.293,wgd,gbM,evm.TU.supercontig_114.59,0.23163,1.55723,0.148745,1.45467e-77
13,evm.TU.supercontig_1.295,wgd,Unclassified,evm.TU.supercontig_114.36,0.271732,5.36568,0.0506426,2.99345e-16
14,evm.TU.supercontig_1.305,wgd,Unclassified,evm.TU.supercontig_114.19,0.202284,4.69363,0.0430976,1.76307e-168
15,evm.TU.supercontig_1.311,wgd,gbM,evm.TU.supercontig_114.14,0.53613,1.78501,0.300352,4.07654e-14
16,evm.TU.supercontig_1.312,wgd,Unclassified,evm.TU.supercontig_114.13,0.39842,2.49306,0.159811,8.46589e-26
17,evm.TU.supercontig_1.313,wgd,gbM,evm.TU.supercontig_114.11,0.160266,1.61341,0.0993335,3.83674e-76
18,evm.TU.supercontig_1.317,wgd,gbM,evm.TU.supercontig_114.9,0.523895,2.25345,0.232485,1.09565e-21
19,evm.TU.supercontig_1.328,wgd,Unclassified,evm.TU.supercontig_114.3,0.588607,1.46516,0.401735,1.40762e-07
20,evm.TU.supercontig_1.330,wgd,Unclassified,evm.TU.supercontig_114.1,0.357043,1.68131,0.212361,1.17418e-07
21,evm.TU.supercontig_1.351,wgd,gbM,evm.TU.supercontig_190.39,0.136236,3.92794,0.0346837,3.39363e-57
22,evm.TU.supercontig_1.354,wgd,gbM,evm.TU.supercontig_190.33,0.407688,4.01498,0.101542,1.13038e-29
23,evm.TU.supercontig_1.356,wgd,gbM,evm.TU.supercontig_190.32,0.369483,3.79011,0.097486,1.61502e-30
24,evm.TU.supercontig_1.360,wgd,gbM,evm.TU.supercontig_190.29,0.398782,4.1177,0.096846,8.16706e-38
25,evm.TU.supercontig_1.363,wgd,Unclassified,evm.TU.supercontig_190.26,0.00328739,1.20164,0.00273576,2.5826e-34
26,evm.TU.supercontig_1.364,wgd,Unclassified,evm.TU.supercontig_190.21,0.0590004,1.96698,0.0299955,2.12049e-28
27,evm.TU.supercontig_1.381,wgd,gbM,evm.TU.supercontig_190.12,0.197372,2.02828,0.0973101,1.84407e-55
28,evm.TU.supercontig_1.382,wgd,Unmethylated,evm.TU.supercontig_190.11,NA,3.29852,3.41847e-11,NA
29,evm.TU.supercontig_1.388,wgd,gbM,evm.TU.supercontig_190.9,0.053234,4.25327,0.012516,2.99355e-71
30,evm.TU.supercontig_1.390,wgd,gbM,evm.TU.supercontig_190.5,0.0940617,0.875158,0.10748,2.15004e-16
31,evm.TU.supercontig_1.391,wgd,gbM,evm.TU.supercontig_190.2,0.164876,2.0649,0.079847,1.7478e-81
32,evm.TU.supercontig_1.401,wgd,gbM,evm.TU.supercontig_81.159,0.0133495,1.92741,0.00692612,7.44e-128
33,evm.TU.supercontig_1.402,wgd,Unclassified,evm.TU.supercontig_81.157,0.372076,3.82664,0.0972329,1.00977e-31
34,evm.TU.supercontig_1.407,wgd,Unclassified,evm.TU.supercontig_81.143,0.352765,4.30702,0.0819047,1.13752e-65
35,evm.TU.supercontig_1.410,wgd,gbM,evm.TU.supercontig_81.140,0.110603,1.66746,0.0663305,8.76827e-48
36,evm.TU.supercontig_1.411,wgd,gbM,evm.TU.supercontig_81.139,0.210216,1.95656,0.107441,3.24078e-57
37,evm.TU.supercontig_1.418,wgd,gbM,evm.TU.supercontig_81.135,0.323316,1.58028,0.204594,2.27052e-27
38,evm.TU.supercontig_1.419,wgd,Unmethylated,evm.TU.supercontig_81.134,0.089067,1.38968,0.0640916,1.97115e-44
39,evm.TU.supercontig_1.421,wgd,gbM,evm.TU.supercontig_81.127,0.438138,1.61719,0.270925,5.65646e-26
40,evm.TU.supercontig_1.422,wgd,gbM,evm.TU.supercontig_81.122,0.403058,4.53969,0.0887854,3.24203e-68
41,evm.TU.supercontig_1.429,wgd,gbM,evm.TU.supercontig_81.110,0.142005,1.84698,0.0768847,7.33377e-52
42,evm.TU.supercontig_1.431,wgd,Unclassified,evm.TU.supercontig_81.108,0.074935,1.60163,0.0467867,2.4117e-32
43,evm.TU.supercontig_1.437,wgd,Unmethylated,evm.TU.supercontig_81.100,0.0793937,1.65192,0.0480615,7.86645e-92
44,evm.TU.supercontig_1.46,wgd,Unmethylated,evm.TU.supercontig_14.96,0.123293,1.99802,0.0617076,3.50136e-53
45,evm.TU.supercontig_1.55,wgd,Unmethylated,evm.TU.supercontig_14.102,0.491841,2.12574,0.231375,3.82412e-09
46,evm.TU.supercontig_1.59,wgd,Unclassified,evm.TU.supercontig_14.107,0.366978,2.79556,0.131272,2.7085e-64
47,evm.TU.supercontig_1.60,wgd,Unclassified,evm.TU.supercontig_14.112,0.221883,1.35503,0.163748,7.76663e-23
48,evm.TU.supercontig_1.64,wgd,Unclassified,evm.TU.supercontig_14.118,0.200223,1.88797,0.106052,8.26429e-31
49,evm.TU.supercontig_1.65,wgd,gbM,evm.TU.supercontig_14.120,0.184127,1.98181,0.0929083,5.48537e-64
50,evm.TU.supercontig_1.75,wgd,gbM,evm.TU.supercontig_14.132,0.203264,2.73353,0.0743595,1.34836e-79
51,evm.TU.supercontig_1.76,wgd,Unclassified,evm.TU.supercontig_14.134,0.195697,1.22795,0.159369,2.10123e-09
52,evm.TU.supercontig_1.86,wgd,gbM,evm.TU.supercontig_14.135,0.660165,4.47536,0.147511,3.42799e-40
53,evm.TU.supercontig_1.98,wgd,Unclassified,evm.TU.supercontig_14.143,0.324342,1.43972,0.22528,3.55224e-22
54,evm.TU.supercontig_10.105,wgd,Unmethylated,evm.TU.supercontig_127.8,0.45099,3.70107,0.121854,6.57019e-26
55,evm.TU.supercontig_10.106,wgd,Unmethylated,evm.TU.supercontig_127.7,0.356225,1.39018,0.256244,2.56622e-13
56,evm.TU.supercontig_10.107,wgd,Unclassified,evm.TU.supercontig_127.6,0.216721,3.58243,0.0604956,1.53418e-31
57,evm.TU.supercontig_10.113,wgd,Unmethylated,evm.TU.supercontig_127.4,0.245999,3.60659,0.0682083,6.54165e-37
58,evm.TU.supercontig_10.124,wgd,Unclassified,evm.TU.supercontig_127.2,0.694558,2.08162,0.333661,7.63146e-08
59,evm.TU.supercontig_10.75,wgd,Unclassified,evm.TU.supercontig_127.25,0.449594,3.95834,0.113581,1.55628e-32
60,evm.TU.supercontig_10.87,wgd,gbM,evm.TU.supercontig_127.21,1.02042,4.17226,0.244572,1.23317e-11
61,evm.TU.supercontig_101.15,wgd,Unmethylated,evm.TU.supercontig_89.42,0.635898,3.52586,0.180353,8.19876e-19
