,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Thecc1EG000019,wgd,gbM,Thecc1EG007605,0.424481,3.82614,0.110942,4.01412e-40
2,Thecc1EG000025,wgd,Unmethylated,Thecc1EG007601,0.144234,1.72901,0.0834202,4.23675e-101
3,Thecc1EG000031,wgd,Unclassified,Thecc1EG007578,0.166708,3.91622,0.0425686,1.15161e-65
4,Thecc1EG000034,wgd,Unmethylated,Thecc1EG034434,0.256343,4.28607,0.0598084,6.07061e-29
5,Thecc1EG000035,wgd,gbM,Thecc1EG034427,0.392415,4.44668,0.088249,2.78067e-72
6,Thecc1EG000044,wgd,gbM,Thecc1EG034423,0.38139,1.62997,0.233985,6.27039e-60
7,Thecc1EG000045,wgd,Unmethylated,Thecc1EG034421,0.24518,4.84818,0.0505715,8.10575e-142
8,Thecc1EG000050,wgd,Unmethylated,Thecc1EG034420,0.186072,2.11215,0.0880961,5.83872e-49
9,Thecc1EG000054,wgd,Unmethylated,Thecc1EG007568,0.195046,1.87993,0.103752,4.71091e-52
10,Thecc1EG000056,wgd,gbM,Thecc1EG034414,0.333452,1.54503,0.215823,1.35379e-76
11,Thecc1EG000062,wgd,Unmethylated,Thecc1EG034409,0.300962,1.65637,0.1817,3.19822e-21
12,Thecc1EG000068,wgd,Unmethylated,Thecc1EG034406,0.245213,0.78899,0.310794,7.14283e-07
13,Thecc1EG000071,wgd,Unmethylated,Thecc1EG034395,0.301964,4.2836,0.0704929,9.52211e-58
14,Thecc1EG000072,wgd,Unmethylated,Thecc1EG007551,0.333588,1.98892,0.167723,2.74016e-28
15,Thecc1EG000075,wgd,Unmethylated,Thecc1EG034390,0.0337465,4.1665,0.00809948,2.05173e-148
16,Thecc1EG000077,wgd,gbM,Thecc1EG006457,0.173514,4.45065,0.0389862,2.95716e-109
17,Thecc1EG000079,wgd,Unmethylated,Thecc1EG034388,0.253799,2.18077,0.11638,4.45999e-57
18,Thecc1EG000083,wgd,Unmethylated,Thecc1EG006462,0.055145,1.82106,0.0302818,8.46441e-101
19,Thecc1EG000085,wgd,Unmethylated,Thecc1EG034378,0.203444,1.50866,0.13485,3.55461e-70
20,Thecc1EG000089,wgd,gbM,Thecc1EG046712,0.296458,1.68507,0.175933,1.50178e-52
21,Thecc1EG000095,wgd,Unmethylated,Thecc1EG006498,0.255092,4.02048,0.0634482,2.47631e-50
22,Thecc1EG000097,wgd,Unmethylated,Thecc1EG006499,0.478234,2.45476,0.194819,1.11543e-20
23,Thecc1EG000099,wgd,Unmethylated,Thecc1EG034350,0.584412,1.49118,0.391911,9.02501e-09
24,Thecc1EG000101,wgd,Unmethylated,Thecc1EG034360,0.82445,2.04988,0.402195,8.4004e-08
