,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,LOC_Os01g02290,wgd,gbM,LOC_Os01g02560,0.239112,1.16575,0.205114,9.24371e-36
2,LOC_Os01g02300,wgd,gbM,LOC_Os01g02570,0.333974,1.4504,0.230264,1.60136e-32
3,LOC_Os01g02360,wgd,gbM,LOC_Os01g02690,0.160927,0.42071,0.382514,2.96233e-13
4,LOC_Os01g02410,wgd,TE-like,LOC_Os01g02780,0.283259,0.928794,0.304975,1.51508e-25
5,LOC_Os01g02430,wgd,TE-like,LOC_Os01g02800,0.244949,1.07399,0.228075,7.41743e-35
6,LOC_Os01g02460,wgd,TE-like,LOC_Os01g02810,0.0987848,0.550982,0.179289,4.7736e-20
7,LOC_Os01g02560,wgd,gbM,LOC_Os01g02290,0.239112,1.16575,0.205114,9.24371e-36
8,LOC_Os01g02570,wgd,TE-like,LOC_Os01g02300,0.333974,1.4504,0.230264,1.60136e-32
9,LOC_Os01g02690,wgd,Unclassified,LOC_Os01g02360,0.160927,0.42071,0.382514,2.96233e-13
10,LOC_Os01g02780,wgd,TE-like,LOC_Os01g02410,0.283259,0.928794,0.304975,1.51508e-25
11,LOC_Os01g02800,wgd,TE-like,LOC_Os01g02430,0.244949,1.07399,0.228075,7.41743e-35
12,LOC_Os01g02810,wgd,TE-like,LOC_Os01g02460,0.0987848,0.550982,0.179289,4.7736e-20
13,LOC_Os01g06270,wgd,gbM,LOC_Os05g06980,0.181434,0.761827,0.238156,1.52368e-25
14,LOC_Os01g06280,wgd,Unclassified,LOC_Os05g06990,0.334363,4.74886,0.0704091,4.25148e-113
15,LOC_Os01g06290,wgd,gbM,LOC_Os05g07000,0.422832,1.67213,0.25287,3.80644e-20
16,LOC_Os01g06320,wgd,Unclassified,LOC_Os05g07010,0.465164,3.7269,0.124812,6.67041e-21
17,LOC_Os01g06510,wgd,gbM,LOC_Os05g07030,0.128074,1.39668,0.0916994,2.38926e-91
18,LOC_Os01g06540,wgd,Unmethylated,NA,NA,NA,NA,NA
19,LOC_Os01g06580,wgd,Unmethylated,LOC_Os05g07060,0.224498,1.98375,0.113169,5.75703e-24
20,LOC_Os01g06590,wgd,gbM,LOC_Os05g07070,0.442286,0.99286,0.445466,3.00256e-08
21,LOC_Os01g06600,wgd,Unclassified,LOC_Os05g07090,0.0814314,1.07627,0.0756607,3.374e-65
22,LOC_Os01g06640,wgd,Unmethylated,LOC_Os05g07120,0.308933,1.27038,0.243182,3.58679e-13
23,LOC_Os01g07140,wgd,gbM,LOC_Os05g07220,0.429673,1.51488,0.283635,1.09141e-21
24,LOC_Os01g07150,wgd,Unmethylated,LOC_Os05g07240,0.271868,3.06423,0.0887232,0
25,LOC_Os01g07212,wgd,Unclassified,LOC_Os05g07260,0.454106,1.4871,0.305363,7.95399e-08
26,LOC_Os01g07240,wgd,Unmethylated,NA,NA,NA,NA,NA
27,LOC_Os01g07310,wgd,gbM,LOC_Os05g07670,0.0470596,1.02189,0.0460518,4.34789e-59
28,LOC_Os01g07360,wgd,gbM,LOC_Os05g07680,0.515635,2.38783,0.215943,1.68535e-26
29,LOC_Os01g07376,wgd,Unclassified,LOC_Os05g07690,0.0884227,1.8081,0.0489036,1.6814e-24
30,LOC_Os01g07400,wgd,gbM,LOC_Os05g07710,0.249544,1.71847,0.145213,7.30561e-33
31,LOC_Os01g07500,wgd,Unclassified,LOC_Os05g07720,0.184061,3.74625,0.049132,1.09446e-83
32,LOC_Os01g07520,wgd,gbM,LOC_Os05g07730,0.171976,0.609917,0.281965,4.54525e-28
33,LOC_Os01g07560,wgd,Unmethylated,LOC_Os05g07740,0.107618,1.89999,0.0566415,4.58029e-114
34,LOC_Os01g07570,wgd,Unclassified,LOC_Os05g07764,0.151544,1.36802,0.110776,5.53358e-31
35,LOC_Os01g07590,wgd,gbM,LOC_Os05g07810,0.26547,3.41093,0.0778294,5.64353e-26
36,LOC_Os01g07630,wgd,gbM,LOC_Os05g07850,0.318221,0.975263,0.326293,5.56387e-20
37,LOC_Os01g07730,wgd,Unclassified,LOC_Os05g07870,0.21713,1.47633,0.147075,2.15914e-35
38,LOC_Os01g07760,wgd,gbM,LOC_Os05g07880,0.111721,4.46812,0.025004,0
39,LOC_Os01g07780,wgd,Unmethylated,LOC_Os05g07890,0.254275,1.51851,0.16745,1.90218e-12
40,LOC_Os01g07850,wgd,Unclassified,LOC_Os05g07940,0.240274,3.38948,0.0708881,5.5591e-25
41,LOC_Os01g07890,wgd,gbM,LOC_Os05g08390,0.366014,2.02069,0.181133,7.67909e-07
42,LOC_Os01g07970,wgd,Unmethylated,LOC_Os05g08420,0.194608,1.2133,0.160395,1.85858e-08
43,LOC_Os01g08020,wgd,Unclassified,LOC_Os05g08430,0.180029,1.79597,0.100241,3.93712e-71
44,LOC_Os01g08090,wgd,Unclassified,LOC_Os05g08490,0.417108,3.85788,0.108119,2.0301e-26
45,LOC_Os01g08130,wgd,Unmethylated,LOC_Os05g08530,0.182452,1.05802,0.172446,1.6108e-22
46,LOC_Os01g08220,wgd,Unmethylated,LOC_Os05g08540,0.25364,3.69766,0.0685947,5.17095e-46
47,LOC_Os01g08310,wgd,gbM,LOC_Os05g08560,0.112963,1.40963,0.0801367,4.62161e-25
48,LOC_Os01g08320,wgd,Unclassified,LOC_Os05g08570,0.134628,1.08307,0.124303,2.91032e-16
49,LOC_Os01g08340,wgd,Unclassified,LOC_Os05g08610,0.251697,1.59178,0.158122,3.47961e-22
50,LOC_Os01g08380,wgd,Unmethylated,LOC_Os05g08640,0.110645,3.77052,0.0293449,3.39956e-91
51,LOC_Os01g08440,wgd,Unmethylated,LOC_Os05g08750,0.218052,2.39865,0.0909062,1.26958e-43
52,LOC_Os01g08470,wgd,Unmethylated,LOC_Os05g08770,0.122412,1.35506,0.0903372,3.09894e-46
53,LOC_Os01g08510,wgd,gbM,LOC_Os05g08790,0.321818,0.964459,0.333677,7.03986e-24
54,LOC_Os01g08520,wgd,Unclassified,LOC_Os05g08800,0.283216,1.97499,0.143401,1.5304e-20
55,LOC_Os01g08560,wgd,gbM,LOC_Os05g08840,0.124469,1.37323,0.0906393,4.2404e-108
56,LOC_Os01g08800,wgd,gbM,LOC_Os05g08850,0.273973,4.10741,0.066702,3.3796e-118
57,LOC_Os01g08814,wgd,gbM,LOC_Os05g08854,0.163918,1.89019,0.0867208,1.98457e-10
58,LOC_Os01g08840,wgd,Unmethylated,LOC_Os05g08900,0.524325,3.30346,0.15872,3.97651e-13
59,LOC_Os01g08970,wgd,gbM,LOC_Os05g08970,0.0748771,1.29362,0.0578818,1.49395e-92
60,LOC_Os01g08990,wgd,Unclassified,LOC_Os05g08980,0.353212,0.808738,0.436745,2.20907e-07
61,LOC_Os01g09000,wgd,gbM,LOC_Os05g08990,0.0765382,1.34213,0.0570276,2.80416e-125
62,LOC_Os01g09100,wgd,Unmethylated,LOC_Os05g09020,0.413203,3.41315,0.121062,1.61423e-16
63,LOC_Os01g09246,wgd,gbM,LOC_Os05g09360,0.124138,0.790607,0.157016,2.57618e-111
64,LOC_Os01g09320,wgd,gbM,LOC_Os05g09440,0.0798115,4.40783,0.0181068,1.49311e-155
65,LOC_Os01g09450,wgd,Unmethylated,LOC_Os05g09480,0.227359,0.833259,0.272856,1.66328e-10
66,LOC_Os01g09460,wgd,Unclassified,LOC_Os05g09500,0.150566,1.38321,0.108852,4.95525e-43
67,LOC_Os01g09470,wgd,Unmethylated,LOC_Os05g09520,0.129936,1.65552,0.0784861,3.44093e-43
68,LOC_Os01g09540,wgd,Unmethylated,LOC_Os05g09704,0.359623,3.32377,0.108197,0
