,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Zm00001d000001,wgd,Unmethylated,Zm00001d049407,0.249072,3.99265,0.0623825,9.93413e-60
2,Zm00001d000004,wgd,Unclassified,Zm00001d049413,NA,0.182015,1.21993e-14,NA
3,Zm00001d000006,wgd,TE-like,Zm00001d049421,0.0562116,0.720896,0.0779747,3.51987e-31
4,Zm00001d000008,wgd,TE-like,Zm00001d049435,0.0575626,0.723154,0.0795994,1.55435e-31
5,Zm00001d000021,wgd,gbM,Zm00001d049441,0.0209731,0.121992,0.171921,5.96647e-10
6,Zm00001d000023,wgd,gbM,Zm00001d049442,0.0550198,0.116595,0.471887,5.94159e-07
7,Zm00001d000028,wgd,Unclassified,Zm00001d029937,0.0724108,0.2759,0.262453,8.74635e-14
8,Zm00001d000030,wgd,Unclassified,Zm00001d029973,0.0394849,0.128843,0.306457,3.54154e-07
9,Zm00001d000034,wgd,Unclassified,Zm00001d029964,0.124392,0.16342,0.761182,0.200579
10,Zm00001d000037,wgd,Unclassified,Zm00001d029955,0.0355465,0.236676,0.150191,6.34401e-17
11,Zm00001d000038,wgd,Unmethylated,Zm00001d029948,0.0586463,0.3995,0.146799,1.3398e-26
12,Zm00001d000039,wgd,Unclassified,Zm00001d029946,0.0237072,0.329236,0.0720065,3.41921e-52
13,Zm00001d000042,wgd,TE-like,Zm00001d029938,0.027882,0.11386,0.244879,4.09192e-15
14,Zm00001d000045,wgd,Unclassified,Zm00001d029974,0.0285751,0.436106,0.0655232,7.31711e-29
15,Zm00001d000046,wgd,Unclassified,Zm00001d029976,0.164244,0.388736,0.422509,0.000668901
16,Zm00001d000052,wgd,Unclassified,Zm00001d029978,0.0431723,0.204692,0.210913,1.33865e-07
17,Zm00001d000053,wgd,Unclassified,Zm00001d029979,0.0216183,0.190242,0.113636,8.10389e-19
18,Zm00001d001766,wgd,Unclassified,Zm00001d026665,0.098481,0.572396,0.172051,2.56211e-16
19,Zm00001d001772,wgd,Unmethylated,NA,NA,NA,NA,NA
20,Zm00001d001773,wgd,gbM,Zm00001d026658,0.0823942,0.174653,0.471759,0.00455526
21,Zm00001d001774,wgd,Unclassified,Zm00001d026657,0.0562034,0.837934,0.0670738,1.8624e-25
