,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
1,Carub.0001s0038,wgd,Unmethylated,Carub.0004s2838,0.290116,2.17476,0.133401,7.43697e-70
2,Carub.0001s0039,wgd,Unmethylated,Carub.0005s2772,0.156083,2.4606,0.0634328,0
3,Carub.0001s0040,wgd,TE-like,Carub.0004s2840,0.157029,1.99205,0.0788276,5.72652e-42
4,Carub.0001s0042,wgd,gbM,Carub.0006s3656,0.117944,0.818878,0.144031,3.31394e-95
5,Carub.0001s0043,wgd,Unclassified,Carub.0005s2788,0.202138,3.39755,0.0594952,4.76048e-37
6,Carub.0001s0046,wgd,gbM,Carub.0006s3653,0.0408559,0.318601,0.128235,9.4589e-10
7,Carub.0001s0047,wgd,gbM,Carub.0006s3651,0.120567,1.15696,0.10421,1.30706e-53
8,Carub.0001s0050,wgd,gbM,Carub.0006s3675,0.191387,0.682015,0.28062,1.99744e-14
9,Carub.0001s0051,wgd,Unclassified,Carub.0004s2859,0.302335,4.24384,0.0712409,7.11284e-73
10,Carub.0001s0052,wgd,Unclassified,Carub.0006s3682,0.429663,1.01473,0.423426,2.20762e-06
11,Carub.0001s0054,wgd,Unclassified,Carub.0004s2861,0.620657,3.94152,0.157466,9.62572e-26
12,Carub.0001s0055,wgd,Unclassified,Carub.0004s2862,0.704536,3.1558,0.223251,4.42323e-16
13,Carub.0001s0060,wgd,Unmethylated,Carub.0006s3683,0.0263813,0.929088,0.0283948,7.80504e-57
14,Carub.0001s0061,wgd,Unmethylated,Carub.0006s3684,0.0524795,1.45465,0.0360771,2.37714e-110
15,Carub.0001s0065,wgd,Unmethylated,Carub.0004s2867,0.0750161,2.98538,0.0251278,1.03256e-41
16,Carub.0001s0066,wgd,Unclassified,Carub.0006s3695,0.194049,1.04145,0.186326,1.43573e-47
17,Carub.0001s0067,wgd,Unmethylated,Carub.0006s3697,0.241366,1.34334,0.179676,1.90444e-49
18,Carub.0001s0068,wgd,Unclassified,Carub.0006s3641,0.0637461,1.41175,0.0451538,1.49264e-60
19,Carub.0001s0069,wgd,gbM,Carub.0005s2819,0.56921,3.72839,0.152669,1.02759e-22
20,Carub.0001s0070,wgd,gbM,Carub.0006s3639,0.0869279,1.09514,0.0793758,1.45146e-63
21,Carub.0001s0072,wgd,Unmethylated,Carub.0006s3634,0.233168,0.984474,0.236845,8.374e-16
22,Carub.0001s0076,wgd,Unclassified,Carub.0005s2820,0.240058,4.28514,0.056021,2.64519e-96
23,Carub.0001s0077,wgd,Unclassified,Carub.0004s2882,0.277829,3.48506,0.0797201,1.76157e-22
24,Carub.0001s0079,wgd,Unclassified,Carub.0006s3623,0.194975,4.0053,0.0486793,2.41648e-44
25,Carub.0001s0080,wgd,Unmethylated,Carub.0004s2900,0.452711,3.88502,0.116527,3.88802e-26
26,Carub.0001s0082,wgd,gbM,Carub.0005s2836,0.512191,4.45313,0.115018,1.1927e-41
27,Carub.0001s0083,wgd,Unclassified,Carub.0006s3614,0.207944,2.04094,0.101886,1.16178e-59
28,Carub.0001s0084,wgd,Unclassified,Carub.0006s3613,0.18538,1.27346,0.145571,1.36982e-45
29,Carub.0001s0085,wgd,Unmethylated,Carub.0005s2840,0.300133,2.87957,0.104228,9.76684e-23
30,Carub.0001s0087,wgd,Unclassified,Carub.0006s3607,0.113794,1.37298,0.0828813,1.45669e-26
31,Carub.0001s0088,wgd,gbM,Carub.0006s3606,0.439401,0.876057,0.501567,0.00919131
32,Carub.0001s0089,wgd,Unclassified,Carub.0004s2913,0.254521,4.6419,0.0548312,5.45456e-110
33,Carub.0001s0092,wgd,Unclassified,Carub.0005s2856,0.214595,5.2504,0.0408722,2.10322e-84
34,Carub.0001s0095,wgd,gbM,Carub.0004s2921,0.368196,4.5003,0.0818158,3.61087e-57
35,Carub.0001s0097,wgd,gbM,Carub.0004s2927,0.497618,1.47508,0.33735,3.05076e-14
36,Carub.0001s0099,wgd,Unmethylated,Carub.0006s3596,0.212037,1.02926,0.206008,5.23514e-15
37,Carub.0001s0101,wgd,Unmethylated,Carub.0005s2863,0.244472,1.72999,0.141314,5.82021e-67
38,Carub.0001s0104,wgd,Unclassified,Carub.0006s3588,0.144188,1.62673,0.088637,2.08775e-11
39,Carub.0001s0105,wgd,Unclassified,Carub.0006s3587,0.152435,1.20471,0.126533,4.12565e-21
40,Carub.0001s0110,wgd,Unmethylated,Carub.0004s2943,0.309229,2.09549,0.147569,1.79797e-50
41,Carub.0001s0111,wgd,Unclassified,Carub.0006s3584,0.171335,1.73247,0.0988964,7.23164e-56
42,Carub.0001s0115,wgd,Unmethylated,Carub.0006s3574,0.41065,2.28348,0.179835,5.96164e-30
43,Carub.0001s0116,wgd,gbM,Carub.0004s2954,0.464387,4.42213,0.105014,2.49166e-63
44,Carub.0001s0117,wgd,Unclassified,Carub.0006s3571,0.0562857,0.909663,0.0618753,2.18749e-31
45,Carub.0001s0119,wgd,Unmethylated,Carub.0006s3570,0.364861,2.39552,0.15231,1.40526e-17
46,Carub.0001s0120,wgd,Unclassified,Carub.0006s3568,0.21931,0.652273,0.336225,1.90119e-08
47,Carub.0001s0121,wgd,Unclassified,Carub.0006s3565,0.58012,2.93985,0.19733,1.95575e-20
48,Carub.0001s0134,wgd,gbM,Carub.0006s3558,0.12124,2.2548,0.0537697,9.09569e-42
49,Carub.0001s0136,wgd,Unmethylated,Carub.0006s3557,0.0737307,1.50281,0.0490618,1.38584e-44
50,Carub.0001s0138,wgd,Unclassified,Carub.0005s2877,0.213748,3.24184,0.0659343,6.50998e-30
51,Carub.0001s0141,wgd,Unmethylated,Carub.0006s3550,0.14867,1.64594,0.0903251,6.87908e-37
52,Carub.0001s0142,wgd,Unclassified,Carub.0006s3524,0.240383,1.43543,0.167464,2.08488e-22
53,Carub.0001s0143,wgd,Unclassified,Carub.0006s3527,0.221011,1.06706,0.207122,3.89615e-14
54,Carub.0001s0144,wgd,Unmethylated,Carub.0006s3528,0.142765,1.67902,0.0850287,1.09454e-85
55,Carub.0001s0151,wgd,gbM,Carub.0005s2901,0.369745,1.61003,0.229651,8.17736e-15
56,Carub.0001s0153,wgd,Unclassified,Carub.0006s3534,0.162897,1.59034,0.102429,4.74065e-52
57,Carub.0001s0154,wgd,Unmethylated,Carub.0006s3535,0.486168,3.82392,0.127139,1.75071e-29
58,Carub.0001s0156,wgd,Unclassified,Carub.0006s3539,0.0145851,0.702761,0.020754,6.29595e-67
59,Carub.0001s0157,wgd,Unmethylated,Carub.0006s3540,0.34997,1.31083,0.266983,1.53677e-18
60,Carub.0001s0160,wgd,Unclassified,Carub.0006s3546,0.683755,3.46546,0.197306,1.67817e-19
61,Carub.0001s0164,wgd,Unclassified,Carub.0006s3521,0.430481,1.33795,0.321747,1.18604e-14
62,Carub.0001s0165,wgd,Unmethylated,Carub.0006s3515,0.260478,1.56965,0.165947,6.26605e-17
63,Carub.0001s0166,wgd,Unclassified,Carub.0006s3514,0.00967004,0.89088,0.0108545,1.82154e-42
64,Carub.0001s0170,wgd,Unmethylated,Carub.0006s3512,0.214732,1.00223,0.214254,7.29247e-33
65,Carub.0001s0171,wgd,Unclassified,Carub.0005s2925,0.34624,4.55999,0.07593,3.91959e-72
