"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Esalsugineum"
"2","TEs","Genes",-0.6055183498531,0,"Esalsugineum"
"3","TE.nucleotidess","Genes",-0.596610870000953,0,"Esalsugineum"
"4","gbM","Genes",0.0443147788328126,0.00112356350612686,"Esalsugineum"
"5","teM","Genes",0.151104962415298,0,"Esalsugineum"
"6","unM","Genes",0.977995063196206,0,"Esalsugineum"
"7","Unclassified","Genes",0.121543710117091,0,"Esalsugineum"
"8","Genes","TEs",-0.6055183498531,0,"Esalsugineum"
"9","TEs","TEs",1,NA,"Esalsugineum"
"10","TE.nucleotidess","TEs",0.914769422519279,0,"Esalsugineum"
"11","gbM","TEs",0.0116293138719126,0.392835350217843,"Esalsugineum"
"12","teM","TEs",0.0670592279557222,8.11026790614733e-07,"Esalsugineum"
"13","unM","TEs",-0.617932220500416,0,"Esalsugineum"
"14","Unclassified","TEs",-0.00114689541608787,0.932843689410705,"Esalsugineum"
"15","Genes","TE.nucleotidess",-0.596610870000953,0,"Esalsugineum"
"16","TEs","TE.nucleotidess",0.914769422519279,0,"Esalsugineum"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Esalsugineum"
"18","gbM","TE.nucleotidess",0.00608770118385468,0.654662180002321,"Esalsugineum"
"19","teM","TE.nucleotidess",0.0378664410940221,0.00538230596173217,"Esalsugineum"
"20","unM","TE.nucleotidess",-0.604345566118983,0,"Esalsugineum"
"21","Unclassified","TE.nucleotidess",-0.0240624608614594,0.077021970841078,"Esalsugineum"
"22","Genes","gbM",0.0443147788328126,0.00112356350612686,"Esalsugineum"
"23","TEs","gbM",0.0116293138719126,0.392835350217843,"Esalsugineum"
"24","TE.nucleotidess","gbM",0.00608770118385468,0.654662180002321,"Esalsugineum"
"25","gbM","gbM",1,NA,"Esalsugineum"
"26","teM","gbM",0.107113100825653,3.10862446895044e-15,"Esalsugineum"
"27","unM","gbM",-0.0122500664990576,0.368066448635902,"Esalsugineum"
"28","Unclassified","gbM",0.146789101658928,0,"Esalsugineum"
"29","Genes","teM",0.151104962415298,0,"Esalsugineum"
"30","TEs","teM",0.0670592279557222,8.11026790614733e-07,"Esalsugineum"
"31","TE.nucleotidess","teM",0.0378664410940221,0.00538230596173217,"Esalsugineum"
"32","gbM","teM",0.107113100825653,3.10862446895044e-15,"Esalsugineum"
"33","teM","teM",1,NA,"Esalsugineum"
"34","unM","teM",-0.0190431505696294,0.161719272296927,"Esalsugineum"
"35","Unclassified","teM",0.156064888811091,0,"Esalsugineum"
"36","Genes","unM",0.977995063196206,0,"Esalsugineum"
"37","TEs","unM",-0.617932220500416,0,"Esalsugineum"
"38","TE.nucleotidess","unM",-0.604345566118983,0,"Esalsugineum"
"39","gbM","unM",-0.0122500664990576,0.368066448635902,"Esalsugineum"
"40","teM","unM",-0.0190431505696294,0.161719272296927,"Esalsugineum"
"41","unM","unM",1,NA,"Esalsugineum"
"42","Unclassified","unM",0.0269443037251879,0.0476947290962513,"Esalsugineum"
"43","Genes","Unclassified",0.121543710117091,0,"Esalsugineum"
"44","TEs","Unclassified",-0.00114689541608787,0.932843689410705,"Esalsugineum"
"45","TE.nucleotidess","Unclassified",-0.0240624608614594,0.077021970841078,"Esalsugineum"
"46","gbM","Unclassified",0.146789101658928,0,"Esalsugineum"
"47","teM","Unclassified",0.156064888811091,0,"Esalsugineum"
"48","unM","Unclassified",0.0269443037251879,0.0476947290962513,"Esalsugineum"
"49","Unclassified","Unclassified",1,NA,"Esalsugineum"
