Feature	Duplication
Prupe.1G001400	dispersed
Prupe.1G025600	dispersed
Prupe.2G196000	dispersed
Prupe.1G001700	dispersed
Prupe.7G194400	dispersed
Prupe.1G003800	dispersed
Prupe.2G122800	dispersed
Prupe.1G004000	dispersed
Prupe.5G003300	dispersed
Prupe.1G004300	dispersed
Prupe.1G016300	dispersed
Prupe.1G019300	dispersed
Prupe.3G239100	dispersed
Prupe.3G291200	dispersed
Prupe.1G004900	dispersed
Prupe.3G076100	dispersed
Prupe.1G005200	dispersed
Prupe.6G281700	dispersed
Prupe.1G007000	dispersed
Prupe.4G000800	dispersed
Prupe.1G007100	dispersed
Prupe.6G033600	dispersed
Prupe.1G007400	dispersed
Prupe.3G168200	dispersed
Prupe.1G009100	dispersed
Prupe.1G010200	dispersed
Prupe.1G009800	dispersed
Prupe.4G277000	dispersed
Prupe.1G011100	dispersed
Prupe.1G235400	dispersed
Prupe.1G011400	dispersed
Prupe.8G189000	dispersed
Prupe.1G012300	dispersed
Prupe.8G011600	dispersed
Prupe.1G012900	dispersed
Prupe.7G268200	dispersed
Prupe.1G013700	dispersed
Prupe.7G229200	dispersed
Prupe.1G014200	dispersed
Prupe.7G022700	dispersed
Prupe.8G057000	dispersed
Prupe.1G014500	dispersed
Prupe.6G134900	dispersed
Prupe.1G014700	dispersed
Prupe.1G172900	dispersed
Prupe.3G089900	dispersed
Prupe.1G015800	dispersed
Prupe.1G446900	dispersed
Prupe.1G018300	dispersed
Prupe.3G268500	dispersed
Prupe.1G019700	dispersed
Prupe.1G187100	dispersed
Prupe.4G043000	dispersed
Prupe.4G046400	dispersed
Prupe.1G020500	dispersed
Prupe.1G022100	dispersed
Prupe.4G049800	dispersed
Prupe.1G024300	dispersed
Prupe.6G077200	dispersed
Prupe.1G024700	dispersed
Prupe.2G030000	dispersed
Prupe.1G025000	dispersed
Prupe.1G400800	dispersed
Prupe.1G026700	dispersed
Prupe.8G050400	dispersed
Prupe.1G027700	dispersed
Prupe.1G175900	dispersed
Prupe.2G050700	dispersed
Prupe.1G028600	dispersed
Prupe.1G202700	dispersed
Prupe.1G204500	dispersed
Prupe.1G237300	dispersed
Prupe.2G045600	dispersed
Prupe.2G062000	dispersed
Prupe.2G155700	dispersed
Prupe.2G157500	dispersed
Prupe.3G103000	dispersed
Prupe.3G129900	dispersed
Prupe.5G023300	dispersed
Prupe.6G142900	dispersed
Prupe.6G180100	dispersed
Prupe.7G029100	dispersed
Prupe.8G047800	dispersed
Prupe.8G054500	dispersed
Prupe.8G055800	dispersed
Prupe.8G058300	dispersed
Prupe.1G029800	dispersed
Prupe.1G165900	dispersed
Prupe.1G030400	dispersed
Prupe.8G053500	dispersed
Prupe.1G031800	dispersed
Prupe.4G193100	dispersed
