Feature	Duplication
ChrSy.fgenesh.gene.1	dispersed
LOC_Os07g37500	dispersed
ChrSy.fgenesh.gene.11	dispersed
LOC_Os05g00988	dispersed
ChrSy.fgenesh.gene.21	dispersed
LOC_Os04g12460	dispersed
LOC_Os04g26350	dispersed
LOC_Os04g35210	dispersed
LOC_Os08g39570	dispersed
ChrSy.fgenesh.gene.25	dispersed
LOC_Os12g24150	dispersed
ChrSy.fgenesh.gene.28	dispersed
LOC_Os02g01280	dispersed
LOC_Os06g02380	dispersed
ChrSy.fgenesh.gene.29	dispersed
LOC_Os03g22130	dispersed
LOC_Os04g22290	dispersed
LOC_Os07g26860	dispersed
LOC_Os08g26150	dispersed
LOC_Os10g24340	dispersed
ChrSy.fgenesh.gene.3	dispersed
ChrSy.fgenesh.gene.30	dispersed
ChrSy.fgenesh.gene.33	dispersed
LOC_Os05g43190	dispersed
ChrSy.fgenesh.gene.45	dispersed
LOC_Os09g02510	dispersed
ChrSy.fgenesh.gene.47	dispersed
LOC_Os08g05960	dispersed
ChrSy.fgenesh.gene.51	dispersed
LOC_Os01g23480	dispersed
LOC_Os01g47210	dispersed
LOC_Os03g33920	dispersed
LOC_Os03g45010	dispersed
LOC_Os04g48570	dispersed
LOC_Os05g18120	dispersed
LOC_Os05g52080	dispersed
LOC_Os06g01070	dispersed
LOC_Os06g01520	dispersed
LOC_Os06g17629	dispersed
LOC_Os06g36630	dispersed
LOC_Os07g45730	dispersed
LOC_Os08g12100	dispersed
LOC_Os09g38590	dispersed
LOC_Os10g10664	dispersed
LOC_Os10g15020	dispersed
LOC_Os12g16990	dispersed
LOC_Os12g28370	dispersed
ChrSy.fgenesh.gene.70	dispersed
LOC_Os03g45734	dispersed
LOC_Os08g35290	dispersed
ChrSy.fgenesh.gene.9	dispersed
LOC_Os03g23960	dispersed
LOC_Os05g00992	dispersed
ChrUn.fgenesh.gene.16	dispersed
LOC_Os04g28650	dispersed
ChrUn.fgenesh.gene.18	dispersed
LOC_Os01g38359	dispersed
ChrUn.fgenesh.gene.19	dispersed
LOC_Os02g05020	dispersed
ChrUn.fgenesh.gene.20	dispersed
ChrUn.fgenesh.gene.24	dispersed
ChrUn.fgenesh.gene.49	dispersed
LOC_Os01g33990	dispersed
LOC_Os03g29600	dispersed
LOC_Os04g39530	dispersed
LOC_Os05g16400	dispersed
LOC_Os06g38050	dispersed
LOC_Os07g27470	dispersed
ChrUn.fgenesh.gene.30	dispersed
LOC_Os02g28160	dispersed
LOC_Os06g32770	dispersed
ChrUn.fgenesh.gene.37	dispersed
LOC_Os02g17010	dispersed
LOC_Os03g30320	dispersed
LOC_Os04g14970	dispersed
LOC_Os06g29520	dispersed
LOC_Os08g23090	dispersed
LOC_Os09g21890	dispersed
LOC_Os12g26540	dispersed
LOC_Os12g36360	dispersed
ChrUn.fgenesh.gene.4	dispersed
LOC_Os01g40780	dispersed
LOC_Os02g17790	dispersed
LOC_Os02g24880	dispersed
LOC_Os06g27410	dispersed
LOC_Os07g21970	dispersed
LOC_Os07g25910	dispersed
LOC_Os08g26390	dispersed
LOC_Os09g16490	dispersed
LOC_Os10g03080	dispersed
LOC_Os10g15210	dispersed
LOC_Os10g23860	dispersed
ChrUn.fgenesh.gene.40	dispersed
LOC_Os10g07604	dispersed
ChrUn.fgenesh.gene.47	dispersed
LOC_Os04g22080	dispersed
ChrUn.fgenesh.gene.63	dispersed
LOC_Os08g19114	dispersed
LOC_Os12g14500	dispersed
ChrUn.fgenesh.gene.9	dispersed
LOC_Os03g35370	dispersed
ChrUn.fgenesh.gene.95	dispersed
LOC_Os03g16620	dispersed
LOC_Os01g01030	dispersed
LOC_Os06g01490	dispersed
LOC_Os08g05820	dispersed
LOC_Os10g36390	dispersed
LOC_Os01g01060	dispersed
LOC_Os11g29190	dispersed
LOC_Os01g01070	dispersed
LOC_Os01g02180	dispersed
LOC_Os05g01320	dispersed
LOC_Os01g01115	dispersed
LOC_Os01g10800	dispersed
LOC_Os01g25270	dispersed
LOC_Os01g40720	dispersed
LOC_Os01g74600	dispersed
LOC_Os02g01610	dispersed
LOC_Os03g27880	dispersed
LOC_Os03g32620	dispersed
LOC_Os04g02850	dispersed
LOC_Os04g39410	dispersed
LOC_Os05g12130	dispersed
LOC_Os05g38190	dispersed
LOC_Os09g07780	dispersed
LOC_Os10g30760	dispersed
LOC_Os10g34720	dispersed
LOC_Os12g36620	dispersed
LOC_Os01g01120	dispersed
LOC_Os11g29370	dispersed
LOC_Os01g01140	dispersed
LOC_Os03g14860	dispersed
LOC_Os01g01290	dispersed
LOC_Os01g24460	dispersed
LOC_Os01g39850	dispersed
LOC_Os01g01307	dispersed
LOC_Os05g01262	dispersed
LOC_Os01g01350	dispersed
LOC_Os05g01250	dispersed
LOC_Os01g01390	dispersed
LOC_Os03g16400	dispersed
LOC_Os01g01420	dispersed
LOC_Os02g55200	dispersed
LOC_Os01g01520	dispersed
LOC_Os01g28474	dispersed
LOC_Os01g01610	dispersed
LOC_Os12g30030	dispersed
LOC_Os01g01640	dispersed
LOC_Os06g49460	dispersed
LOC_Os08g21760	dispersed
LOC_Os01g01700	dispersed
LOC_Os02g47870	dispersed
LOC_Os01g01760	dispersed
LOC_Os03g39040	dispersed
LOC_Os12g39770	dispersed
LOC_Os01g01770	dispersed
LOC_Os02g47920	dispersed
LOC_Os01g01780	dispersed
LOC_Os01g45350	dispersed
LOC_Os01g01810	dispersed
LOC_Os01g23520	dispersed
LOC_Os05g05960	dispersed
LOC_Os07g16920	dispersed
LOC_Os10g18910	dispersed
LOC_Os12g12280	dispersed
LOC_Os12g32370	dispersed
LOC_Os01g01830	dispersed
LOC_Os04g47360	dispersed
LOC_Os01g01960	dispersed
LOC_Os05g01020	dispersed
LOC_Os01g02070	dispersed
LOC_Os08g42890	dispersed
LOC_Os01g02490	dispersed
LOC_Os11g02964	dispersed
LOC_Os01g02500	dispersed
LOC_Os04g10569	dispersed
LOC_Os01g02720	dispersed
LOC_Os04g50870	dispersed
LOC_Os04g58140	dispersed
LOC_Os01g02870	dispersed
LOC_Os02g02310	dispersed
LOC_Os02g22680	dispersed
LOC_Os08g44750	dispersed
LOC_Os01g02980	dispersed
LOC_Os01g08630	dispersed
LOC_Os01g02990	dispersed
LOC_Os02g43380	dispersed
LOC_Os06g25590	dispersed
LOC_Os09g04360	dispersed
LOC_Os01g03010	dispersed
LOC_Os07g22230	dispersed
LOC_Os01g03050	dispersed
LOC_Os02g22260	dispersed
LOC_Os01g03160	dispersed
LOC_Os04g23580	dispersed
LOC_Os05g06050	dispersed
LOC_Os01g03240	dispersed
LOC_Os01g42170	dispersed
LOC_Os01g59040	dispersed
LOC_Os02g19360	dispersed
LOC_Os03g40460	dispersed
LOC_Os08g39580	dispersed
LOC_Os10g16870	dispersed
LOC_Os11g14720	dispersed
LOC_Os01g03260	dispersed
LOC_Os01g08650	dispersed
LOC_Os03g14310	dispersed
LOC_Os01g03280	dispersed
LOC_Os02g36290	dispersed
LOC_Os12g06940	dispersed
LOC_Os01g03570	dispersed
LOC_Os01g44230	dispersed
LOC_Os02g19130	dispersed
LOC_Os01g03720	dispersed
LOC_Os03g04900	dispersed
LOC_Os01g04000	dispersed
LOC_Os03g42180	dispersed
LOC_Os03g44870	dispersed
LOC_Os05g23250	dispersed
LOC_Os09g02420	dispersed
LOC_Os10g06960	dispersed
LOC_Os11g31140	dispersed
LOC_Os01g04030	dispersed
LOC_Os09g38370	dispersed
LOC_Os01g04070	dispersed
LOC_Os01g06520	dispersed
LOC_Os04g28210	dispersed
LOC_Os01g04110	dispersed
LOC_Os08g37480	dispersed
LOC_Os01g04140	dispersed
LOC_Os01g19590	dispersed
LOC_Os03g07680	dispersed
LOC_Os05g29820	dispersed
LOC_Os06g38062	dispersed
LOC_Os12g40660	dispersed
LOC_Os01g04280	dispersed
LOC_Os09g13890	dispersed
LOC_Os01g04600	dispersed
LOC_Os06g13640	dispersed
LOC_Os01g04699	dispersed
LOC_Os02g07000	dispersed
LOC_Os01g05090	dispersed
LOC_Os03g47550	dispersed
LOC_Os01g05100	dispersed
LOC_Os03g47540	dispersed
LOC_Os01g05330	dispersed
LOC_Os01g70480	dispersed
LOC_Os02g07860	dispersed
LOC_Os02g32050	dispersed
LOC_Os03g29330	dispersed
LOC_Os07g22760	dispersed
LOC_Os08g35300	dispersed
LOC_Os12g31630	dispersed
LOC_Os12g33140	dispersed
LOC_Os01g05490	dispersed
LOC_Os01g62420	dispersed
LOC_Os01g05550	dispersed
LOC_Os08g27330	dispersed
LOC_Os01g05580	dispersed
LOC_Os08g41820	dispersed
LOC_Os10g33850	dispersed
LOC_Os01g05640	dispersed
LOC_Os01g33950	dispersed
LOC_Os06g45630	dispersed
LOC_Os07g03000	dispersed
LOC_Os11g29790	dispersed
LOC_Os01g05770	dispersed
LOC_Os06g40420	dispersed
LOC_Os01g05780	dispersed
LOC_Os02g20450	dispersed
LOC_Os06g46610	dispersed
LOC_Os06g49410	dispersed
LOC_Os01g06050	dispersed
LOC_Os03g39960	dispersed
LOC_Os04g07190	dispersed
LOC_Os04g07590	dispersed
LOC_Os06g28790	dispersed
LOC_Os08g19800	dispersed
LOC_Os09g03850	dispersed
LOC_Os10g04130	dispersed
LOC_Os11g08536	dispersed
LOC_Os11g12010	dispersed
LOC_Os01g06260	dispersed
LOC_Os04g42150	dispersed
LOC_Os01g06360	dispersed
LOC_Os03g25670	dispersed
LOC_Os08g17110	dispersed
LOC_Os01g06490	dispersed
LOC_Os01g61690	dispersed
LOC_Os05g18604	dispersed
LOC_Os01g06560	dispersed
LOC_Os05g48650	dispersed
LOC_Os01g06630	dispersed
LOC_Os05g28210	dispersed
LOC_Os01g06800	dispersed
LOC_Os03g11860	dispersed
LOC_Os03g29140	dispersed
LOC_Os04g24360	dispersed
LOC_Os07g38310	dispersed
LOC_Os09g04060	dispersed
LOC_Os10g02950	dispersed
LOC_Os12g22750	dispersed
LOC_Os01g06870	dispersed
LOC_Os04g40440	dispersed
LOC_Os01g06890	dispersed
LOC_Os01g07280	dispersed
LOC_Os01g07170	dispersed
LOC_Os03g10570	dispersed
LOC_Os09g32930	dispersed
LOC_Os01g07180	dispersed
LOC_Os06g46960	dispersed
LOC_Os06g47960	dispersed
LOC_Os01g07510	dispersed
LOC_Os01g54060	dispersed
LOC_Os03g44330	dispersed
LOC_Os04g50188	dispersed
LOC_Os06g37540	dispersed
LOC_Os07g48590	dispersed
LOC_Os08g09980	dispersed
LOC_Os10g32790	dispersed
LOC_Os11g13760	dispersed
LOC_Os01g07550	dispersed
LOC_Os02g14300	dispersed
LOC_Os09g35570	dispersed
LOC_Os01g07600	dispersed
LOC_Os07g13520	dispersed
LOC_Os07g31020	dispersed
LOC_Os12g01590	dispersed
LOC_Os01g07700	dispersed
LOC_Os02g03790	dispersed
LOC_Os01g07740	dispersed
LOC_Os01g36860	dispersed
LOC_Os11g46240	dispersed
LOC_Os01g07950	dispersed
LOC_Os01g34620	dispersed
LOC_Os01g08050	dispersed
LOC_Os10g36229	dispersed
LOC_Os01g08170	dispersed
LOC_Os02g46270	dispersed
LOC_Os01g08260	dispersed
LOC_Os07g33780	dispersed
LOC_Os09g16449	dispersed
LOC_Os01g08300	dispersed
LOC_Os06g05120	dispersed
LOC_Os01g08370	dispersed
LOC_Os06g41480	dispersed
LOC_Os06g45690	dispersed
LOC_Os01g08440	dispersed
LOC_Os02g10880	dispersed
LOC_Os11g25990	dispersed
LOC_Os01g08490	dispersed
LOC_Os01g36700	dispersed
LOC_Os02g26490	dispersed
LOC_Os02g28560	dispersed
LOC_Os02g47480	dispersed
LOC_Os03g46430	dispersed
LOC_Os05g32750	dispersed
LOC_Os07g10760	dispersed
LOC_Os08g40470	dispersed
LOC_Os09g08500	dispersed
LOC_Os12g35910	dispersed
LOC_Os01g08570	dispersed
LOC_Os01g31770	dispersed
LOC_Os01g08680	dispersed
LOC_Os07g44030	dispersed
LOC_Os01g08740	dispersed
LOC_Os09g13720	dispersed
LOC_Os01g08830	dispersed
LOC_Os03g50050	dispersed
LOC_Os03g58764	dispersed
LOC_Os06g49340	dispersed
LOC_Os08g33010	dispersed
LOC_Os11g38500	dispersed
LOC_Os11g39609	dispersed
LOC_Os01g08860	dispersed
LOC_Os02g12610	dispersed
LOC_Os02g54140	dispersed
LOC_Os01g08940	dispersed
LOC_Os03g38240	dispersed
LOC_Os01g08950	dispersed
LOC_Os01g51800	dispersed
LOC_Os01g08980	dispersed
LOC_Os06g09200	dispersed
LOC_Os11g12680	dispersed
LOC_Os01g09090	dispersed
LOC_Os03g11430	dispersed
LOC_Os04g31660	dispersed
LOC_Os04g58270	dispersed
LOC_Os01g09130	dispersed
LOC_Os01g13850	dispersed
LOC_Os01g14760	dispersed
LOC_Os01g15229	dispersed
LOC_Os01g09200	dispersed
LOC_Os05g43570	dispersed
