Feature	Duplication
Potri.001G000200	dispersed
Potri.003G000300	dispersed
Potri.008G001900	dispersed
Potri.014G000200	dispersed
Potri.001G003700	dispersed
Potri.003G033600	dispersed
Potri.018G000800	dispersed
Potri.001G006000	dispersed
Potri.014G148600	dispersed
Potri.001G007501	dispersed
Potri.018G023600	dispersed
Potri.001G011400	dispersed
Potri.001G013100	dispersed
Potri.001G015850	dispersed
Potri.005G042350	dispersed
Potri.018G117100	dispersed
Potri.001G018000	dispersed
Potri.011G007700	dispersed
Potri.017G063600	dispersed
Potri.018G026100	dispersed
Potri.T153700	dispersed
Potri.001G019500	dispersed
Potri.004G217900	dispersed
Potri.001G022500	dispersed
Potri.003G203300	dispersed
Potri.001G024700	dispersed
Potri.001G359800	dispersed
Potri.008G207600	dispersed
Potri.008G226300	dispersed
Potri.010G029600	dispersed
Potri.001G025500	dispersed
Potri.016G038500	dispersed
Potri.001G027166	dispersed
Potri.001G111232	dispersed
Potri.001G027500	dispersed
Potri.001G043800	dispersed
Potri.003G196766	dispersed
Potri.003G196832	dispersed
Potri.010G107000	dispersed
Potri.015G028600	dispersed
Potri.001G032566	dispersed
Potri.004G016200	dispersed
Potri.006G269800	dispersed
Potri.001G038800	dispersed
Potri.001G425366	dispersed
Potri.011G020100	dispersed
Potri.018G144900	dispersed
Potri.001G040700	dispersed
Potri.T100700	dispersed
Potri.T175400	dispersed
Potri.012G034600	dispersed
Potri.001G045301	dispersed
Potri.013G033500	dispersed
Potri.001G045601	dispersed
Potri.006G161000	dispersed
Potri.019G017000	dispersed
Potri.001G049500	dispersed
Potri.006G094200	dispersed
Potri.006G106200	dispersed
Potri.007G141800	dispersed
Potri.017G044300	dispersed
Potri.001G059600	dispersed
Potri.001G251800	dispersed
Potri.T009200	dispersed
Potri.001G062300	dispersed
Potri.001G214100	dispersed
Potri.001G320601	dispersed
Potri.003G004400	dispersed
Potri.006G172600	dispersed
Potri.008G167000	dispersed
Potri.009G002800	dispersed
Potri.009G007300	dispersed
Potri.010G026400	dispersed
Potri.012G073200	dispersed
Potri.014G182232	dispersed
Potri.019G061550	dispersed
Potri.T076201	dispersed
Potri.T166900	dispersed
Potri.001G063400	dispersed
Potri.003G028900	dispersed
Potri.001G065500	dispersed
Potri.004G109650	dispersed
Potri.017G004115	dispersed
Potri.001G066500	dispersed
Potri.003G014200	dispersed
Potri.019G052000	dispersed
Potri.T011750	dispersed
Potri.001G066600	dispersed
Potri.007G143000	dispersed
Potri.001G070500	dispersed
Potri.001G339600	dispersed
Potri.013G093332	dispersed
Potri.001G076200	dispersed
Potri.014G176100	dispersed
Potri.001G076300	dispersed
Potri.014G176200	dispersed
Potri.001G078300	dispersed
Potri.003G152700	dispersed
Potri.001G079700	dispersed
Potri.002G144500	dispersed
Potri.002G163600	dispersed
Potri.005G114200	dispersed
Potri.015G059500	dispersed
Potri.001G082500	dispersed
Potri.003G147800	dispersed
Potri.001G082900	dispersed
Potri.003G148000	dispersed
Potri.007G067900	dispersed
Potri.001G086200	dispersed
Potri.019G028000	dispersed
Potri.001G086500	dispersed
Potri.003G008100	dispersed
Potri.007G091500	dispersed
Potri.008G057200	dispersed
Potri.008G223100	dispersed
Potri.010G079600	dispersed
Potri.012G063600	dispersed
Potri.001G087000	dispersed
Potri.005G133200	dispersed
Potri.006G191300	dispersed
Potri.019G114400	dispersed
Potri.T002512	dispersed
Potri.001G089400	dispersed
