"","row","column","cor","p","sps"
"1","Genes","Genes",1,NA,"Alyrata"
"2","TEs","Genes",0.00488048345774562,0.738108194244419,"Alyrata"
"3","TE.nucleotidess","Genes",-0.105249450397678,4.80726569662693e-13,"Alyrata"
"4","gbM","Genes",0.743642708625903,0,"Alyrata"
"5","TE.like","Genes",NA,NA,"Alyrata"
"6","Unmethylated","Genes",0.890099252592279,0,"Alyrata"
"7","Unclassified","Genes",0.704562586402401,0,"Alyrata"
"8","Genes","TEs",0.00488048345774562,0.738108194244419,"Alyrata"
"9","TEs","TEs",1,NA,"Alyrata"
"10","TE.nucleotidess","TEs",0.843616598655584,0,"Alyrata"
"11","gbM","TEs",-0.059570125154855,4.41291131882959e-05,"Alyrata"
"12","TE.like","TEs",NA,NA,"Alyrata"
"13","Unmethylated","TEs",-0.0114473490740049,0.432879617248854,"Alyrata"
"14","Unclassified","TEs",0.00927224051975177,0.52526751233512,"Alyrata"
"15","Genes","TE.nucleotidess",-0.105249450397678,4.80726569662693e-13,"Alyrata"
"16","TEs","TE.nucleotidess",0.843616598655584,0,"Alyrata"
"17","TE.nucleotidess","TE.nucleotidess",1,NA,"Alyrata"
"18","gbM","TE.nucleotidess",-0.130422149541443,0,"Alyrata"
"19","TE.like","TE.nucleotidess",NA,NA,"Alyrata"
"20","Unmethylated","TE.nucleotidess",-0.122435339439151,0,"Alyrata"
"21","Unclassified","TE.nucleotidess",-0.0596335698803916,4.33082219659653e-05,"Alyrata"
"22","Genes","gbM",0.743642708625903,0,"Alyrata"
"23","TEs","gbM",-0.059570125154855,4.41291131882959e-05,"Alyrata"
"24","TE.nucleotidess","gbM",-0.130422149541443,0,"Alyrata"
"25","gbM","gbM",1,NA,"Alyrata"
"26","TE.like","gbM",NA,NA,"Alyrata"
"27","Unmethylated","gbM",0.514861457966621,0,"Alyrata"
"28","Unclassified","gbM",0.462836964398705,0,"Alyrata"
"29","Genes","TE.like",NA,NA,"Alyrata"
"30","TEs","TE.like",NA,NA,"Alyrata"
"31","TE.nucleotidess","TE.like",NA,NA,"Alyrata"
"32","gbM","TE.like",NA,NA,"Alyrata"
"33","TE.like","TE.like",1,NA,"Alyrata"
"34","Unmethylated","TE.like",NA,NA,"Alyrata"
"35","Unclassified","TE.like",NA,NA,"Alyrata"
"36","Genes","Unmethylated",0.890099252592279,0,"Alyrata"
"37","TEs","Unmethylated",-0.0114473490740049,0.432879617248854,"Alyrata"
"38","TE.nucleotidess","Unmethylated",-0.122435339439151,0,"Alyrata"
"39","gbM","Unmethylated",0.514861457966621,0,"Alyrata"
"40","TE.like","Unmethylated",NA,NA,"Alyrata"
"41","Unmethylated","Unmethylated",1,NA,"Alyrata"
"42","Unclassified","Unmethylated",0.5159090242771,0,"Alyrata"
"43","Genes","Unclassified",0.704562586402401,0,"Alyrata"
"44","TEs","Unclassified",0.00927224051975177,0.52526751233512,"Alyrata"
"45","TE.nucleotidess","Unclassified",-0.0596335698803916,4.33082219659653e-05,"Alyrata"
"46","gbM","Unclassified",0.462836964398705,0,"Alyrata"
"47","TE.like","Unclassified",NA,NA,"Alyrata"
"48","Unmethylated","Unclassified",0.5159090242771,0,"Alyrata"
"49","Unclassified","Unclassified",1,NA,"Alyrata"
